wavelength_um,SW,uc_SW,Total,uc_Total,LW,uc_LW,SSW,uc_SSW
0.705572,0.763959,0.000553368,0.909113,0.000575295,2.33469e-06,0.000430735,0.0446616,0.00093521
0.706135,0.7641,0.000553089,0.909016,0.000575243,2.42602e-06,0.000430737,0.0470872,0.000945993
0.706698,0.764261,0.000552817,0.908918,0.000575183,2.51788e-06,0.000430739,0.0495745,0.00095685
0.707262,0.764439,0.000552555,0.908821,0.000575117,2.61028e-06,0.000430742,0.0521219,0.000967803
0.707826,0.764631,0.000552303,0.908722,0.000575048,2.70321e-06,0.000430744,0.0547277,0.000978838
0.70839,0.764834,0.000552063,0.908624,0.000574977,2.79669e-06,0.000430747,0.0573905,0.000989956
0.708956,0.765045,0.000551838,0.908525,0.000574905,2.89071e-06,0.000430749,0.0601086,0.0010012
0.709521,0.76526,0.000551626,0.908425,0.000574835,2.98527e-06,0.000430752,0.0628803,0.0010125
0.710087,0.765476,0.000551429,0.908326,0.000574768,3.08037e-06,0.000430755,0.0657042,0.00102391
0.710653,0.765689,0.000551246,0.908226,0.000574706,3.17603e-06,0.000430757,0.0685787,0.00103539
0.71122,0.765896,0.000551075,0.908125,0.00057465,3.27222e-06,0.00043076,0.0715021,0.00104697
0.711788,0.766093,0.000550914,0.908024,0.000574601,3.36897e-06,0.000430763,0.0744729,0.00105865
0.712356,0.766277,0.000550763,0.907923,0.000574561,3.46626e-06,0.000430766,0.0774895,0.00107038
0.712924,0.766444,0.000550629,0.907822,0.000574534,3.56411e-06,0.000430769,0.0805502,0.00108218
0.713492,0.766593,0.000550545,0.90772,0.000574537,3.66251e-06,0.000430772,0.0836536,0.00109405
0.714062,0.76672,0.000550463,0.907618,0.000574551,3.76147e-06,0.000430775,0.086798,0.00110599
0.714631,0.766823,0.000550378,0.907515,0.000574575,3.86097e-06,0.000430778,0.0899818,0.00111795
0.715201,0.766899,0.000550289,0.907412,0.000574612,3.96104e-06,0.000430781,0.0932035,0.00112996
0.715772,0.766948,0.000550194,0.907309,0.00057466,4.06167e-06,0.000430784,0.0964615,0.001142
0.716343,0.766968,0.000550091,0.907206,0.000574719,4.16285e-06,0.000430787,0.0997541,0.00115405
0.716914,0.766958,0.000549978,0.907102,0.00057479,4.2646e-06,0.000430791,0.10308,0.00116609
0.717486,0.766918,0.000549855,0.906998,0.000574871,4.3669e-06,0.000430794,0.106437,0.00117815
0.718058,0.766847,0.000549723,0.906894,0.000574962,4.46978e-06,0.000430798,0.109824,0.00119018
0.718631,0.766745,0.00054958,0.906789,0.000575061,4.57321e-06,0.000430801,0.11324,0.0012022
0.719205,0.766614,0.000549429,0.906684,0.000575169,4.67722e-06,0.000430805,0.116682,0.0012142
0.719778,0.766455,0.00054927,0.906579,0.000575282,4.78179e-06,0.000430808,0.120149,0.00122614
0.720352,0.766268,0.000549106,0.906474,0.000575401,4.88694e-06,0.000430812,0.12364,0.00123805
0.720927,0.766056,0.000548938,0.906368,0.000575523,4.99265e-06,0.000430816,0.127154,0.00124993
0.721502,0.76582,0.000548769,0.906262,0.000575648,5.09894e-06,0.000430819,0.130689,0.00126177
0.722078,0.765564,0.0005486,0.906156,0.000575772,5.2058e-06,0.000430823,0.134245,0.00127359
0.722654,0.765289,0.000548435,0.90605,0.000575894,5.31323e-06,0.000430827,0.137822,0.00128539
0.72323,0.764999,0.000548275,0.905943,0.000576013,5.42125e-06,0.000430831,0.141419,0.00129716
0.723807,0.764697,0.000548121,0.905836,0.000576126,5.52984e-06,0.000430835,0.145035,0.00130893
0.724384,0.764385,0.000547966,0.905729,0.000576226,5.63901e-06,0.000430839,0.148669,0.0013207
0.724962,0.764068,0.000547746,0.905622,0.000576267,5.74876e-06,0.000430844,0.152322,0.00133253
0.725541,0.763749,0.000547537,0.905515,0.000576298,5.8591e-06,0.00043085,0.155991,0.00134438
0.726119,0.763431,0.000547337,0.905407,0.000576316,5.97001e-06,0.000430855,0.159676,0.00135622
0.726699,0.763117,0.000547146,0.905299,0.000576318,6.08152e-06,0.00043086,0.163378,0.00136809
0.727278,0.762812,0.000546962,0.905191,0.000576305,6.19361e-06,0.000430865,0.167094,0.00137996
0.727858,0.762517,0.000546783,0.905083,0.000576274,6.30629e-06,0.000430871,0.170825,0.00139185
0.728439,0.762237,0.000546609,0.904975,0.000576225,6.41956e-06,0.000430876,0.174569,0.00140377
0.72902,0.761973,0.000546435,0.904867,0.000576159,6.53342e-06,0.000430882,0.178326,0.0014157
0.729602,0.761729,0.00054626,0.904758,0.000576077,6.64787e-06,0.000430887,0.182096,0.00142765
0.730184,0.761507,0.00054608,0.904649,0.00057598,6.76292e-06,0.000430893,0.185877,0.00143961
0.730766,0.76131,0.000545895,0.90454,0.00057587,6.87856e-06,0.000430898,0.189669,0.00145157
0.731349,0.761138,0.000545719,0.904431,0.000575758,6.9948e-06,0.000430915,0.19347,0.00145199
0.731932,0.760993,0.00054554,0.904322,0.00057564,7.11163e-06,0.000430937,0.19728,0.00144728
0.732516,0.760877,0.000545348,0.904213,0.000575514,7.22907e-06,0.000430959,0.201097,0.00144256
0.733101,0.76079,0.000545143,0.904104,0.000575382,7.34711e-06,0.000430981,0.204919,0.00143785
0.733685,0.760732,0.000544923,0.903995,0.000575245,7.46575e-06,0.000431004,0.208746,0.00143315
0.734271,0.760704,0.000544688,0.903885,0.000575107,7.58499e-06,0.000431026,0.212576,0.00142844
0.734856,0.760705,0.000544437,0.903776,0.000574968,7.70484e-06,0.000431048,0.216407,0.00142376
0.735443,0.760734,0.000544173,0.903667,0.00057483,7.8253e-06,0.000431071,0.22024,0.00141908
0.736029,0.76079,0.00054391,0.903557,0.000574696,7.94636e-06,0.000431093,0.224072,0.00141442
0.736616,0.760871,0.00054396,0.903448,0.000574579,8.06804e-06,0.000431115,0.227902,0.00140984
0.737204,0.760976,0.000543999,0.903338,0.000574468,8.19032e-06,0.000431138,0.231728,0.00140527
0.737792,0.761103,0.000544031,0.903229,0.000574364,8.31322e-06,0.00043116,0.235551,0.00140073
0.738381,0.761249,0.000544059,0.90312,0.000574268,8.43673e-06,0.000431182,0.239368,0.0013962
0.73897,0.761412,0.000544083,0.90301,0.000574182,8.56085e-06,0.000431205,0.243178,0.0013917
0.739559,0.761588,0.000544108,0.902901,0.000574106,8.6856e-06,0.000431227,0.246979,0.00138722
0.740149,0.761775,0.000544135,0.902792,0.000574041,8.81096e-06,0.00043125,0.250772,0.00138275
0.74074,0.76197,0.000544166,0.902683,0.000573987,8.93694e-06,0.000431273,0.254553,0.0013783
0.74133,0.762169,0.000544205,0.902574,0.000573945,9.06354e-06,0.000431295,0.258323,0.00137389
0.741922,0.762369,0.000544251,0.902465,0.000573915,9.19077e-06,0.000431318,0.262079,0.00136948
0.742514,0.762567,0.000544308,0.902356,0.000573897,9.31861e-06,0.000431341,0.265821,0.0013651
0.743106,0.762759,0.000544377,0.902247,0.000573891,9.44709e-06,0.000431364,0.269548,0.00136075
0.743699,0.762943,0.000544459,0.902139,0.000573897,9.57619e-06,0.000431387,0.273258,0.00135642
0.744292,0.763116,0.000544556,0.90203,0.000573913,9.70591e-06,0.000431411,0.27695,0.00135211
0.744886,0.763273,0.000544668,0.901922,0.000573939,9.83627e-06,0.000431434,0.280623,0.00134782
0.74548,0.763414,0.000544797,0.901814,0.000573974,9.96726e-06,0.000431457,0.284276,0.00134355
0.746075,0.763534,0.000544944,0.901706,0.000574018,1.00989e-05,0.00043148,0.287907,0.0013393
0.74667,0.763632,0.000545112,0.901598,0.000574069,1.02311e-05,0.000431504,0.291516,0.00133507
0.747265,0.763706,0.000545302,0.90149,0.000574125,1.0364e-05,0.000431527,0.295101,0.00133085
0.747861,0.763754,0.000545516,0.901383,0.000574186,1.04976e-05,0.000431551,0.29866,0.00132664
0.748458,0.763775,0.000545654,0.901276,0.000574268,1.06317e-05,0.000431576,0.302193,0.00132482
0.749055,0.763767,0.000545819,0.901169,0.000574351,1.07665e-05,0.000431601,0.305699,0.00132346
0.749653,0.76373,0.000546017,0.901063,0.000574435,1.0902e-05,0.000431626,0.309176,0.00132249
0.750251,0.763664,0.00054625,0.900956,0.000574515,1.10381e-05,0.000431651,0.312623,0.00132189
0.750849,0.763568,0.000546513,0.90085,0.000574591,1.11748e-05,0.000431674,0.316039,0.00131914
0.751448,0.763443,0.000546804,0.900744,0.00057466,1.13122e-05,0.000431696,0.319425,0.00131437
0.752047,0.76329,0.000547118,0.900639,0.000574722,1.14502e-05,0.000431717,0.32278,0.00131004
0.752647,0.76311,0.00054745,0.900534,0.000574775,1.15889e-05,0.000431739,0.326103,0.00130616
0.753248,0.762903,0.000547789,0.900429,0.000574818,1.17282e-05,0.00043176,0.329395,0.00130274
0.753849,0.762673,0.000548124,0.900324,0.00057485,1.18681e-05,0.000431782,0.332656,0.0012998
0.75445,0.76242,0.000548443,0.90022,0.000574869,1.20088e-05,0.000431804,0.335886,0.00129734
0.755052,0.762148,0.000548731,0.900116,0.000574875,1.215e-05,0.000431825,0.339084,0.00129535
0.755654,0.761857,0.000548977,0.900013,0.000574868,1.2292e-05,0.000431847,0.34225,0.00129387
0.756257,0.761553,0.000549169,0.899909,0.000574851,1.24346e-05,0.000431869,0.345384,0.00129286
0.75686,0.761236,0.000549303,0.899807,0.000574823,1.25778e-05,0.000431891,0.348486,0.00129236
0.757464,0.76091,0.000549383,0.899704,0.000574786,1.27217e-05,0.000431913,0.351556,0.00129235
0.758068,0.760579,0.000549414,0.899602,0.00057474,1.28663e-05,0.000431935,0.354593,0.00129285
0.758673,0.760244,0.000549399,0.8995,0.000574688,1.30114e-05,0.000431957,0.357598,0.00129384
0.759278,0.759911,0.000549345,0.899399,0.00057463,1.31572e-05,0.000431979,0.360571,0.00129534
0.759884,0.759581,0.000549259,0.899298,0.000574568,1.33036e-05,0.000432001,0.36351,0.00129732
0.76049,0.759259,0.000548681,0.899197,0.000574512,1.34506e-05,0.000432021,0.366417,0.00128623
0.761096,0.758946,0.00054803,0.899097,0.000574456,1.35982e-05,0.000432042,0.369291,0.0012735
0.761704,0.758646,0.000547372,0.898997,0.0005744,1.37464e-05,0.000432062,0.372132,0.00126078
0.762311,0.758362,0.000546714,0.898898,0.000574346,1.38951e-05,0.000432083,0.374939,0.00124814
0.762919,0.758097,0.000546062,0.898799,0.000574294,1.40444e-05,0.000432103,0.377714,0.00123553
0.763528,0.757852,0.000545421,0.8987,0.000574246,1.41942e-05,0.000432124,0.380455,0.00122297
0.764137,0.757631,0.000544796,0.898602,0.000574202,1.43446e-05,0.000432144,0.383163,0.00121047
0.764747,0.757434,0.00054419,0.898504,0.000574165,1.44954e-05,0.000432165,0.385838,0.00119802
0.765357,0.757263,0.000543609,0.898406,0.000574134,1.46468e-05,0.000432186,0.388479,0.00118564
0.765967,0.757121,0.000543053,0.898309,0.000574111,1.47987e-05,0.000432206,0.391087,0.00117331
0.766578,0.757007,0.000542526,0.898213,0.000574096,1.4951e-05,0.000432227,0.393661,0.00116104
0.76719,0.756923,0.000542027,0.898117,0.00057409,1.51038e-05,0.000432248,0.396202,0.00114881
0.767802,0.756868,0.000541558,0.898021,0.000574094,1.52571e-05,0.000432269,0.398709,0.00113664
0.768414,0.756844,0.000541119,0.897925,0.000574106,1.54108e-05,0.00043229,0.401182,0.00112452
0.769027,0.756849,0.000540706,0.89783,0.000574128,1.5565e-05,0.000432311,0.403621,0.00111245
0.769641,0.756882,0.000540319,0.897736,0.00057416,1.57196e-05,0.000432332,0.406027,0.00110042
0.770254,0.756944,0.000539955,0.897642,0.000574201,1.58746e-05,0.000432353,0.408398,0.00108844
0.770869,0.757032,0.00053961,0.897548,0.00057425,1.603e-05,0.000432374,0.410736,0.00107649
0.771484,0.757145,0.000539281,0.897455,0.000574309,1.61858e-05,0.000432395,0.41304,0.0010646
0.772099,0.757282,0.000538965,0.897362,0.000574373,1.6342e-05,0.000432414,0.415311,0.00105168
0.772715,0.757439,0.000538932,0.89727,0.000574416,1.64986e-05,0.000432432,0.417548,0.00103889
0.773332,0.757616,0.000538959,0.897178,0.000574459,1.66555e-05,0.00043245,0.419753,0.00102649
0.773948,0.757808,0.000538978,0.897087,0.000574508,1.68127e-05,0.000432468,0.421926,0.0010142
0.774566,0.758015,0.000538987,0.896996,0.00057456,1.69703e-05,0.000432486,0.424066,0.00100196
0.775184,0.758232,0.00053899,0.896905,0.000574616,1.71282e-05,0.000432504,0.426174,0.000989819
0.775802,0.758456,0.000538989,0.896815,0.000574673,1.72865e-05,0.000432522,0.428251,0.000977778
0.776421,0.758686,0.000538984,0.896726,0.000574731,1.7445e-05,0.00043254,0.430297,0.000965825
0.77704,0.758916,0.000538981,0.896637,0.000574788,1.76038e-05,0.000432558,0.432311,0.000953976
0.77766,0.759145,0.00053898,0.896548,0.000574843,1.77629e-05,0.000432576,0.434294,0.00094222
0.77828,0.759369,0.000538985,0.89646,0.000574893,1.79222e-05,0.000432594,0.436247,0.000930572
0.778901,0.759585,0.000538997,0.896372,0.000574938,1.80819e-05,0.000432612,0.43817,0.00091902
0.779523,0.75979,0.000539018,0.896285,0.000574977,1.82417e-05,0.000432631,0.440062,0.000907565
0.780144,0.759982,0.000539048,0.896199,0.000575007,1.84018e-05,0.000432649,0.441925,0.000896239
0.780767,0.760158,0.000539089,0.896112,0.000575027,1.85621e-05,0.000432667,0.443759,0.000885004
0.78139,0.760315,0.00053914,0.896027,0.000575036,1.87226e-05,0.000432686,0.445564,0.000873897
0.782013,0.760451,0.000539201,0.895942,0.000575034,1.88833e-05,0.000432704,0.447341,0.000862928
0.782637,0.760565,0.000539271,0.895857,0.000575018,1.90442e-05,0.000432723,0.449091,0.000852095
0.783261,0.760654,0.000539347,0.895773,0.000574989,1.92053e-05,0.000432741,0.450816,0.000841419
0.783886,0.760717,0.000539428,0.895689,0.000574947,1.93665e-05,0.00043276,0.452514,0.000830896
0.784511,0.760754,0.000539512,0.895606,0.000574893,1.95279e-05,0.000432779,0.454188,0.000820545
0.785137,0.760762,0.000539699,0.895523,0.000574893,1.96895e-05,0.000432796,0.455839,0.000811789
0.785763,0.760742,0.00053992,0.895441,0.000574907,1.98511e-05,0.000432812,0.457466,0.000803739
0.78639,0.760694,0.000540136,0.89536,0.000574914,2.00129e-05,0.000432829,0.459071,0.000795868
0.787017,0.760617,0.000540342,0.895279,0.000574913,2.01748e-05,0.000432846,0.460654,0.000788189
0.787645,0.760512,0.000540534,0.895198,0.000574907,2.03367e-05,0.000432863,0.462217,0.000780689
0.788273,0.760379,0.00054071,0.895118,0.000574897,2.04988e-05,0.00043288,0.46376,0.000773374
0.788902,0.760221,0.000540866,0.895039,0.000574883,2.06609e-05,0.000432897,0.465283,0.000766233
0.789532,0.760037,0.000540998,0.89496,0.000574868,2.08231e-05,0.000432914,0.466789,0.000759264
0.790161,0.759829,0.000541104,0.894882,0.000574853,2.09854e-05,0.00043293,0.468276,0.000752487
0.790792,0.7596,0.00054118,0.894804,0.000574839,2.11476e-05,0.000432947,0.469747,0.00074588
0.791423,0.759351,0.000541225,0.894726,0.000574827,2.13099e-05,0.000432965,0.471199,0.000739483
0.792054,0.759084,0.000541237,0.89465,0.000574818,2.14723e-05,0.000432982,0.472633,0.000733316
0.792686,0.758802,0.000541217,0.894574,0.000574815,2.16346e-05,0.000432999,0.474047,0.000727395
0.793318,0.758508,0.000541171,0.894498,0.000574817,2.17969e-05,0.000433016,0.475442,0.00072175
0.793951,0.758204,0.000541105,0.894423,0.000574827,2.19592e-05,0.000433033,0.476816,0.000716393
0.794584,0.757893,0.000541023,0.894348,0.000574839,2.21214e-05,0.000433045,0.478168,0.000711553
0.795218,0.757579,0.000540902,0.894274,0.000574825,2.22836e-05,0.000433009,0.479498,0.000708658
0.795852,0.757264,0.000540785,0.894201,0.000574821,2.24458e-05,0.000432973,0.480806,0.000705905
0.796487,0.756951,0.000540675,0.894128,0.000574827,2.26079e-05,0.000432939,0.482089,0.000703294
0.797123,0.756644,0.000540581,0.894056,0.000574844,2.27699e-05,0.000432905,0.483349,0.00070082
0.797758,0.756345,0.000540339,0.893984,0.000574779,2.29319e-05,0.000432872,0.484583,0.000698482
0.798395,0.756057,0.000540033,0.893913,0.000574676,2.30937e-05,0.00043284,0.485792,0.00069626
0.799032,0.755783,0.000539756,0.893842,0.000574584,2.32554e-05,0.000432808,0.486974,0.000694148
0.799669,0.755526,0.000539511,0.893772,0.000574503,2.3417e-05,0.000432778,0.48813,0.000692132
0.800307,0.755287,0.0005393,0.893703,0.000574433,2.35785e-05,0.000432748,0.489257,0.00069019
0.800945,0.755068,0.000539124,0.893634,0.000574374,2.37398e-05,0.000432718,0.490357,0.000688313
0.801584,0.754873,0.000538993,0.893565,0.000574334,2.39009e-05,0.000432702,0.491429,0.000686652
0.802224,0.754702,0.000538929,0.893498,0.000574341,2.40619e-05,0.000432734,0.492476,0.000685637
0.802864,0.754556,0.000538898,0.893431,0.000574357,2.42227e-05,0.000432767,0.493497,0.000684614
0.803504,0.754438,0.000538897,0.893364,0.000574382,2.43834e-05,0.000432801,0.494493,0.000683584
0.804145,0.754348,0.000538923,0.893298,0.000574413,2.45438e-05,0.000432834,0.495466,0.000682551
0.804787,0.754286,0.000538972,0.893233,0.000574451,2.4704e-05,0.000432867,0.496416,0.00068152
0.805429,0.754252,0.000539039,0.893168,0.000574494,2.48639e-05,0.000432901,0.497344,0.000680499
0.806071,0.754248,0.000539119,0.893104,0.000574542,2.50237e-05,0.000432934,0.498251,0.000679495
0.806714,0.754272,0.000539208,0.893041,0.000574592,2.51832e-05,0.000432968,0.499138,0.000678515
0.807358,0.754324,0.000539298,0.892978,0.000574644,2.53424e-05,0.000433001,0.500004,0.000677566
0.808002,0.754403,0.000539385,0.892915,0.000574697,2.55014e-05,0.000433035,0.500852,0.000676656
0.808646,0.754508,0.000539463,0.892854,0.000574749,2.566e-05,0.000433069,0.501683,0.000675791
0.809291,0.754638,0.000539525,0.892792,0.000574799,2.58184e-05,0.000433103,0.502496,0.000674977
0.809937,0.754791,0.000539566,0.892732,0.000574846,2.59765e-05,0.000433138,0.503292,0.000674218
0.810583,0.754965,0.000539605,0.892672,0.000574911,2.61343e-05,0.000433172,0.504074,0.000672832
0.811229,0.755158,0.00053963,0.892613,0.000574986,2.62917e-05,0.000433206,0.50484,0.00067102
0.811877,0.755369,0.000539621,0.892554,0.000575054,2.64488e-05,0.000433241,0.505593,0.000669278
0.812524,0.755594,0.000539578,0.892496,0.000575113,2.66055e-05,0.000433275,0.506333,0.000667608
0.813172,0.755831,0.000539508,0.892439,0.000575161,2.67619e-05,0.00043331,0.50706,0.000666007
0.813821,0.756077,0.000539414,0.892382,0.000575199,2.69179e-05,0.000433345,0.507776,0.000664472
0.81447,0.75633,0.000539303,0.892326,0.000575226,2.70735e-05,0.00043338,0.508482,0.000663001
0.81512,0.756586,0.00053918,0.892271,0.000575243,2.72287e-05,0.000433415,0.509178,0.000661586
0.81577,0.756843,0.000539051,0.892216,0.000575249,2.73835e-05,0.00043345,0.509865,0.000660222
0.816421,0.757097,0.000538922,0.892162,0.000575246,2.75379e-05,0.000433486,0.510544,0.000658902
0.817072,0.757346,0.00053878,0.892108,0.000575214,2.76919e-05,0.000433495,0.511216,0.000657746
0.817724,0.757587,0.000538648,0.892056,0.000575174,2.78454e-05,0.000433504,0.511882,0.000656595
0.818376,0.757817,0.000538529,0.892004,0.000575126,2.79984e-05,0.000433513,0.512541,0.00065544
0.819029,0.758034,0.000538428,0.891952,0.000575071,2.8151e-05,0.000433522,0.513196,0.00065427
0.819682,0.758236,0.000538345,0.891902,0.00057501,2.83032e-05,0.000433532,0.513847,0.000653074
0.820336,0.75842,0.000538283,0.891852,0.000574943,2.84548e-05,0.000433541,0.514495,0.000651844
0.820991,0.758584,0.000538243,0.891802,0.000574872,2.86059e-05,0.00043355,0.51514,0.000650575
0.821646,0.758726,0.000538223,0.891754,0.000574798,2.87565e-05,0.00043356,0.515782,0.000649266
0.822301,0.758846,0.000538224,0.891706,0.00057472,2.89066e-05,0.000433569,0.516421,0.000647921
0.822957,0.758941,0.000538244,0.891659,0.000574641,2.90562e-05,0.000433579,0.517055,0.000646543
0.823613,0.75901,0.000538172,0.891613,0.000574585,2.92052e-05,0.000433589,0.517686,0.000645241
0.82427,0.759053,0.000538011,0.891567,0.000574552,2.93536e-05,0.000433599,0.518313,0.000644017
0.824928,0.759069,0.000537862,0.891522,0.00057452,2.95015e-05,0.000433609,0.518935,0.00064277
0.825586,0.759057,0.000537722,0.891478,0.000574489,2.96488e-05,0.00043362,0.519552,0.000641508
0.826245,0.759019,0.000537585,0.891435,0.000574462,2.97955e-05,0.00043363,0.520164,0.000640237
0.826904,0.758953,0.000537446,0.891393,0.000574437,2.99417e-05,0.00043364,0.52077,0.000638962
0.827563,0.758861,0.000537299,0.891351,0.000574416,3.00871e-05,0.000433651,0.521371,0.00063769
0.828223,0.758743,0.000537138,0.89131,0.000574399,3.0232e-05,0.000433661,0.521966,0.000636427
0.828884,0.7586,0.000536958,0.89127,0.000574387,3.03763e-05,0.000433672,0.522555,0.000635177
0.829545,0.758434,0.000536754,0.891231,0.00057438,3.05198e-05,0.000433683,0.523137,0.000633946
0.830207,0.758246,0.00053652,0.891192,0.000574378,3.06628e-05,0.000433693,0.523713,0.000632737
0.830869,0.758037,0.000536251,0.891155,0.000574383,3.0805e-05,0.000433704,0.524281,0.000631555
0.831532,0.75781,0.000535944,0.891118,0.000574393,3.09466e-05,0.000433715,0.524843,0.000630401
0.832195,0.757567,0.000535596,0.891082,0.00057441,3.10875e-05,0.000433726,0.525396,0.000629278
0.832859,0.757309,0.000535209,0.891047,0.000574432,3.12276e-05,0.000433737,0.525942,0.000628187
0.833524,0.757039,0.00053479,0.891013,0.000574461,3.13671e-05,0.000433748,0.526479,0.000627128
0.834189,0.75676,0.000534344,0.890979,0.000574497,3.15058e-05,0.000433759,0.527008,0.000626101
0.834854,0.756475,0.000533882,0.890947,0.000574538,3.16438e-05,0.00043377,0.527528,0.000625106
0.83552,0.756187,0.00053341,0.890915,0.000574585,3.1781e-05,0.000433781,0.52804,0.00062414
0.836186,0.755898,0.000532937,0.890885,0.000574637,3.19175e-05,0.000433792,0.528542,0.000623202
0.836854,0.75561,0.00053254,0.890855,0.000574646,3.20532e-05,0.000433803,0.529034,0.000622398
0.837521,0.755328,0.000532243,0.890826,0.000574596,3.21881e-05,0.000433814,0.529517,0.000621758
0.838189,0.755053,0.000531966,0.890798,0.00057455,3.23222e-05,0.000433824,0.529989,0.000621132
0.838858,0.754788,0.000531715,0.890771,0.000574508,3.24555e-05,0.000433835,0.530451,0.00062052
0.839527,0.754535,0.000531496,0.890745,0.00057447,3.2588e-05,0.000433845,0.530902,0.000619917
0.840197,0.754298,0.000531314,0.89072,0.000574435,3.27196e-05,0.000433856,0.531343,0.000619322
0.840867,0.754077,0.000531183,0.890696,0.000574405,3.28504e-05,0.000433867,0.531772,0.00061873
0.841538,0.753876,0.000531078,0.890672,0.000574372,3.29804e-05,0.000433875,0.532191,0.000618032
0.842209,0.753695,0.000531029,0.89065,0.000574342,3.31094e-05,0.000433884,0.532599,0.000617418
0.842881,0.753537,0.000531034,0.890629,0.000574312,3.32376e-05,0.000433892,0.532997,0.000616851
0.843553,0.753404,0.000531086,0.890608,0.000574282,3.3365e-05,0.0004339,0.533385,0.000616299
0.844226,0.753295,0.000531185,0.890589,0.000574252,3.34914e-05,0.000433909,0.533763,0.000615765
0.844899,0.753213,0.000531328,0.89057,0.000574221,3.36169e-05,0.000433917,0.534133,0.000615253
0.845573,0.753157,0.000531512,0.890553,0.000574188,3.37415e-05,0.000433926,0.534493,0.000614765
0.846248,0.753129,0.000531732,0.890537,0.000574154,3.38651e-05,0.000433934,0.534845,0.000614302
0.846923,0.753129,0.000531983,0.890521,0.000574117,3.39878e-05,0.000433943,0.535189,0.000613868
0.847599,0.753156,0.00053226,0.890507,0.000574079,3.41095e-05,0.000433951,0.535525,0.000613462
0.848275,0.753211,0.000532554,0.890493,0.000574039,3.42303e-05,0.00043396,0.535853,0.000613085
0.848951,0.753293,0.000532859,0.890481,0.000573998,3.43501e-05,0.000433969,0.536173,0.000612737
0.849629,0.7534,0.000533166,0.89047,0.000573955,3.44689e-05,0.000433978,0.536487,0.000612416
0.850306,0.753533,0.000533484,0.890459,0.000573943,3.45867e-05,0.000433987,0.536794,0.000612284
0.850985,0.75369,0.000533817,0.89045,0.000573986,3.47035e-05,0.000433998,0.537094,0.000612471
0.851664,0.753869,0.000534127,0.890442,0.00057403,3.48193e-05,0.000434008,0.537389,0.000612672
0.852343,0.754069,0.000534406,0.890434,0.000574073,3.4934e-05,0.000434019,0.537677,0.000612884
0.853023,0.754289,0.000534646,0.890428,0.000574117,3.50476e-05,0.000434029,0.53796,0.000613102
0.853703,0.754526,0.000534841,0.890422,0.000574162,3.51602e-05,0.00043404,0.538238,0.000613321
0.854384,0.754778,0.000534987,0.890418,0.000574208,3.52718e-05,0.000434051,0.538512,0.000613534
0.855066,0.755043,0.000535087,0.890415,0.000574257,3.53822e-05,0.000434061,0.53878,0.000613736
0.855748,0.755318,0.000535144,0.890412,0.000574307,3.54916e-05,0.000434072,0.539044,0.000613921
0.856431,0.755602,0.000535164,0.890411,0.000574361,3.55999e-05,0.000434083,0.539305,0.000614081
0.857114,0.75589,0.00053515,0.89041,0.000574417,3.5707e-05,0.000434094,0.539562,0.000614211
0.857797,0.756181,0.00053511,0.890411,0.000574477,3.5813e-05,0.000434105,0.539815,0.000614306
0.858482,0.756472,0.00053505,0.890413,0.00057454,3.59179e-05,0.000434116,0.540066,0.00061436
0.859167,0.756761,0.000534974,0.890415,0.000574607,3.60216e-05,0.000434128,0.540313,0.000614368
0.859852,0.757045,0.00053489,0.890419,0.000574678,3.61241e-05,0.000434139,0.540559,0.000614329
0.860538,0.757321,0.000534802,0.890423,0.000574753,3.62255e-05,0.00043415,0.540802,0.000614241
0.861224,0.757587,0.000534718,0.890429,0.000574832,3.63257e-05,0.000434162,0.541044,0.000614108
0.861911,0.757841,0.000534641,0.890435,0.000574916,3.64247e-05,0.000434173,0.541283,0.000613938
0.862599,0.758081,0.000534575,0.890443,0.000575003,3.65225e-05,0.000434185,0.541521,0.000613741
0.863287,0.758304,0.000534526,0.890452,0.000575095,3.6619e-05,0.000434197,0.541758,0.000613525
0.863976,0.75851,0.000534503,0.890461,0.000575188,3.67143e-05,0.000434207,0.541994,0.00061321
0.864665,0.758696,0.000534518,0.890472,0.000575276,3.68084e-05,0.000434215,0.542228,0.000612663
0.865354,0.758862,0.000534558,0.890483,0.000575367,3.69013e-05,0.000434223,0.542461,0.000612126
0.866045,0.759005,0.000534622,0.890496,0.000575461,3.69928e-05,0.000434232,0.542693,0.000611605
0.866736,0.759125,0.000534712,0.890509,0.000575558,3.70831e-05,0.00043424,0.542925,0.000611107
0.867427,0.759221,0.000534826,0.890523,0.000575658,3.71721e-05,0.000434248,0.543156,0.000610639
0.868119,0.759292,0.000534964,0.890539,0.000575759,3.72598e-05,0.000434257,0.543386,0.000610204
0.868811,0.759339,0.00053512,0.890555,0.000575861,3.73462e-05,0.000434265,0.543616,0.000609807
0.869505,0.759361,0.000535292,0.890573,0.000575964,3.74313e-05,0.000434272,0.543847,0.000609448
0.870198,0.759358,0.00053548,0.890591,0.000576066,3.7515e-05,0.00043428,0.544077,0.000609131
0.870892,0.759331,0.000535678,0.89061,0.000576169,3.75974e-05,0.000434288,0.544307,0.000608855
0.871587,0.75928,0.000535882,0.890631,0.00057627,3.76784e-05,0.000434296,0.544537,0.000608618
0.872282,0.759206,0.000536087,0.890652,0.000576369,3.7758e-05,0.000434304,0.544768,0.000608417
0.872978,0.759111,0.000536287,0.890674,0.000576466,3.78363e-05,0.000434312,0.545,0.000608248
