wavelength_um,sw,u_random_sw,u_param_sw,u_scatter_sw,to,u_random_to,u_param_to,u_scatter_to,lw,u_random_lw,u_param_lw,u_scatter_lw,ss,u_random_ss,u_param_ss,u_scatter_ss,u_common_sw,u_wavelength_sw,u_session_avg_sw,u_total_sw,u_common_to,u_wavelength_to,u_session_avg_to,u_total_to,u_common_lw,u_wavelength_lw,u_session_avg_lw,u_total_lw,u_common_ss,u_wavelength_ss,u_session_avg_ss,u_total_ss
2.20146,0.831183,0.000696693,0.00049294,0.000492332,0.960422,0.00053561,0.000375267,0.000382169,0.000779902,9.53173e-05,1.38865e-05,9.43003e-05,0.634113,0.000453245,0.000374946,0.000254649,0.000505589,0.000587069,4.88754e-05,0.00104309,0.000557943,0.000432453,4.88754e-05,0.000887458,0.000420463,0.000423851,4.88754e-05,0.000606558,0.000558982,0.000436944,4.88754e-05,0.000843327
2.20322,0.831284,0.00070705,0.000496178,0.000503713,0.960438,0.000536283,0.000374562,0.000383801,0.000781708,9.79122e-05,1.39906e-05,9.69075e-05,0.634136,0.000454104,0.000376033,0.000254577,0.000505589,0.000588898,4.87319e-05,0.00105105,0.000557943,0.000431657,4.87319e-05,0.00088747,0.000420463,0.000423118,4.87319e-05,0.000606448,0.000558982,0.000436193,4.87319e-05,0.000843393
2.20498,0.831389,0.000717351,0.000499261,0.000515103,0.960454,0.000536917,0.000373792,0.000385434,0.000783614,0.000100508,1.40835e-05,9.95168e-05,0.634158,0.000454778,0.000376895,0.000254506,0.000505589,0.000590744,4.8589e-05,0.00105903,0.000557943,0.000430866,4.8589e-05,0.000887461,0.000420463,0.000422389,4.8589e-05,0.000606353,0.000558982,0.000435446,4.8589e-05,0.000843361
2.20674,0.831497,0.00072759,0.000502177,0.000526503,0.960469,0.000537512,0.000372958,0.000387068,0.000785624,0.000103106,1.41646e-05,0.000102128,0.63418,0.000455259,0.000377523,0.000254434,0.000505589,0.000592608,4.84466e-05,0.00106702,0.000557943,0.000430079,4.84466e-05,0.000887431,0.000420463,0.000421664,4.84466e-05,0.000606273,0.000558982,0.000434702,4.84466e-05,0.000843229
2.2085,0.831607,0.000737761,0.000504919,0.000537911,0.960485,0.000538071,0.000372062,0.000388703,0.000787739,0.000105704,1.42335e-05,0.000104742,0.634202,0.000455545,0.000377916,0.000254362,0.000505589,0.000594488,4.83046e-05,0.00107502,0.000557943,0.000429296,4.83046e-05,0.000887383,0.000420463,0.000420942,4.83046e-05,0.000606208,0.000558982,0.000433962,4.83046e-05,0.000842994
2.21026,0.831721,0.00074786,0.000507478,0.000549328,0.9605,0.000538594,0.000371104,0.00039034,0.000789962,0.000108304,1.429e-05,0.000107357,0.634225,0.000455641,0.000378081,0.000254291,0.000505589,0.000596384,4.81631e-05,0.00108301,0.000557943,0.000428517,4.81631e-05,0.000887316,0.000420463,0.000420224,4.81631e-05,0.000606157,0.000558982,0.000433225,4.81631e-05,0.000842659
2.21202,0.831838,0.000757884,0.000509846,0.000560755,0.960515,0.000539082,0.000370085,0.000391978,0.000792297,0.000110905,1.43336e-05,0.000109975,0.634247,0.000455556,0.000378026,0.000254219,0.000505589,0.000598298,4.80222e-05,0.001091,0.000557943,0.000427742,4.80222e-05,0.000887231,0.000420463,0.000419509,4.80222e-05,0.000606121,0.000558982,0.000432491,4.80222e-05,0.000842228
2.21379,0.831956,0.00076783,0.000512016,0.00057219,0.96053,0.000539537,0.000369007,0.000393617,0.000794745,0.000113507,1.43642e-05,0.000112595,0.634269,0.000455295,0.00037776,0.000254147,0.000505589,0.000600238,4.78809e-05,0.00109898,0.000557943,0.000426967,4.78809e-05,0.000887127,0.000420463,0.000418794,4.78809e-05,0.000606098,0.000558982,0.000431757,4.78809e-05,0.000841702
2.21555,0.832077,0.000777695,0.000513984,0.000583635,0.960545,0.00053996,0.000367869,0.000395258,0.000797309,0.000116111,1.43814e-05,0.000115216,0.634291,0.000454867,0.000377292,0.000254075,0.000505589,0.000602183,4.7741e-05,0.00110695,0.000557943,0.0004262,4.7741e-05,0.000887008,0.000420463,0.000418087,4.7741e-05,0.000606092,0.000558982,0.000431031,4.7741e-05,0.00084109
2.21732,0.832201,0.000787479,0.000515744,0.000595089,0.96056,0.000540351,0.000366674,0.0003969,0.000799991,0.000118715,1.43852e-05,0.00011784,0.634313,0.000454279,0.000376633,0.000254003,0.000505589,0.000604156,4.76007e-05,0.00111491,0.000557943,0.000425432,4.76007e-05,0.00088687,0.000420463,0.00041738,4.76007e-05,0.000606098,0.000558982,0.000430303,4.76007e-05,0.000840391
2.21909,0.832326,0.000797181,0.000517294,0.000606552,0.960574,0.000540713,0.000365423,0.000398543,0.000802795,0.000121321,1.43754e-05,0.000120466,0.634335,0.000453542,0.000375792,0.00025393,0.000505589,0.000606144,4.7461e-05,0.00112284,0.000557943,0.000424669,4.7461e-05,0.000886717,0.000420463,0.000416677,4.7461e-05,0.000606119,0.000558982,0.00042958,4.7461e-05,0.000839615
2.22086,0.832452,0.000806804,0.000518631,0.000618024,0.960589,0.000541046,0.000364116,0.000400188,0.000805722,0.000123928,1.43521e-05,0.000123095,0.634357,0.000452664,0.000374781,0.000253858,0.000505589,0.000608147,4.73218e-05,0.00113077,0.000557943,0.000423911,4.73218e-05,0.00088655,0.000420463,0.000415977,4.73218e-05,0.000606155,0.000558982,0.00042886,4.73218e-05,0.000838765
2.22263,0.83258,0.000803673,0.000519756,0.000612979,0.960603,0.000538946,0.000362754,0.000398587,0.000808773,0.000122981,1.43157e-05,0.000122145,0.634379,0.000453177,0.00037361,0.000256486,0.000505589,0.000610166,4.71831e-05,0.00112962,0.000557943,0.000423156,4.71831e-05,0.000884901,0.000420463,0.000415281,4.71831e-05,0.000605473,0.000558982,0.000428143,4.71831e-05,0.000838668
2.2244,0.83271,0.000796786,0.00052067,0.000603134,0.960617,0.000536112,0.000361339,0.000396044,0.00081194,0.000121,1.42671e-05,0.000120156,0.634401,0.000454036,0.000372292,0.000259899,0.000505589,0.0006122,4.70449e-05,0.00112583,0.000557943,0.000422405,4.70449e-05,0.000882811,0.000420463,0.000414589,4.70449e-05,0.000604589,0.000558982,0.00042743,4.70449e-05,0.000838761
2.22618,0.83284,0.000789818,0.000521374,0.000593281,0.960631,0.000533243,0.000359871,0.000393498,0.000815212,0.000119016,1.42078e-05,0.000118165,0.634423,0.000454814,0.000370838,0.000263316,0.000505589,0.000614261,4.69064e-05,0.00112203,0.000557943,0.000421655,4.69064e-05,0.000880705,0.000420463,0.000413897,4.69064e-05,0.000603709,0.000558982,0.000426716,4.69064e-05,0.000838811
2.22795,0.83297,0.000782772,0.000521875,0.000583419,0.960645,0.000530338,0.000358352,0.00039095,0.00081858,0.000117029,1.4139e-05,0.000116172,0.634445,0.000455523,0.000369261,0.000266734,0.000505589,0.000616325,4.67693e-05,0.00111821,0.000557943,0.000420912,4.67693e-05,0.000878586,0.000420463,0.000413213,4.67693e-05,0.000602841,0.000558982,0.000426011,4.67693e-05,0.00083883
2.22973,0.833102,0.000775648,0.000522178,0.00057355,0.960658,0.000527398,0.000356782,0.0003884,0.000822035,0.00011504,1.40621e-05,0.000114178,0.634467,0.000456174,0.000367574,0.000270156,0.000505589,0.000618415,4.66319e-05,0.00111439,0.000557943,0.00042017,4.66319e-05,0.000876451,0.000420463,0.000412528,4.66319e-05,0.000601978,0.000558982,0.000425304,4.66319e-05,0.000838817
2.23151,0.833233,0.000768452,0.000522293,0.000563673,0.960672,0.000524424,0.000355164,0.000385849,0.000825566,0.00011305,1.39785e-05,0.000112182,0.634488,0.000456779,0.000365788,0.00027358,0.000505589,0.000620519,4.64951e-05,0.00111056,0.000557943,0.000419432,4.64951e-05,0.000874303,0.000420463,0.000411848,4.64951e-05,0.000601124,0.000558982,0.000424601,4.64951e-05,0.000838783
2.23329,0.833364,0.000761188,0.000522231,0.000553789,0.960685,0.000521416,0.000353497,0.000383295,0.000829165,0.000111057,1.38895e-05,0.000110185,0.63451,0.000457351,0.000363918,0.000277007,0.000505589,0.000622638,4.63587e-05,0.00110673,0.000557943,0.000418698,4.63587e-05,0.000872142,0.000420463,0.000411171,4.63587e-05,0.000600278,0.000558982,0.000423902,4.63587e-05,0.000838733
2.23507,0.833495,0.000753865,0.000522006,0.000543896,0.960699,0.000518375,0.000351782,0.000380739,0.000832821,0.000109062,1.37968e-05,0.000108186,0.634531,0.0004579,0.000361977,0.000280437,0.000505589,0.000624771,4.6223e-05,0.00110291,0.000557943,0.000417969,4.6223e-05,0.00086997,0.000420463,0.000410498,4.6223e-05,0.00059944,0.000558982,0.000423207,4.6223e-05,0.000838674
2.23685,0.833625,0.000746494,0.000521634,0.000533995,0.960712,0.000515302,0.000350022,0.000378181,0.000836525,0.000107065,1.37018e-05,0.000106185,0.634553,0.000458438,0.000359977,0.00028387,0.000505589,0.000626918,4.60877e-05,0.0010991,0.000557943,0.000417244,4.60877e-05,0.000867786,0.000420463,0.000409829,4.60877e-05,0.000598612,0.000558982,0.000422515,4.60877e-05,0.000838612
2.23864,0.833754,0.000739087,0.000521136,0.000524087,0.960725,0.000512197,0.000348217,0.000375621,0.000840268,0.000105068,1.36061e-05,0.000104183,0.634574,0.000458977,0.000357933,0.000287305,0.000505589,0.000629091,4.59523e-05,0.00109532,0.000557943,0.000416519,4.59523e-05,0.00086559,0.000420463,0.00040916,4.59523e-05,0.000597789,0.000558982,0.000421823,4.59523e-05,0.000838551
2.24042,0.833881,0.000731661,0.000520535,0.00051417,0.960737,0.000509062,0.000346368,0.000373059,0.000844038,0.000103069,1.35111e-05,0.000102179,0.634595,0.000459527,0.000355857,0.000290743,0.000505589,0.000629624,4.57415e-05,0.00109063,0.000557943,0.000415761,4.57415e-05,0.000863362,0.000420463,0.000408441,4.57415e-05,0.000596933,0.000558982,0.000421063,4.57415e-05,0.000838459
2.24221,0.834007,0.000724234,0.000519856,0.000504246,0.96075,0.000505895,0.000344476,0.000370495,0.000847828,0.000101069,1.34184e-05,0.000100174,0.634617,0.0004601,0.000353763,0.000294184,0.000505589,0.00062595,4.53335e-05,0.00108351,0.000557943,0.000414898,4.53335e-05,0.000861061,0.000420463,0.000407574,4.53335e-05,0.000595966,0.000558982,0.000420111,4.53335e-05,0.000838273
2.244,0.834132,0.000716829,0.000519131,0.000494314,0.960763,0.0005027,0.000342542,0.000367929,0.000851627,9.90677e-05,1.33295e-05,9.81669e-05,0.634638,0.000460706,0.000351665,0.000297627,0.000505589,0.000622291,4.49276e-05,0.00107644,0.000557943,0.00041404,4.49276e-05,0.000858752,0.000420463,0.000406713,4.49276e-05,0.000595011,0.000558982,0.000419166,4.49276e-05,0.000838111
2.24579,0.834254,0.000709473,0.000518395,0.000484374,0.960775,0.000499475,0.000340568,0.00036536,0.000855426,9.70664e-05,1.32459e-05,9.61584e-05,0.634658,0.000461354,0.000349575,0.000301074,0.000505589,0.000618647,4.45239e-05,0.00106943,0.000557943,0.000413188,4.45239e-05,0.000856436,0.000420463,0.000405858,4.45239e-05,0.000594066,0.000558982,0.000418226,4.45239e-05,0.000837976
2.24758,0.834373,0.000702195,0.000517686,0.000474426,0.960787,0.000496222,0.000338554,0.00036279,0.000859214,9.50648e-05,1.31692e-05,9.41482e-05,0.634679,0.000462055,0.000347507,0.000304523,0.000505589,0.000615019,4.41223e-05,0.00106249,0.000557943,0.000412342,4.41223e-05,0.000854113,0.000420463,0.00040501,4.41223e-05,0.000593133,0.000558982,0.000417293,4.41223e-05,0.000837876
2.24937,0.83449,0.000695032,0.000517047,0.00046447,0.960799,0.000492941,0.000336502,0.000360218,0.000862983,9.30632e-05,1.31007e-05,9.21365e-05,0.6347,0.000462818,0.000345474,0.000307974,0.000505589,0.000611407,4.37229e-05,0.00105566,0.000557943,0.000411502,4.37229e-05,0.000851784,0.000420463,0.000404168,4.37229e-05,0.00059221,0.000558982,0.000416367,4.37229e-05,0.000837815
2.25117,0.834603,0.000688024,0.000516528,0.000454506,0.960812,0.000489633,0.000334412,0.000357644,0.000866722,9.10619e-05,1.30418e-05,9.01231e-05,0.63472,0.00046365,0.000343487,0.000311429,0.000505589,0.00060779,4.33236e-05,0.00104894,0.000557943,0.000410662,4.33236e-05,0.000849448,0.000420463,0.000403327,4.33236e-05,0.000591296,0.000558982,0.000415441,4.33236e-05,0.000837795
2.25296,0.834713,0.00068122,0.000516189,0.000444534,0.960824,0.0004863,0.000332287,0.000355067,0.000870423,8.90611e-05,1.29938e-05,8.81081e-05,0.634741,0.000464561,0.00034156,0.000314886,0.000505589,0.00060421,4.29288e-05,0.0010424,0.000557943,0.000409833,4.29288e-05,0.000847109,0.000420463,0.000402497,4.29288e-05,0.000590396,0.000558982,0.000414527,4.29288e-05,0.000837827
2.25476,0.834821,0.000674674,0.000516088,0.000434554,0.960835,0.00048294,0.000330126,0.000352489,0.000874075,8.70612e-05,1.29577e-05,8.60916e-05,0.634761,0.000465556,0.000339704,0.000318346,0.000505589,0.000600626,4.25342e-05,0.00103603,0.000557943,0.000409006,4.25342e-05,0.000844764,0.000420463,0.000401669,4.25342e-05,0.000589505,0.000558982,0.000413615,4.25342e-05,0.000837908
2.25656,0.834925,0.000668433,0.000516282,0.000424566,0.960847,0.000479557,0.000327931,0.000349908,0.000877668,8.50626e-05,1.29348e-05,8.40734e-05,0.634781,0.000466644,0.000337929,0.000321809,0.000505589,0.000597058,4.2142e-05,0.00102989,0.000557943,0.000408184,4.2142e-05,0.000842416,0.000420463,0.000400848,4.2142e-05,0.000588625,0.000558982,0.000412709,4.2142e-05,0.000838047
2.25836,0.835028,0.000669791,0.000516814,0.000426055,0.960859,0.000480066,0.000325703,0.000352677,0.000881194,8.30723e-05,1.29258e-05,8.20605e-05,0.634801,0.000464512,0.000336247,0.000320483,0.000505589,0.000593508,4.17523e-05,0.00102871,0.000557943,0.000407368,4.17523e-05,0.000842292,0.000420463,0.000400033,4.17523e-05,0.000587758,0.000558982,0.00041181,4.17523e-05,0.000836399
2.26016,0.835127,0.000674603,0.000517722,0.000432497,0.96087,0.000482292,0.000323443,0.000357756,0.000884641,8.10868e-05,1.29315e-05,8.0049e-05,0.634821,0.000461029,0.000334667,0.000317089,0.000505589,0.000589974,4.13652e-05,0.0010298,0.000557943,0.000406559,4.13652e-05,0.000843153,0.000420463,0.000399224,4.13652e-05,0.000586903,0.000558982,0.000410917,4.13652e-05,0.00083401
2.26196,0.835225,0.000679754,0.000519032,0.000438944,0.960882,0.000484553,0.000321153,0.000362839,0.000888002,7.91035e-05,1.29525e-05,7.80359e-05,0.63484,0.000457629,0.000333198,0.000313693,0.000505589,0.000586458,4.09807e-05,0.00103116,0.000557943,0.000405755,4.09807e-05,0.000844043,0.000420463,0.000398422,4.09807e-05,0.00058606,0.000558982,0.000410031,4.09807e-05,0.000831679
2.26377,0.83532,0.00068525,0.00052076,0.000445396,0.960893,0.000486852,0.000318833,0.000367926,0.000891266,7.71229e-05,1.29892e-05,7.60212e-05,0.63486,0.000454319,0.000331848,0.000310294,0.000505589,0.00058294,4.05967e-05,0.00103279,0.000557943,0.000404953,4.05967e-05,0.000844961,0.000420463,0.000397622,4.05967e-05,0.000585225,0.000558982,0.000409146,4.05967e-05,0.000829407
2.26557,0.835414,0.000691092,0.000522911,0.000451853,0.960904,0.000489188,0.000316485,0.000373017,0.000894423,7.51453e-05,1.30418e-05,7.40049e-05,0.634879,0.000451105,0.000330625,0.000306893,0.000505589,0.000579459,4.02176e-05,0.00103471,0.000557943,0.000404161,4.02176e-05,0.000845913,0.000420463,0.000396833,4.02176e-05,0.000584405,0.000558982,0.000408274,4.02176e-05,0.000827201
2.26738,0.835506,0.00069727,0.000525482,0.000458316,0.960915,0.000491563,0.00031411,0.000378112,0.000897464,7.3171e-05,1.31104e-05,7.19869e-05,0.634898,0.000447993,0.000329534,0.000303489,0.000505589,0.000575977,3.98392e-05,0.00103689,0.000557943,0.00040337,3.98392e-05,0.000846894,0.000420463,0.000396046,3.98392e-05,0.000583594,0.000558982,0.000407403,3.98392e-05,0.000825059
2.26919,0.835597,0.000703768,0.000528455,0.000464784,0.960926,0.000493977,0.000311708,0.000383212,0.000900379,7.12007e-05,1.31948e-05,6.99674e-05,0.634917,0.000444989,0.000328582,0.000300082,0.000505589,0.000572514,3.94636e-05,0.00103935,0.000557943,0.000402586,3.94636e-05,0.000847907,0.000420463,0.000395265,3.94636e-05,0.000582796,0.000558982,0.000406538,3.94636e-05,0.000822987
2.271,0.835686,0.000710563,0.000531806,0.000471257,0.960937,0.000496431,0.000309282,0.000388315,0.000903158,6.92347e-05,1.32946e-05,6.79463e-05,0.634936,0.000442095,0.000327771,0.000296672,0.000505589,0.000569069,3.90911e-05,0.00104206,0.000557943,0.000401808,3.90911e-05,0.000848954,0.000420463,0.000394492,3.90911e-05,0.000582009,0.000558982,0.000405681,3.90911e-05,0.000820984
2.27281,0.835774,0.000717627,0.000535498,0.000477735,0.960948,0.000498926,0.000306832,0.000393422,0.000905793,6.72735e-05,1.34095e-05,6.59235e-05,0.634954,0.000439317,0.000327106,0.00029326,0.000505589,0.000492256,8.98827e-05,0.00101045,0.000557943,0.000315876,8.98827e-05,0.000817364,0.000420463,0.000304162,8.98827e-05,0.00053095,0.000558982,0.000311185,8.98827e-05,0.000781266
2.27463,0.835862,0.000724924,0.000539489,0.000484218,0.960959,0.000501461,0.000304359,0.000398533,0.000908272,6.53177e-05,1.35387e-05,6.38991e-05,0.634973,0.000436657,0.000326587,0.000289844,0.000505589,0.000493042,8.99586e-05,0.00101603,0.000557943,0.000315628,8.99586e-05,0.000818827,0.000420463,0.000303968,8.99586e-05,0.000530608,0.000558982,0.00031098,8.99586e-05,0.0007797
2.27644,0.835949,0.000732414,0.000543725,0.000490706,0.960969,0.000504038,0.000301865,0.000403649,0.000910587,6.33677e-05,1.36814e-05,6.18731e-05,0.634991,0.000434117,0.000326216,0.000286427,0.000505589,0.000493826,9.00343e-05,0.00102177,0.000557943,0.000315384,9.00343e-05,0.000820322,0.000420463,0.000303776,9.00343e-05,0.000530274,0.000558982,0.000310778,9.00343e-05,0.000778208
2.27826,0.836035,0.000740051,0.00054815,0.0004972,0.96098,0.000506658,0.00029935,0.000408768,0.000912728,6.14243e-05,1.38368e-05,5.98455e-05,0.635009,0.000431698,0.000325992,0.000283006,0.000505589,0.000494616,9.01105e-05,0.00102765,0.000557943,0.00031514,9.01105e-05,0.000821849,0.000420463,0.000303586,9.01105e-05,0.000529949,0.000558982,0.000310576,9.01105e-05,0.00077679
2.28007,0.836121,0.000747789,0.000552699,0.000503698,0.96099,0.000509319,0.000296816,0.000413892,0.000914685,5.94881e-05,1.40037e-05,5.78163e-05,0.635026,0.000429402,0.000325913,0.000279583,0.000505589,0.000495403,9.01864e-05,0.00103362,0.000557943,0.0003149,9.01864e-05,0.000823409,0.000420463,0.000303398,9.01864e-05,0.000529634,0.000558982,0.000310378,9.01864e-05,0.000775446
2.28189,0.836206,0.000755575,0.000557304,0.000510202,0.961001,0.000512024,0.000294264,0.00041902,0.000916449,5.75598e-05,1.41811e-05,5.57855e-05,0.635044,0.000427227,0.000325976,0.000276157,0.000505589,0.000496198,9.02628e-05,0.00103965,0.000557943,0.000314661,9.02628e-05,0.000825002,0.000420463,0.000303211,9.02628e-05,0.000529327,0.000558982,0.000310181,9.02628e-05,0.000774173
2.28371,0.836292,0.000763357,0.000561893,0.000516711,0.961011,0.000514772,0.000291695,0.000424152,0.00091801,5.56401e-05,1.43678e-05,5.3753e-05,0.635061,0.000425172,0.000326176,0.000272728,0.000505589,0.000496994,9.03394e-05,0.0010457,0.000557943,0.000314424,9.03394e-05,0.000826628,0.000420463,0.000303026,9.03394e-05,0.000529028,0.000558982,0.000309986,9.03394e-05,0.000772972
2.28553,0.836378,0.000771081,0.000566394,0.000523226,0.961021,0.000517564,0.000289111,0.000429287,0.000919358,5.373e-05,1.45625e-05,5.17189e-05,0.635078,0.000423236,0.000326509,0.000269296,0.000505589,0.000497792,9.04161e-05,0.00105174,0.000557943,0.000314188,9.04161e-05,0.000828289,0.000420463,0.000302843,9.04161e-05,0.000528739,0.000558982,0.000309793,9.04161e-05,0.00077184
2.28736,0.836464,0.000778693,0.00057073,0.000529745,0.961032,0.0005204,0.000286512,0.000434427,0.000920483,5.18304e-05,1.47638e-05,4.96832e-05,0.635095,0.000421415,0.000326968,0.000265862,0.000505589,0.000498597,9.04934e-05,0.00105772,0.000557943,0.000313954,9.04934e-05,0.000829984,0.000420463,0.000302661,9.04934e-05,0.000528458,0.000558982,0.000309601,9.04934e-05,0.000770775
2.28918,0.836551,0.000786138,0.000574828,0.00053627,0.961042,0.00052328,0.000283899,0.000439572,0.000921377,4.99424e-05,1.49704e-05,4.76459e-05,0.635112,0.000419706,0.000327545,0.000262425,0.000505589,0.0004994,9.05704e-05,0.0010636,0.000557943,0.000313723,9.05704e-05,0.000831714,0.000420463,0.000302482,9.05704e-05,0.000528187,0.000558982,0.000309412,9.05704e-05,0.000769775
2.29101,0.836639,0.000793363,0.000578614,0.0005428,0.961052,0.000526204,0.000281275,0.00044472,0.000922029,4.80672e-05,1.5181e-05,4.5607e-05,0.635128,0.000418103,0.000328232,0.000258985,0.000505589,0.000500208,9.06479e-05,0.00106933,0.000557943,0.000313493,9.06479e-05,0.000833478,0.000420463,0.000302304,9.06479e-05,0.000527924,0.000558982,0.000309224,9.06479e-05,0.000768835
2.29284,0.836727,0.000800319,0.000582015,0.000549335,0.961062,0.000529174,0.000278639,0.000449872,0.000922429,4.62062e-05,1.53942e-05,4.35664e-05,0.635144,0.000416601,0.000329019,0.000255543,0.000505589,0.000501019,9.07256e-05,0.00107489,0.000557943,0.000313266,9.07256e-05,0.000835279,0.000420463,0.000302128,9.07256e-05,0.000527671,0.000558982,0.000309038,9.07256e-05,0.000767954
2.29466,0.836817,0.00080238,0.000584963,0.000549209,0.961072,0.000527833,0.000275994,0.000449927,0.000922568,4.53634e-05,1.56086e-05,4.25936e-05,0.63516,0.00041598,0.000329897,0.000253391,0.000505589,0.000501828,9.0803e-05,0.00107681,0.000557943,0.000313041,9.0803e-05,0.000834355,0.000420463,0.000301954,9.0803e-05,0.000527511,0.000558982,0.000308854,9.0803e-05,0.000767553
2.29649,0.836909,0.000801311,0.000587393,0.00054504,0.961081,0.000523854,0.00027334,0.000446888,0.000922437,4.51332e-05,1.58228e-05,4.22687e-05,0.635175,0.000415908,0.000330853,0.000252023,0.000505589,0.000502643,9.08809e-05,0.0010764,0.000557943,0.000312818,9.08809e-05,0.000831768,0.000420463,0.000301782,9.08809e-05,0.000527406,0.000558982,0.000308672,9.08809e-05,0.00076745
2.29833,0.837002,0.000799841,0.000589244,0.000540867,0.961091,0.000519871,0.000270678,0.000443846,0.000922026,4.49044e-05,1.60355e-05,4.19436e-05,0.635191,0.000415896,0.000331877,0.000250653,0.000505589,0.000503464,9.09593e-05,0.00107569,0.000557943,0.000312595,9.09593e-05,0.00082919,0.000420463,0.00030161,9.09593e-05,0.000527302,0.000558982,0.000308492,9.09593e-05,0.00076738
2.30016,0.837096,0.000797924,0.000590462,0.000536691,0.961101,0.000515884,0.000268011,0.000440802,0.000921324,4.46765e-05,1.62453e-05,4.16183e-05,0.635206,0.000415934,0.000332956,0.000249283,0.000505589,0.000504282,9.10375e-05,0.00107466,0.000557943,0.000312376,9.10375e-05,0.000826621,0.000420463,0.000301441,9.10375e-05,0.0005272,0.000558982,0.000308314,9.10375e-05,0.000767338
2.302,0.837193,0.000795531,0.000591017,0.000532512,0.961111,0.000511892,0.000265338,0.000437755,0.000920323,4.4449e-05,1.64509e-05,4.12926e-05,0.635221,0.000416013,0.000334076,0.000247911,0.000505589,0.000505108,9.11163e-05,0.00107328,0.000557943,0.000312158,9.11163e-05,0.000824062,0.000420463,0.000301274,9.11163e-05,0.000527098,0.000558982,0.000308137,9.11163e-05,0.000767319
2.30383,0.837291,0.00079268,0.000590941,0.000528329,0.96112,0.000507898,0.000262662,0.000434706,0.000919013,4.42214e-05,1.6651e-05,4.09668e-05,0.635235,0.000416121,0.000335225,0.000246538,0.000505589,0.00050593,9.11947e-05,0.00107156,0.000557943,0.000311943,9.11947e-05,0.000821514,0.000420463,0.000301109,9.11947e-05,0.000526999,0.000558982,0.000307963,9.11947e-05,0.000767317
2.30567,0.837391,0.000789401,0.000590279,0.000524143,0.96113,0.000503901,0.000259982,0.000431654,0.000917384,4.39931e-05,1.68443e-05,4.06406e-05,0.635249,0.000416248,0.000336388,0.000245164,0.000505589,0.000506759,9.12737e-05,0.00106954,0.000557943,0.000311729,9.12737e-05,0.000818976,0.000420463,0.000300945,9.12737e-05,0.0005269,0.000558982,0.00030779,9.12737e-05,0.000767326
2.30751,0.837491,0.000785728,0.000589081,0.000519953,0.961139,0.000499902,0.000257302,0.0004286,0.000915426,4.37635e-05,1.70296e-05,4.03142e-05,0.635263,0.000416382,0.000337551,0.000243789,0.000505589,0.00050759,9.13528e-05,0.00106723,0.000557943,0.000311517,9.13528e-05,0.00081645,0.000420463,0.000300783,9.13528e-05,0.000526802,0.000558982,0.000307619,9.13528e-05,0.00076734
2.30935,0.837592,0.000781694,0.000587399,0.00051576,0.961149,0.000495902,0.000254621,0.000425543,0.00091313,4.3532e-05,1.72056e-05,3.99876e-05,0.635277,0.000416512,0.000338701,0.000242413,0.000505589,0.000508422,9.1432e-05,0.00106467,0.000557943,0.000311307,9.1432e-05,0.000813936,0.000420463,0.000300623,9.1432e-05,0.000526705,0.000558982,0.000307451,9.1432e-05,0.000767352
2.31119,0.837693,0.000777338,0.000585284,0.000511564,0.961158,0.000491902,0.000251941,0.000422484,0.000910486,4.32981e-05,1.73712e-05,3.96607e-05,0.63529,0.000416625,0.000339821,0.000241036,0.000505589,0.000509257,9.15113e-05,0.00106188,0.000557943,0.0003111,9.15113e-05,0.000811434,0.000420463,0.000300465,9.15113e-05,0.000526609,0.000558982,0.000307284,9.15113e-05,0.000767356
2.31303,0.837794,0.000772697,0.000582788,0.000507365,0.961168,0.000487901,0.000249263,0.000419423,0.000907485,4.30611e-05,1.75252e-05,3.93335e-05,0.635303,0.00041671,0.000340898,0.000239658,0.000505589,0.000510093,9.15908e-05,0.0010589,0.000557943,0.000310895,9.15908e-05,0.000808945,0.000420463,0.000300309,9.15908e-05,0.000526515,0.000558982,0.000307119,9.15908e-05,0.000767346
2.31488,0.837894,0.000767807,0.000579962,0.000503162,0.961177,0.000483902,0.000246588,0.000416359,0.000904117,4.28203e-05,1.76665e-05,3.9006e-05,0.635316,0.000416754,0.000341917,0.000238278,0.000505589,0.000510936,9.16708e-05,0.00105575,0.000557943,0.00031069,9.16708e-05,0.00080647,0.000420463,0.000300154,9.16708e-05,0.000526421,0.000558982,0.000306956,9.16708e-05,0.000767314
2.31673,0.837993,0.000762704,0.000576853,0.000498956,0.961186,0.000479903,0.000243918,0.000413293,0.000900371,4.25751e-05,1.7794e-05,3.86783e-05,0.635329,0.000416743,0.000342862,0.000236898,0.000505589,0.00051178,9.1751e-05,0.00105246,0.000557943,0.000310488,9.1751e-05,0.000804008,0.000420463,0.000300001,9.1751e-05,0.000526327,0.000558982,0.000306795,9.1751e-05,0.000767253
2.31857,0.838091,0.00075742,0.000573508,0.000494746,0.961196,0.000475907,0.000241254,0.000410224,0.00089624,4.23249e-05,1.79066e-05,3.83504e-05,0.635341,0.000416665,0.000343718,0.000235516,0.000505589,0.000512622,9.18308e-05,0.00104906,0.000557943,0.00031029,9.18308e-05,0.000801561,0.000420463,0.000299851,9.18308e-05,0.000526236,0.000558982,0.000306636,9.18308e-05,0.000767157
