wavelength_um,lst,u_random_lst
1.02637,0.906788,0.00019778
1.02718,0.906893,0.000201797
1.028,0.906998,0.000205821
1.02882,0.907103,0.000209852
1.02964,0.907208,0.00021389
1.03047,0.907314,0.000215131
1.03129,0.907419,0.000212774
1.03211,0.907525,0.000210416
1.03293,0.907631,0.000208057
1.03376,0.907737,0.000205698
1.03458,0.907843,0.000203339
1.03541,0.90795,0.000200979
1.03623,0.908056,0.00019862
1.03706,0.908163,0.00019626
1.03789,0.90827,0.0001939
1.03872,0.908377,0.00019154
1.03954,0.908484,0.00018918
1.04037,0.908591,0.000186821
1.0412,0.908698,0.000184461
1.04203,0.908806,0.000182102
1.04287,0.908913,0.000179743
1.0437,0.909021,0.000177385
1.04453,0.909129,0.000175027
1.04536,0.909237,0.000172671
1.0462,0.909344,0.000170314
1.04703,0.909453,0.000168553
1.04787,0.909561,0.000167843
1.0487,0.909669,0.000167134
1.04954,0.909777,0.000166425
1.05038,0.909885,0.000165717
1.05121,0.909994,0.000165009
1.05205,0.910102,0.000164302
1.05289,0.910211,0.000163596
1.05373,0.910319,0.00016289
1.05457,0.910428,0.000162185
1.05541,0.910537,0.000161481
1.05626,0.910645,0.000160777
1.0571,0.910754,0.000160074
1.05794,0.910863,0.000159371
1.05879,0.910971,0.00015867
1.05963,0.91108,0.000157968
1.06048,0.911189,0.000157268
1.06132,0.911298,0.000156568
1.06217,0.911407,0.000155869
1.06302,0.911516,0.00015517
1.06386,0.911624,0.000154678
1.06471,0.911733,0.000154703
1.06556,0.911842,0.000154729
1.06641,0.911951,0.000154755
1.06726,0.91206,0.000154782
1.06811,0.912169,0.000154809
1.06897,0.912277,0.000154837
1.06982,0.912386,0.000154866
1.07067,0.912495,0.000154895
1.07153,0.912603,0.000154924
1.07238,0.912712,0.000154953
1.07324,0.91282,0.000154983
1.07409,0.912929,0.000155014
1.07495,0.913037,0.000155044
1.07581,0.913146,0.000155075
1.07666,0.913254,0.000155106
1.07752,0.913362,0.000155137
1.07838,0.913471,0.000155168
1.07924,0.913579,0.000155199
1.0801,0.913687,0.00015523
1.08097,0.913795,0.000155328
1.08183,0.913903,0.000155678
1.08269,0.91401,0.000156028
1.08355,0.914118,0.000156377
1.08442,0.914226,0.000156727
1.08528,0.914333,0.000157077
1.08615,0.91444,0.000157427
1.08702,0.914548,0.000157776
1.08788,0.914655,0.000158126
1.08875,0.914762,0.000158475
1.08962,0.914868,0.000158824
1.09049,0.914975,0.000159172
1.09136,0.915082,0.00015952
1.09223,0.915188,0.000159868
1.0931,0.915294,0.000160216
1.09397,0.915401,0.000160562
1.09484,0.915506,0.000160909
1.09572,0.915612,0.000161255
1.09659,0.915718,0.0001616
1.09747,0.915823,0.000161945
1.09834,0.915929,0.000162273
1.09922,0.916034,0.000162495
1.1001,0.916139,0.000162716
1.10097,0.916244,0.000162936
1.10185,0.916348,0.000163156
1.10273,0.916453,0.000163374
1.10361,0.916557,0.000163592
1.10449,0.916661,0.000163809
1.10537,0.916764,0.000164025
1.10625,0.916868,0.000164239
1.10714,0.916971,0.000164453
1.10802,0.917074,0.000164666
1.1089,0.917177,0.000164877
1.10979,0.91728,0.000165088
1.11067,0.917382,0.000165297
1.11156,0.917485,0.000165506
1.11245,0.917587,0.000165713
1.11333,0.917688,0.000165919
1.11422,0.91779,0.000166123
1.11511,0.917891,0.000166327
1.116,0.917992,0.000166567
1.11689,0.918093,0.000167439
1.11778,0.918193,0.000168311
1.11867,0.918293,0.000169183
1.11956,0.918393,0.000170055
1.12046,0.918493,0.000170926
1.12135,0.918592,0.000171797
1.12225,0.918691,0.000172669
1.12314,0.91879,0.00017354
1.12404,0.918889,0.000174412
1.12493,0.918987,0.000175283
1.12583,0.919085,0.000176155
1.12673,0.919183,0.000177026
1.12763,0.919281,0.000177899
1.12853,0.919378,0.000178771
1.12943,0.919475,0.000179643
1.13033,0.919572,0.000180516
1.13123,0.919669,0.00018139
1.13213,0.919765,0.000182264
1.13304,0.919862,0.000183138
1.13394,0.919958,0.000184013
1.13484,0.920053,0.000182852
1.13575,0.920149,0.000181648
1.13666,0.920244,0.000180443
1.13756,0.920339,0.000179237
1.13847,0.920434,0.000178029
1.13938,0.920528,0.00017682
1.14029,0.920622,0.00017561
1.1412,0.920716,0.000174399
1.14211,0.92081,0.000173186
1.14302,0.920904,0.000171972
1.14393,0.920997,0.000170758
1.14484,0.92109,0.000169542
1.14575,0.921183,0.000168325
1.14667,0.921276,0.000167107
1.14758,0.921368,0.000165889
1.1485,0.92146,0.000164669
1.14942,0.921552,0.000163449
1.15033,0.921644,0.000162228
1.15125,0.921736,0.000161006
1.15217,0.921827,0.000159783
1.15309,0.921918,0.000159637
1.15401,0.922009,0.000159607
1.15493,0.9221,0.000159576
1.15585,0.92219,0.000159546
1.15677,0.92228,0.000159516
1.15769,0.92237,0.000159487
1.15862,0.92246,0.000159458
1.15954,0.922549,0.000159429
1.16047,0.922639,0.000159401
1.16139,0.922728,0.000159374
1.16232,0.922817,0.000159346
1.16325,0.922906,0.00015932
1.16417,0.922994,0.000159294
1.1651,0.923082,0.000159269
1.16603,0.92317,0.000159244
1.16696,0.923258,0.000159221
1.16789,0.923346,0.000159198
1.16882,0.923433,0.000159175
1.16976,0.923521,0.000159154
1.17069,0.923608,0.000159133
1.17162,0.923694,0.000158872
1.17256,0.923781,0.000158561
1.17349,0.923867,0.00015825
1.17443,0.923954,0.00015794
1.17537,0.92404,0.000157631
1.1763,0.924126,0.000157322
1.17724,0.924211,0.000157014
1.17818,0.924297,0.000156707
1.17912,0.924382,0.000156401
1.18006,0.924467,0.000156096
1.181,0.924552,0.000155791
1.18195,0.924636,0.000155487
1.18289,0.924721,0.000155184
1.18383,0.924805,0.000154882
1.18478,0.924889,0.000154581
1.18572,0.924973,0.000154281
1.18667,0.925057,0.000153982
1.18761,0.92514,0.000153684
1.18856,0.925224,0.000153386
1.18951,0.925307,0.00015309
1.19046,0.92539,0.00015335
1.19141,0.925472,0.000153795
1.19236,0.925555,0.000154242
1.19331,0.925637,0.00015469
1.19426,0.92572,0.00015514
1.19521,0.925802,0.000155592
1.19617,0.925883,0.000156045
1.19712,0.925965,0.0001565
1.19808,0.926047,0.000156956
1.19903,0.926128,0.000157413
1.19999,0.926209,0.000157872
1.20095,0.92629,0.000158333
1.2019,0.926371,0.000158795
1.20286,0.926451,0.000159258
1.20382,0.926532,0.000159723
1.20478,0.926612,0.000160189
1.20574,0.926692,0.000160656
1.20671,0.926772,0.000161125
1.20767,0.926852,0.000161595
1.20863,0.926932,0.000162066
1.2096,0.927011,0.000162071
1.21056,0.92709,0.000161853
1.21153,0.927169,0.000161635
1.21249,0.927248,0.000161417
1.21346,0.927327,0.000161201
1.21443,0.927406,0.000160985
1.2154,0.927484,0.000160769
1.21637,0.927562,0.000160555
1.21734,0.92764,0.000160341
1.21831,0.927718,0.000160127
1.21928,0.927796,0.000159914
1.22025,0.927874,0.000159702
1.22123,0.927951,0.00015949
1.2222,0.928029,0.000159278
1.22317,0.928106,0.000159067
1.22415,0.928183,0.000158857
1.22513,0.92826,0.000158647
1.2261,0.928337,0.000158437
1.22708,0.928413,0.000158227
1.22806,0.92849,0.000158018
1.22904,0.928566,0.000158318
1.23002,0.928642,0.000158961
1.231,0.928718,0.000159605
1.23198,0.928794,0.000160249
1.23297,0.92887,0.000160894
1.23395,0.928945,0.000161539
1.23493,0.92902,0.000162185
1.23592,0.929096,0.000162831
1.23691,0.929171,0.000163477
1.23789,0.929246,0.000164124
1.23888,0.929321,0.000164771
1.23987,0.929395,0.000165418
1.24086,0.92947,0.000166065
1.24185,0.929544,0.000166713
1.24284,0.929619,0.00016736
1.24383,0.929693,0.000168008
1.24482,0.929767,0.000168655
1.24581,0.929841,0.000169303
1.24681,0.929915,0.00016995
1.2478,0.929988,0.000170598
1.2488,0.930062,0.000169823
1.24979,0.930135,0.000167748
1.25079,0.930208,0.000165672
1.25179,0.930281,0.000163597
1.25279,0.930354,0.000161522
1.25379,0.930427,0.000159448
1.25479,0.9305,0.000157374
1.25579,0.930573,0.000155301
1.25679,0.930645,0.000153228
1.25779,0.930717,0.000151156
1.2588,0.93079,0.000149084
1.2598,0.930862,0.000147013
1.2608,0.930934,0.000144943
1.26181,0.931006,0.000142874
1.26282,0.931077,0.000140806
1.26382,0.931149,0.000138739
1.26483,0.931221,0.000136672
1.26584,0.931292,0.000134607
1.26685,0.931363,0.000132544
1.26786,0.931435,0.000130481
1.26887,0.931506,0.000129426
1.26989,0.931577,0.00012962
1.2709,0.931648,0.000129813
1.27191,0.931718,0.000130004
1.27293,0.931789,0.000130194
1.27394,0.931859,0.000130381
1.27496,0.93193,0.000130568
1.27598,0.932,0.000130752
1.27699,0.93207,0.000130935
1.27801,0.932141,0.000131116
1.27903,0.932211,0.000131295
1.28005,0.932281,0.000131472
1.28107,0.93235,0.000131648
1.28209,0.93242,0.000131822
1.28312,0.93249,0.000131995
1.28414,0.932559,0.000132165
1.28517,0.932629,0.000132334
1.28619,0.932698,0.000132502
1.28722,0.932767,0.000132668
1.28824,0.932836,0.000132833
1.28927,0.932905,0.000133151
1.2903,0.932974,0.000133734
1.29133,0.933043,0.000134317
1.29236,0.933112,0.0001349
1.29339,0.93318,0.000135482
1.29442,0.933249,0.000136064
1.29545,0.933317,0.000136646
1.29649,0.933386,0.000137228
1.29752,0.933454,0.00013781
1.29856,0.933522,0.000138392
1.29959,0.93359,0.000138974
1.30063,0.933658,0.000139557
1.30167,0.933726,0.00014014
1.3027,0.933794,0.000140723
1.30374,0.933861,0.000141307
1.30478,0.933929,0.000141892
1.30582,0.933996,0.000142477
1.30687,0.934064,0.000143063
1.30791,0.934131,0.00014365
1.30895,0.934198,0.000144238
1.31,0.934265,0.000144254
1.31104,0.934332,0.000142889
1.31209,0.934399,0.000141523
1.31313,0.934466,0.000140158
1.31418,0.934532,0.000138791
1.31523,0.934599,0.000137425
1.31628,0.934665,0.000136058
1.31733,0.934732,0.000134691
1.31838,0.934798,0.000133324
1.31943,0.934864,0.000131957
1.32048,0.93493,0.000130591
1.32154,0.934996,0.000129224
1.32259,0.935062,0.000127858
1.32365,0.935128,0.000126493
1.3247,0.935194,0.000125128
1.32576,0.935259,0.000123764
1.32682,0.935325,0.000122401
1.32788,0.93539,0.000121038
1.32893,0.935455,0.000119677
1.32999,0.93552,0.000118318
1.33106,0.935586,0.000117247
1.33212,0.935651,0.000117216
1.33318,0.935715,0.000117187
1.33424,0.93578,0.000117159
1.33531,0.935845,0.000117133
1.33637,0.93591,0.000117108
1.33744,0.935974,0.000117085
1.33851,0.936039,0.000117064
1.33957,0.936103,0.000117044
1.34064,0.936167,0.000117027
1.34171,0.936231,0.000117011
1.34278,0.936295,0.000116997
1.34385,0.936359,0.000116986
1.34492,0.936423,0.000116976
1.346,0.936487,0.000116968
1.34707,0.93655,0.000116963
1.34815,0.936614,0.000116959
1.34922,0.936677,0.000116958
1.3503,0.936741,0.000116959
1.35137,0.936804,0.000116962
1.35245,0.936867,0.000117204
1.35353,0.93693,0.000118899
1.35461,0.936993,0.000120599
1.35569,0.937056,0.000122306
1.35677,0.937119,0.000124019
1.35786,0.937182,0.000125738
1.35894,0.937244,0.000127462
1.36002,0.937307,0.000129192
1.36111,0.937369,0.000130926
1.36219,0.937431,0.000132666
1.36328,0.937493,0.000134411
1.36437,0.937556,0.000136161
1.36546,0.937618,0.000137916
1.36655,0.937679,0.000139675
1.36764,0.937741,0.000141438
1.36873,0.937803,0.000143206
1.36982,0.937865,0.000144979
1.37091,0.937926,0.000146755
1.372,0.937988,0.000148535
1.3731,0.938049,0.000150319
1.37419,0.93811,0.0001519
1.37529,0.938171,0.00015047
1.37639,0.938232,0.000149043
1.37749,0.938293,0.000147617
1.37858,0.938354,0.000146195
1.37968,0.938415,0.000144775
1.38078,0.938476,0.000143358
1.38189,0.938536,0.000141944
1.38299,0.938597,0.000140533
1.38409,0.938657,0.000139125
1.3852,0.938717,0.00013772
1.3863,0.938777,0.000136319
1.38741,0.938838,0.000134921
1.38851,0.938897,0.000133526
1.38962,0.938957,0.000132135
1.39073,0.939017,0.000130747
1.39184,0.939077,0.000129364
1.39295,0.939137,0.000127984
1.39406,0.939196,0.000126608
1.39517,0.939255,0.000125237
1.39629,0.939315,0.000123869
1.3974,0.939374,0.000123912
1.39851,0.939433,0.000123973
1.39963,0.939492,0.000124035
1.40075,0.939551,0.000124098
1.40186,0.93961,0.000124162
1.40298,0.939669,0.000124226
1.4041,0.939727,0.000124291
1.40522,0.939786,0.000124357
1.40634,0.939844,0.000124423
1.40746,0.939903,0.000124489
1.40859,0.939961,0.000124556
1.40971,0.940019,0.000124623
1.41083,0.940077,0.00012469
1.41196,0.940135,0.000124758
1.41309,0.940193,0.000124825
1.41421,0.940251,0.000124892
1.41534,0.940309,0.000124959
1.41647,0.940366,0.000125026
1.4176,0.940424,0.000125093
1.41873,0.940481,0.000125159
1.41986,0.940539,0.000126883
1.421,0.940596,0.00012877
1.42213,0.940653,0.00013066
1.42326,0.94071,0.000132553
1.4244,0.940767,0.000134448
1.42554,0.940824,0.000136346
1.42667,0.940881,0.000138247
1.42781,0.940937,0.000140149
1.42895,0.940994,0.000142054
1.43009,0.94105,0.000143961
1.43123,0.941107,0.00014587
1.43237,0.941163,0.00014778
1.43351,0.941219,0.000149693
1.43466,0.941275,0.000151607
1.4358,0.941331,0.000153523
1.43695,0.941387,0.000155441
1.43809,0.941443,0.00015736
1.43924,0.941499,0.00015928
1.44039,0.941555,0.000161203
1.44154,0.94161,0.000163126
1.44269,0.941666,0.000162542
1.44384,0.941721,0.000161462
1.44499,0.941776,0.000160381
1.44614,0.941831,0.000159299
1.4473,0.941886,0.000158216
1.44845,0.941941,0.000157131
1.44961,0.941996,0.000156045
1.45076,0.942051,0.000154959
1.45192,0.942106,0.00015387
1.45308,0.94216,0.000152781
1.45424,0.942215,0.000151689
1.4554,0.942269,0.000150597
1.45656,0.942324,0.000149502
1.45772,0.942378,0.000148406
1.45888,0.942432,0.000147309
1.46005,0.942486,0.00014621
1.46121,0.94254,0.000145108
1.46238,0.942594,0.000144006
1.46354,0.942648,0.000142901
1.46471,0.942701,0.000141794
1.46588,0.942755,0.000143588
1.46705,0.942808,0.000146311
1.46822,0.942862,0.000149041
1.46939,0.942915,0.000151779
1.47056,0.942968,0.000154523
1.47174,0.943022,0.000157275
1.47291,0.943075,0.000160034
1.47409,0.943127,0.000162799
1.47526,0.94318,0.00016557
1.47644,0.943233,0.000168348
1.47762,0.943286,0.000171132
1.47879,0.943338,0.000173922
1.47997,0.943391,0.000176718
1.48115,0.943443,0.00017952
1.48234,0.943495,0.000182327
1.48352,0.943548,0.000185141
1.4847,0.9436,0.00018796
1.48589,0.943652,0.000190785
1.48707,0.943704,0.000193615
1.48826,0.943756,0.000196451
1.48945,0.943807,0.000197332
1.49063,0.943859,0.000197303
1.49182,0.94391,0.000197272
1.49301,0.943962,0.000197241
1.4942,0.944013,0.000197209
1.4954,0.944065,0.000197177
1.49659,0.944116,0.000197144
1.49778,0.944167,0.000197111
1.49898,0.944218,0.000197077
1.50017,0.944269,0.000197043
1.50137,0.94432,0.000197009
1.50257,0.94437,0.000196974
1.50377,0.944421,0.00019694
1.50496,0.944472,0.000196906
1.50617,0.944522,0.000196872
1.50737,0.944572,0.000196838
1.50857,0.944623,0.000196805
1.50977,0.944673,0.000196772
1.51098,0.944723,0.00019674
1.51218,0.944773,0.000196708
1.51339,0.944823,0.00019686
1.5146,0.944873,0.000197132
1.5158,0.944923,0.000197405
1.51701,0.944972,0.00019768
1.51822,0.945022,0.000197955
1.51943,0.945071,0.000198233
1.52065,0.945121,0.000198511
1.52186,0.94517,0.000198791
1.52307,0.945219,0.000199073
1.52429,0.945268,0.000199357
1.5255,0.945317,0.000199642
1.52672,0.945366,0.000199929
1.52794,0.945415,0.000200217
1.52916,0.945464,0.000200508
1.53038,0.945513,0.0002008
1.5316,0.945561,0.000201095
1.53282,0.94561,0.000201391
1.53404,0.945658,0.00020169
1.53527,0.945707,0.000201991
1.53649,0.945755,0.000202293
1.53772,0.945803,0.000202435
1.53894,0.945851,0.000202434
1.54017,0.945899,0.000202434
1.5414,0.945947,0.000202437
1.54263,0.945995,0.000202442
1.54386,0.946043,0.000202448
1.54509,0.94609,0.000202457
1.54632,0.946138,0.000202468
1.54756,0.946185,0.000202481
1.54879,0.946233,0.000202497
1.55003,0.94628,0.000202514
1.55126,0.946327,0.000202534
1.5525,0.946374,0.000202556
1.55374,0.946421,0.00020258
1.55498,0.946468,0.000202607
1.55622,0.946515,0.000202635
1.55746,0.946562,0.000202666
1.5587,0.946609,0.0002027
1.55995,0.946655,0.000202735
1.56119,0.946702,0.000202773
1.56244,0.946748,0.000203181
1.56368,0.946795,0.000204034
1.56493,0.946841,0.000204891
1.56618,0.946887,0.000205749
1.56743,0.946933,0.000206611
1.56868,0.946979,0.000207475
1.56993,0.947025,0.000208342
1.57118,0.947071,0.000209212
1.57244,0.947117,0.000210084
1.57369,0.947163,0.000210958
1.57495,0.947208,0.000211835
1.5762,0.947254,0.000212715
1.57746,0.947299,0.000213596
1.57872,0.947344,0.00021448
1.57998,0.94739,0.000215366
1.58124,0.947435,0.000216254
1.5825,0.94748,0.000217145
1.58376,0.947525,0.000218037
1.58502,0.94757,0.000218932
1.58629,0.947615,0.000219828
1.58755,0.94766,0.000220416
1.58882,0.947704,0.000220492
1.59009,0.947749,0.00022057
1.59136,0.947793,0.000220649
1.59263,0.947838,0.00022073
1.5939,0.947882,0.000220812
1.59517,0.947926,0.000220895
1.59644,0.947971,0.000220979
1.59771,0.948015,0.000221065
1.59899,0.948059,0.000221151
1.60026,0.948103,0.000221239
1.60154,0.948147,0.000221327
1.60282,0.94819,0.000221417
1.6041,0.948234,0.000221507
1.60538,0.948278,0.000221598
1.60666,0.948321,0.000221689
1.60794,0.948365,0.000221781
1.60922,0.948408,0.000221874
1.6105,0.948451,0.000221967
1.61179,0.948494,0.000222061
1.61307,0.948538,0.000222356
1.61436,0.948581,0.000223118
1.61565,0.948624,0.00022388
1.61694,0.948666,0.000224642
1.61823,0.948709,0.000225405
1.61952,0.948752,0.000226168
1.62081,0.948795,0.00022693
1.6221,0.948837,0.000227693
1.6234,0.94888,0.000228456
1.62469,0.948922,0.000229218
1.62599,0.948964,0.00022998
1.62729,0.949007,0.000230742
1.62858,0.949049,0.000231503
1.62988,0.949091,0.000232264
1.63118,0.949133,0.000233025
1.63248,0.949175,0.000233784
1.63379,0.949217,0.000234544
1.63509,0.949258,0.000235302
1.63639,0.9493,0.00023606
1.6377,0.949342,0.000236817
1.63901,0.949383,0.000237367
1.64031,0.949425,0.000237207
1.64162,0.949466,0.000237046
1.64293,0.949507,0.000236883
1.64424,0.949549,0.000236719
1.64555,0.94959,0.000236554
1.64687,0.949631,0.000236386
1.64818,0.949672,0.000236218
1.64949,0.949713,0.000236047
1.65081,0.949754,0.000235875
1.65213,0.949794,0.000235701
1.65345,0.949835,0.000235525
1.65476,0.949876,0.000235347
1.65608,0.949916,0.000235167
1.65741,0.949957,0.000234985
1.65873,0.949997,0.000234801
1.66005,0.950037,0.000234615
1.66137,0.950077,0.000234427
1.6627,0.950118,0.000234236
1.66403,0.950158,0.000234043
1.66535,0.950198,0.000234109
1.66668,0.950237,0.000235667
1.66801,0.950277,0.000237226
1.66934,0.950317,0.000238783
1.67067,0.950357,0.00024034
1.67201,0.950396,0.000241897
1.67334,0.950436,0.000243453
1.67468,0.950475,0.000245008
1.67601,0.950515,0.000246563
1.67735,0.950554,0.000248117
1.67869,0.950593,0.000249671
1.68003,0.950632,0.000251225
1.68137,0.950671,0.000252778
1.68271,0.95071,0.000254331
1.68405,0.950749,0.000255884
1.68539,0.950788,0.000257436
1.68674,0.950827,0.000258988
1.68808,0.950866,0.00026054
1.68943,0.950904,0.000262092
1.69078,0.950943,0.000263644
1.69213,0.950981,0.000265071
1.69348,0.95102,0.000264885
1.69483,0.951058,0.000264698
1.69618,0.951096,0.000264508
1.69753,0.951134,0.000264317
1.69889,0.951172,0.000264124
1.70024,0.95121,0.000263929
1.7016,0.951248,0.000263733
1.70295,0.951286,0.000263536
1.70431,0.951324,0.000263337
1.70567,0.951362,0.000263138
1.70703,0.951399,0.000262937
1.70839,0.951437,0.000262736
1.70976,0.951475,0.000262534
1.71112,0.951512,0.000262332
1.71249,0.951549,0.000262129
1.71385,0.951587,0.000261926
1.71522,0.951624,0.000261724
1.71659,0.951661,0.000261521
1.71796,0.951698,0.000261319
1.71933,0.951735,0.000261117
1.7207,0.951772,0.000263629
1.72207,0.951809,0.000266157
1.72344,0.951846,0.000268691
1.72482,0.951882,0.000271231
1.7262,0.951919,0.000273775
1.72757,0.951956,0.000276325
1.72895,0.951992,0.000278881
1.73033,0.952028,0.000281442
1.73171,0.952065,0.000284009
1.73309,0.952101,0.000286581
1.73447,0.952137,0.000289159
1.73586,0.952173,0.000291743
1.73724,0.952209,0.000294332
1.73863,0.952245,0.000296927
1.74002,0.952281,0.000299528
1.7414,0.952317,0.000302134
1.74279,0.952353,0.000304746
1.74418,0.952389,0.000307364
1.74557,0.952424,0.000309987
1.74697,0.95246,0.000312616
1.74836,0.952495,0.000312846
1.74975,0.952531,0.000312869
1.75115,0.952566,0.000312895
1.75255,0.952602,0.000312923
1.75395,0.952637,0.000312955
1.75534,0.952672,0.00031299
1.75674,0.952707,0.000313027
1.75815,0.952742,0.000313068
1.75955,0.952777,0.000313112
1.76095,0.952812,0.000313159
1.76236,0.952847,0.00031321
1.76376,0.952881,0.000313264
1.76517,0.952916,0.000313322
1.76658,0.952951,0.000313383
1.76799,0.952985,0.000313447
1.7694,0.95302,0.000313515
1.77081,0.953054,0.000313586
1.77222,0.953088,0.000313662
1.77363,0.953123,0.00031374
1.77505,0.953157,0.000313823
1.77647,0.953191,0.000314972
1.77788,0.953225,0.000316323
1.7793,0.953259,0.000317678
1.78072,0.953293,0.000319038
1.78214,0.953327,0.000320401
1.78356,0.953361,0.000321769
1.78499,0.953394,0.000323141
1.78641,0.953428,0.000324517
1.78783,0.953461,0.000325896
1.78926,0.953495,0.00032728
1.79069,0.953528,0.000328668
1.79212,0.953562,0.000330059
1.79355,0.953595,0.000331454
1.79498,0.953628,0.000332853
1.79641,0.953662,0.000334256
1.79784,0.953695,0.000335662
1.79928,0.953728,0.000337071
1.80071,0.953761,0.000338484
1.80215,0.953794,0.0003399
1.80358,0.953826,0.00034132
1.80502,0.953859,0.000341762
1.80646,0.953892,0.000341908
1.8079,0.953925,0.000342058
1.80935,0.953957,0.000342211
1.81079,0.95399,0.000342366
1.81223,0.954022,0.000342523
1.81368,0.954055,0.000342683
1.81513,0.954087,0.000342846
1.81657,0.954119,0.000343011
1.81802,0.954151,0.000343178
1.81947,0.954183,0.000343347
1.82093,0.954216,0.000343519
1.82238,0.954248,0.000343693
1.82383,0.954279,0.000343868
1.82529,0.954311,0.000344045
1.82674,0.954343,0.000344224
1.8282,0.954375,0.000344405
1.82966,0.954407,0.000344587
1.83112,0.954438,0.000344771
1.83258,0.95447,0.000344956
1.83404,0.954501,0.000346685
1.8355,0.954533,0.000349106
1.83697,0.954564,0.000351529
1.83843,0.954595,0.000353954
1.8399,0.954627,0.00035638
1.84137,0.954658,0.000358807
1.84284,0.954689,0.000361236
1.84431,0.95472,0.000363666
1.84578,0.954751,0.000366097
1.84725,0.954782,0.000368529
1.84872,0.954813,0.000370963
1.8502,0.954843,0.000373397
1.85167,0.954874,0.000375831
1.85315,0.954905,0.000378267
1.85463,0.954935,0.000380703
1.85611,0.954966,0.000383139
1.85759,0.954996,0.000385576
1.85907,0.955027,0.000388014
1.86055,0.955057,0.000390451
1.86204,0.955088,0.000392889
1.86352,0.955118,0.000391561
1.86501,0.955148,0.000387871
1.8665,0.955178,0.000384184
1.86799,0.955208,0.0003805
1.86948,0.955238,0.000376818
1.87097,0.955268,0.000373139
1.87246,0.955298,0.000369464
1.87395,0.955328,0.000365791
1.87545,0.955358,0.000362122
1.87694,0.955387,0.000358456
1.87844,0.955417,0.000354793
1.87994,0.955446,0.000351134
1.88144,0.955476,0.000347479
1.88294,0.955505,0.000343827
1.88444,0.955535,0.000340179
1.88595,0.955564,0.000336535
1.88745,0.955593,0.000332895
1.88896,0.955623,0.00032926
1.89046,0.955652,0.000325629
1.89197,0.955681,0.000322002
1.89348,0.95571,0.000320415
1.89499,0.955739,0.000320571
1.8965,0.955768,0.000320724
1.89802,0.955797,0.000320873
1.89953,0.955825,0.000321019
1.90104,0.955854,0.000321161
1.90256,0.955883,0.0003213
1.90408,0.955911,0.000321435
1.9056,0.95594,0.000321566
1.90712,0.955968,0.000321693
1.90864,0.955997,0.000321816
1.91016,0.956025,0.000321936
1.91169,0.956054,0.000322052
1.91321,0.956082,0.000322163
1.91474,0.95611,0.000322271
1.91626,0.956138,0.000322375
1.91779,0.956166,0.000322476
1.91932,0.956194,0.000322572
1.92085,0.956222,0.000322664
1.92239,0.95625,0.000322753
1.92392,0.956278,0.000322871
1.92545,0.956306,0.000323022
1.92699,0.956334,0.000323171
1.92853,0.956361,0.000323316
1.93007,0.956389,0.000323457
1.93161,0.956417,0.000323595
1.93315,0.956444,0.000323729
1.93469,0.956472,0.000323861
1.93623,0.956499,0.000323989
1.93778,0.956526,0.000324115
1.93932,0.956554,0.000324238
1.94087,0.956581,0.000324358
1.94242,0.956608,0.000324475
1.94397,0.956635,0.000324591
1.94552,0.956662,0.000324704
1.94707,0.956689,0.000324815
1.94862,0.956716,0.000324925
1.95018,0.956743,0.000325033
1.95173,0.95677,0.00032514
1.95329,0.956797,0.000325246
1.95485,0.956824,0.000324922
1.95641,0.95685,0.000323914
1.95797,0.956877,0.000322906
1.95953,0.956904,0.000321899
1.96109,0.95693,0.000320893
1.96266,0.956957,0.000319888
1.96422,0.956983,0.000318886
1.96579,0.957009,0.000317886
1.96736,0.957036,0.000316889
1.96893,0.957062,0.000315896
1.9705,0.957088,0.000314906
1.97207,0.957114,0.00031392
1.97364,0.95714,0.000312939
1.97522,0.957166,0.000311964
1.97679,0.957192,0.000310993
1.97837,0.957218,0.000310029
1.97995,0.957244,0.000309071
1.98153,0.957269,0.00030812
1.98311,0.957295,0.000307177
1.98469,0.957321,0.000306241
1.98627,0.957346,0.000306326
1.98786,0.957372,0.000308681
1.98944,0.957397,0.000311049
1.99103,0.957423,0.000313429
1.99262,0.957448,0.000315821
1.99421,0.957473,0.000318225
1.9958,0.957498,0.000320642
1.99739,0.957524,0.000323071
1.99898,0.957549,0.000325513
2.00058,0.957574,0.000327968
2.00217,0.957598,0.000330435
2.00377,0.957623,0.000332914
2.00537,0.957648,0.000335407
2.00697,0.957673,0.000337912
2.00857,0.957698,0.00034043
2.01017,0.957722,0.000342961
2.01178,0.957747,0.000345505
2.01338,0.957771,0.000348061
2.01499,0.957796,0.000350631
2.01659,0.95782,0.000353212
2.0182,0.957844,0.000355269
2.01981,0.957868,0.000355568
2.02142,0.957893,0.000355879
2.02304,0.957917,0.000356202
2.02465,0.957941,0.000356536
2.02627,0.957965,0.000356883
2.02788,0.957988,0.000357242
2.0295,0.958012,0.000357613
2.03112,0.958036,0.000357997
2.03274,0.95806,0.000358393
2.03436,0.958083,0.000358802
2.03598,0.958107,0.000359223
2.03761,0.95813,0.000359656
2.03923,0.958154,0.000360102
2.04086,0.958177,0.000360561
2.04249,0.9582,0.000361032
2.04412,0.958223,0.000361516
2.04575,0.958246,0.000362012
2.04738,0.958269,0.000362521
2.04901,0.958292,0.000363042
2.05065,0.958315,0.000363454
2.05228,0.958338,0.000363224
2.05392,0.958361,0.000363008
2.05556,0.958383,0.000362807
2.0572,0.958406,0.00036262
2.05884,0.958428,0.000362447
