wavelength_um,radiance_w_m2_sr_um
0.36049,53.2808
0.36062,29.3633
0.36075,45.2956
0.36088,71.2408
0.36101,20.6164
0.36114,27.046
0.36127,55.8675
0.3614,44.2317
0.36153,74.1324
0.36166,65.3917
0.36179,83.7408
0.36193,21.2003
0.36206,21.433
0.36219,52.4288
0.36232,55.1793
0.36245,56.5007
0.36258,46.6423
0.36271,92.3315
0.36284,64.3723
0.36298,74.8916
0.36311,45.2033
0.36324,14.2478
0.36337,48.4566
0.3635,66.5591
0.36364,49.2929
0.36377,36.5499
0.3639,52.2612
0.36403,74.2655
0.36417,71.6575
0.3643,64.5265
0.36443,46.6391
0.36456,41.7911
0.3647,46.6167
0.36483,47.1499
0.36496,57.215
0.3651,49.1665
0.36523,54.0523
0.36536,75.7072
0.3655,67.1786
0.36563,70.7984
0.36576,79.1372
0.3659,60.9428
0.36603,77.5351
0.36617,72.3633
0.3663,58.6142
0.36643,55.0834
0.36657,52.3168
0.3667,76.3448
0.36684,59.5973
0.36697,51.9051
0.36711,51.68
0.36724,69.6466
0.36738,74.8696
0.36751,54.079
0.36765,71.3194
0.36778,62.5327
0.36792,52.3591
0.36805,50.9815
0.36819,64.9495
0.36832,46.0513
0.36846,61.2082
0.3686,55.7446
0.36873,57.8692
0.36887,31.934
0.369,56.0917
0.36914,59.5563
0.36928,76.4404
0.36941,58.7233
0.36955,65.6087
0.36969,64.1249
0.36982,66.8452
0.36996,59.7521
0.3701,71.1025
0.37023,64.0329
0.37037,70.2386
0.37051,41.352
0.37064,29.8251
0.37078,58.3272
0.37092,42.1459
0.37106,31.7201
0.3712,57.8724
0.37133,67.1482
0.37147,80.8754
0.37161,78.6783
0.37175,65.8388
0.37189,70.4768
0.37202,33.868
0.37216,29.1517
0.3723,28.6464
0.37244,58.037
0.37258,52.3391
0.37272,71.4425
0.37286,26.4349
0.373,64.392
0.37313,57.541
0.37327,58.4703
0.37341,31.5753
0.37355,17.2768
0.37369,30.5247
0.37383,15.9608
0.37397,48.6216
0.37411,59.5142
0.37425,62.9195
0.37439,46.0184
0.37453,43.6072
0.37467,14.9098
0.37481,39.7672
0.37495,16.5114
0.37509,19.3088
0.37523,47.4951
0.37538,54.1998
0.37552,63.2541
0.37566,75.68
0.3758,57.9158
0.37594,20.4025
0.37608,44.8174
0.37622,51.7855
0.37636,54.3994
0.37651,26.2458
0.37665,55.0241
0.37679,33.609
0.37693,51.3534
0.37707,50.3011
