wavelength_um,radiance_w_m2_sr_um
0.384615,198.697
0.384763,171.261
0.384911,238.666
0.38506,166.695
0.385208,168.831
0.385356,214.654
0.385505,164.964
0.385654,203.182
0.385802,180.29
0.385951,116.771
0.3861,62.6537
0.38625,121.061
0.386399,243.376
0.386548,252.196
0.386698,189.053
0.386847,204.937
0.386997,193.668
0.387147,134.979
0.387297,118.948
0.387447,184.525
0.387597,233.38
0.387747,222.165
0.387898,114.685
0.388048,191.212
0.388199,184.229
0.38835,94.7251
0.3885,288.248
0.388651,164.111
0.388802,122.05
0.388954,138.685
0.389105,187.507
0.389257,279.15
0.389408,236.444
0.38956,284.238
0.389712,233.139
0.389864,266.61
0.390016,256.804
0.390168,259.343
0.39032,253.115
0.390472,180.981
0.390625,215.79
0.390778,214.646
0.39093,292.05
0.391083,286.016
0.391236,296.885
0.391389,321.936
0.391543,255.046
0.391696,261.175
0.39185,301.16
0.392003,218.135
0.392157,149.447
0.392311,232.438
0.392465,245.033
0.392619,234.61
0.392773,207.369
0.392927,96.7862
0.393082,102.347
0.393236,76.1989
0.393391,36.9393
0.393546,32.6321
0.393701,66.7999
0.393856,110.339
0.394011,164.218
0.394166,202.076
0.394322,203.004
0.394477,167.377
0.394633,213.78
0.394789,275.975
0.394945,217.821
0.395101,267.263
0.395257,287.599
0.395413,175.649
0.39557,334.967
0.395726,230.972
0.395883,258.839
0.39604,319.234
0.396197,200.584
0.396354,169.469
0.396511,163.407
0.396668,119.145
0.396825,62.3197
0.396983,23.4912
0.397141,76.2868
0.397298,128.29
0.397456,167.562
0.397614,206.645
0.397772,246.892
0.397931,276.181
0.398089,317.924
0.398248,273.548
0.398406,293.793
0.398565,295.686
0.398724,301.25
0.398883,358.568
0.399042,314.51
0.399202,333.794
0.399361,362.677
0.399521,300.839
0.39968,294.208
0.39984,269.753
0.4,309.062
0.40016,321.767
0.40032,364.422
0.400481,389.171
0.400641,184.552
0.400802,288.835
0.400962,375.472
0.401123,344.531
0.401284,284.943
0.401445,352.982
0.401606,356.915
0.401768,308.436
0.401929,286.368
0.402091,340.37
0.402253,353.909
0.402414,357.379
0.402576,281.364
0.402739,339.257
0.402901,333.421
0.403063,380.192
0.403226,221.021
0.403388,283.557
0.403551,278.01
0.403714,334.932
0.403877,401.614
0.40404,379.158
0.404204,271.77
0.404367,363.617
0.404531,279.801
0.404694,128.076
0.404858,324.8
0.405022,308.011
0.405186,402.458
0.405351,312.003
0.405515,341.962
0.40568,285.905
0.405844,291.695
0.406009,306.497
0.406174,400.552
0.406339,319.379
0.406504,173.639
0.406669,319.313
0.406835,269.167
0.407,331.948
0.407166,307.731
0.407332,221.758
0.407498,366.235
0.407664,357.994
0.40783,210.046
0.407997,311.796
0.408163,368.788
0.40833,348.665
0.408497,289.118
0.408664,318.102
0.408831,342.588
0.408998,362.412
0.409165,354.088
0.409333,301.074
0.4095,433.763
0.409668,317.742
0.409836,316.249
0.410004,318.834
0.410172,235.947
0.410341,218.679
0.410509,295.126
0.410678,364.256
0.410846,335.366
0.411015,341.075
0.411184,368.83
0.411353,330.208
0.411523,387.657
0.411692,386.417
0.411862,402.505
0.412031,328.239
0.412201,381.473
0.412371,329.703
0.412541,350.143
0.412712,326.952
0.412882,293.991
0.413052,329.372
0.413223,356.339
0.413394,274.298
0.413565,245.141
0.413736,378.344
0.413907,359.697
0.414079,358.828
0.41425,356.928
0.414422,270.062
0.414594,346.464
0.414766,378.828
0.414938,372.351
0.41511,291.969
0.415282,374.366
0.415455,353.685
0.415628,345.009
0.4158,317.127
0.415973,328.005
0.416146,393.734
0.41632,374.574
0.416493,358.034
0.416667,370.356
0.41684,280.911
0.417014,355.381
0.417188,351.838
0.417362,265.45
0.417537,312.177
0.417711,319.797
0.417885,280.67
0.41806,363.926
0.418235,306.573
0.41841,327.121
0.418585,329.312
0.41876,291.195
0.418936,329.023
0.419111,334.56
0.419287,291.914
0.419463,355.699
0.419639,261.356
0.419815,285.727
0.419992,221.426
0.420168,279.096
0.420345,235
0.420521,315.005
0.420698,360.461
0.420875,363.06
0.421053,373.894
0.42123,352.862
0.421408,334.697
0.421585,325.194
0.421763,298.83
0.421941,354.763
0.422119,337.622
0.422297,366.389
0.422476,332.318
0.422654,259.107
0.422833,151.241
0.423012,310.083
0.423191,361.789
0.42337,328.092
0.423549,379.422
0.423729,211.099
0.423908,319.263
0.424088,267.127
0.424268,382.593
0.424448,298.824
0.424628,337.958
0.424809,303.005
0.424989,281.166
0.42517,215.578
0.425351,388.761
0.425532,267.598
0.425713,297.619
0.425894,370.425
0.426076,260.768
0.426257,265.769
0.426439,383.156
0.426621,329.083
0.426803,331.443
0.426985,333.694
0.427168,276.146
0.42735,237.236
0.427533,243.379
0.427716,306.667
0.427899,329.294
0.428082,268.818
0.428266,303.52
0.428449,337.34
0.428633,267.322
0.428816,282.075
0.429,258.909
0.429185,218.198
0.429369,287.355
0.429553,262.763
0.429738,296.397
0.429923,232.463
0.430108,157.715
0.430293,216.817
0.430478,179.002
0.430663,185.048
0.430849,180.859
0.431034,155.853
0.43122,180.542
0.431406,234.972
0.431593,271.882
0.431779,369.285
0.431965,377.59
0.432152,348.814
0.432339,387.595
0.432526,209.382
0.432713,157.097
0.4329,341.025
0.433088,370.005
0.433276,359.563
0.433463,349.863
0.433651,374.526
0.433839,271.862
0.434028,247.107
0.434216,199.805
0.434405,309.357
0.434594,335.132
0.434783,337.846
0.434972,307.764
0.435161,323.138
0.43535,220.366
0.43554,334.126
0.43573,323.501
0.43592,370.675
0.43611,307.327
0.4363,397.488
0.436491,339.081
0.436681,399.317
0.436872,291.972
0.437063,345.763
0.437254,317.332
0.437445,329.664
0.437637,287.006
0.437828,335.311
0.43802,364.257
0.438212,351.523
0.438404,206.485
0.438596,196.094
0.438789,333.767
0.438982,326.556
0.439174,289.458
0.439367,342.752
0.43956,326.126
0.439754,335.386
0.439947,361.848
0.440141,290.501
0.440335,372.481
0.440529,273.897
0.440723,341.779
0.440917,305.625
0.441112,362.993
0.441306,382.37
0.441501,344.448
0.441696,298.239
0.441891,351.906
0.442087,396.565
0.442282,369.596
0.442478,346.479
0.442674,351.317
0.44287,325.91
0.443066,342.544
0.443262,384.774
0.443459,334.946
0.443656,296.352
0.443853,375.757
0.44405,398.123
0.444247,358.465
0.444444,305.087
0.444642,402.465
0.44484,333.37
0.445038,385.002
0.445236,353.832
0.445434,351.658
0.445633,267.347
0.445831,344.315
0.44603,310.757
0.446229,312.293
0.446429,384.755
0.446628,360.669
0.446828,356.811
0.447027,332.482
0.447227,368.733
0.447427,386.206
0.447628,398.811
0.447828,391.793
0.448029,402.352
0.448229,343.662
0.44843,373.564
0.448632,390.559
0.448833,396.334
0.449035,339.896
0.449236,363.94
0.449438,391.976
0.44964,347.068
0.449843,383.839
0.450045,394.267
0.450248,378.28
0.45045,433.847
0.450653,412.815
0.450857,425.337
0.45106,422.707
0.451264,397.419
0.451467,407.693
0.451671,390.756
0.451875,368.865
0.45208,396.338
0.452284,401.621
0.452489,397.024
0.452694,375.404
0.452899,335.306
0.453104,381.519
0.453309,364.116
0.453515,336.579
0.453721,307.395
0.453926,424.282
0.454133,385.819
0.454339,382.223
0.454545,377.956
0.454752,375.228
0.454959,380.404
0.455166,395.784
0.455373,404.929
0.455581,361.386
0.455789,366.621
0.455996,392.483
0.456204,399.813
0.456413,413.211
0.456621,380.518
0.45683,398.432
0.457038,405.933
0.457247,356.126
0.457457,422.552
0.457666,413.935
0.457875,409.659
0.458085,367.281
0.458295,332.736
0.458505,351.444
0.458716,365.954
0.458926,371.928
0.459137,404.1
0.459348,354.203
0.459559,400.47
0.45977,369.263
0.459982,374.874
0.460193,340.569
0.460405,368.585
0.460617,366.77
0.460829,395.001
0.461042,428.237
0.461255,353.452
0.461467,361.09
0.461681,408.545
0.461894,365.243
0.462107,367.345
0.462321,398.923
0.462535,402.448
0.462749,375.859
0.462963,398.806
0.463177,370.702
0.463392,361.832
0.463607,401.417
0.463822,364.439
0.464037,360.042
0.464253,429.638
0.464468,391.456
0.464684,386.378
0.4649,375.483
0.465116,363.236
0.465333,381.463
0.465549,360.106
0.465766,364.855
0.465983,413.304
0.4662,418.546
0.466418,375.985
0.466636,396.452
0.466853,329.224
0.467071,371.89
0.46729,415.191
0.467508,377.597
0.467727,409.383
0.467946,404.748
0.468165,367.573
0.468384,383.374
0.468604,383.147
0.468823,385.882
0.469043,396.484
0.469263,370.277
0.469484,414.11
0.469704,411.491
0.469925,371.3
0.470146,387.682
0.470367,362.236
0.470588,386.614
0.47081,371.868
0.471032,358.97
0.471254,410.704
0.471476,395.417
0.471698,375.305
0.471921,409.013
0.472144,414.598
0.472367,374.866
0.47259,411.756
0.472813,372.848
0.473037,371.436
0.473261,368.183
0.473485,374.199
0.473709,382.945
0.473934,390.73
0.474158,391.378
0.474383,391.189
0.474608,385.069
0.474834,397.002
0.475059,400.458
0.475285,410.268
0.475511,388.424
0.475737,379.665
0.475964,391.5
0.47619,413.887
0.476417,362.007
0.476644,380.567
0.476872,383.146
0.477099,406.236
0.477327,400.178
0.477555,415.349
0.477783,388.743
0.478011,408.587
0.47824,402.215
0.478469,381.689
0.478698,385.5
0.478927,390.511
0.479157,376.199
0.479386,371.144
0.479616,396.771
0.479846,403.891
0.480077,364.432
0.480307,393.931
0.480538,390.084
0.480769,391.444
0.481,384.874
0.481232,382.617
0.481464,379.505
0.481696,400.796
0.481928,370.279
0.48216,393.783
0.482393,396.824
0.482625,399.992
0.482859,401.892
0.483092,377.225
0.483325,375.115
0.483559,398.372
0.483793,386.195
0.484027,362.926
0.484262,369.346
0.484496,356.353
0.484731,393.217
0.484966,347.967
0.485201,374.908
0.485437,383.006
0.485673,318.529
0.485909,364.415
0.486145,250.816
0.486381,268.952
0.486618,338.29
0.486855,357.102
0.487092,367.371
0.487329,298.189
0.487567,369.373
0.487805,365.504
0.488043,385.073
0.488281,352.565
0.48852,383.207
0.488759,343.069
0.488998,345.841
0.489237,287.956
0.489476,350.424
0.489716,403.195
0.489956,405.3
0.490196,380.279
0.490436,355.921
0.490677,391.562
0.490918,365.53
0.491159,317.119
0.4914,353.984
0.491642,385.24
0.491884,341.521
0.492126,298.553
0.492368,371.201
0.492611,331.885
0.492854,394.48
0.493097,381.535
0.49334,402.577
0.493583,358.433
0.493827,354.864
0.494071,323.011
0.494315,389.38
0.49456,406.089
0.494805,370.5
0.49505,389.646
0.495295,399.655
0.49554,386.574
0.495786,353.815
0.496032,386.824
0.496278,396.14
0.496524,400.472
0.496771,351.104
0.497018,349.363
0.497265,375.112
0.497512,386.573
0.49776,374.29
0.498008,340.238
0.498256,350.142
0.498504,296.093
0.498753,338.844
0.499002,379.048
0.499251,338.778
0.4995,346.039
0.49975,386.034
0.5,352.192
0.50025,326.941
0.500501,357.592
0.500751,298.407
0.501002,378.163
0.501253,353.327
0.501505,326.532
0.501756,362.271
0.502008,322.215
0.50226,346.742
0.502513,359.842
0.502765,352.629
0.503018,363.411
0.503271,352.295
0.503525,376.095
0.503778,330.297
0.504032,324.544
0.504286,244.852
0.504541,368.296
0.504796,391.918
0.505051,330.431
0.505306,317.553
0.505561,383.435
0.505817,374.941
0.506073,378.709
0.506329,387.055
0.506586,337.082
0.506842,363.857
0.507099,348.136
0.507357,348.28
0.507614,346.479
0.507872,380.543
0.50813,299.911
0.508388,335.307
0.508647,364.206
0.508906,351.48
0.509165,368.036
0.509424,384.632
0.509684,379.347
0.509944,332.318
0.510204,350.043
0.510465,361.916
0.510725,364.702
0.510986,354.441
0.511247,351.156
0.511509,371.719
0.511771,369.414
0.512033,382.031
0.512295,353.516
0.512558,327.202
0.512821,319.908
0.513084,336.875
0.513347,355.211
0.513611,371.386
0.513875,329.375
0.514139,320.574
0.514403,279.463
0.514668,340.569
0.514933,320.181
0.515198,336.801
0.515464,337.286
0.51573,351.282
0.515996,356.013
0.516262,357.957
0.516529,349.78
0.516796,250.575
0.517063,269.945
0.517331,204.804
0.517598,326.03
0.517866,350.31
0.518135,343.276
0.518403,230.362
0.518672,284.439
0.518941,329.732
0.519211,343.041
0.519481,335.996
0.519751,300.207
0.520021,332.747
0.520291,351.514
0.520562,333.476
0.520833,328.772
0.521105,338.814
0.521376,367.78
0.521648,328.998
0.521921,331.346
0.522193,359.736
0.522466,358.562
0.522739,300.081
0.523013,337.911
0.523286,361.642
0.52356,328.139
0.523834,346.542
0.524109,363.22
0.524384,340.852
0.524659,357.119
0.524934,339.938
0.52521,330.428
0.525486,339.837
0.525762,338.821
0.526039,313.909
0.526316,311.597
0.526593,289.012
0.52687,296.082
0.527148,229.746
0.527426,311.437
0.527704,305.424
0.527983,367.046
0.528262,330.369
0.528541,304.518
0.528821,366.635
0.529101,348.044
0.529381,360.365
0.529661,343.946
0.529942,284.349
0.530223,331.697
0.530504,356.779
0.530786,353.969
0.531067,349.669
0.53135,359.718
0.531632,344.903
0.531915,332.184
0.532198,341.131
0.532481,330.427
0.532765,324.195
0.533049,250.917
0.533333,338.224
0.533618,335.943
0.533903,294.714
0.534188,300.091
0.534474,353.46
0.534759,295.18
0.535045,320.036
0.535332,352.851
0.535619,359.828
0.535906,356.134
0.536193,345.468
0.536481,335.553
0.536769,338.99
0.537057,331.186
0.537346,296.727
0.537634,352.914
0.537924,349.597
0.538213,341.44
0.538503,315.412
0.538793,336.265
0.539084,332.403
0.539374,330.745
0.539665,337.349
0.539957,310.331
0.540249,323.947
0.540541,285.892
0.540833,305.381
0.541126,297.917
0.541419,327.243
0.541712,318.604
0.542005,336.301
0.542299,335.589
0.542594,306.364
0.542888,349.849
0.543183,291.834
0.543478,320.457
0.543774,318.022
0.54407,353.263
0.544366,348.93
0.544662,321.587
0.544959,321.405
0.545256,349.541
0.545554,333.452
0.545852,323.775
0.54615,347.761
0.546448,301.371
0.546747,329.851
0.547046,343.415
0.547345,337.465
0.547645,323.305
0.547945,306.754
0.548246,304.588
0.548546,339.844
0.548847,318.477
0.549149,322.979
0.549451,315.022
0.549753,331.505
0.550055,335.007
0.550358,311.585
0.550661,321.363
0.550964,331.3
0.551268,325.111
0.551572,309.366
0.551876,332.209
0.552181,334.171
0.552486,331.672
0.552792,313.972
0.553097,313.389
0.553403,322.594
0.55371,309.846
0.554017,330.429
0.554324,337.385
0.554631,326.706
0.554939,330.988
0.555247,327.214
0.555556,308.973
0.555864,326.682
0.556174,326.19
0.556483,297.358
0.556793,313.769
0.557103,302.171
0.557414,295.584
0.557724,303.472
0.558036,321.383
0.558347,311.985
0.558659,305.495
0.558971,282.056
0.559284,314.253
0.559597,290.941
0.55991,311.165
0.560224,306.747
0.560538,308.734
0.560852,328.241
0.561167,329.238
0.561482,326.395
0.561798,284.133
0.562114,301.837
0.56243,316.223
0.562746,312.994
0.563063,318.603
0.56338,319.41
0.563698,313.691
0.564016,306.305
0.564334,301.442
0.564653,314.303
0.564972,318.522
0.565291,307.047
0.565611,293.846
0.565931,280.603
0.566251,292.199
0.566572,308.108
0.566893,298.091
0.567215,309.204
0.567537,316.674
0.567859,315.105
0.568182,309.791
0.568505,299.321
0.568828,300.922
0.569152,304.226
0.569476,311.437
0.569801,310.313
0.570125,306.166
0.570451,302.387
0.570776,291.753
0.571102,276.979
0.571429,297.657
0.571755,307.888
0.572082,310.256
0.57241,312.922
0.572738,314.912
0.573066,315.8
0.573394,302.599
0.573723,313.192
0.574053,306.461
0.574383,306.988
0.574713,314.235
0.575043,298.732
0.575374,293.368
0.575705,298.7
0.576037,311.616
0.576369,290.872
0.576701,314.356
0.577034,304.924
0.577367,305.832
0.577701,301.764
0.578035,305.844
0.578369,289.169
0.578704,285.672
0.579039,306.992
0.579374,295.679
0.57971,310.715
0.580046,303.34
0.580383,310.202
0.58072,296.766
0.581058,299.146
0.581395,308.354
0.581734,294.681
0.582072,312.684
0.582411,307.338
0.582751,311.751
0.58309,309.74
0.583431,308.028
0.583771,307.757
0.584112,304.232
0.584454,309.615
0.584795,304.34
0.585138,307.051
0.58548,296.569
0.585823,286.734
0.586166,293.576
0.58651,300.179
0.586854,293.846
0.587199,306.784
0.587544,304.106
0.587889,304.53
0.588235,295.763
0.588582,296.512
0.588928,295.961
0.589275,242.765
0.589623,271.689
0.589971,290.894
0.590319,303.062
0.590667,291.755
0.591017,300.229
0.591366,300.074
0.591716,287.067
0.592066,300.62
0.592417,298.554
0.592768,294.615
0.59312,283.16
0.593472,298.374
0.593824,298.219
0.594177,297.213
0.59453,297.115
0.594884,292.353
0.595238,295.985
0.595593,293.039
0.595948,290.748
0.596303,293.804
0.596659,292.302
0.597015,296.106
0.597372,296.257
0.597729,272.479
0.598086,290.601
0.598444,290.924
0.598802,282.432
0.599161,290.534
0.59952,289.296
0.59988,276.738
0.60024,289.046
0.600601,283.904
0.600962,269.447
0.601323,285.49
0.601685,281.721
0.602047,283.865
0.60241,277.048
0.602773,282.219
0.603136,273.338
0.6035,288.376
0.603865,288.494
0.60423,288.365
0.604595,286.484
0.604961,287.941
0.605327,287.784
0.605694,279.776
0.606061,287.741
0.606428,285.625
0.606796,273.057
0.607165,288.133
0.607533,289.301
0.607903,281.291
0.608273,284.706
0.608643,277.125
0.609013,282.774
0.609385,280.167
0.609756,283.457
0.610128,286.066
0.610501,261.447
0.610874,273.229
0.611247,285.636
0.611621,284.084
0.611995,284.697
0.61237,264.421
0.612745,275.158
0.613121,271.336
0.613497,281.897
0.613874,236.397
0.614251,271.505
0.614628,275.751
0.615006,274.646
0.615385,279.616
0.615764,268.986
0.616143,269.55
0.616523,254.806
0.616903,274.378
0.617284,269.29
0.617665,277.214
0.618047,282.657
0.618429,287.328
0.618812,282.325
0.619195,271.699
0.619579,282.877
0.619963,285.596
0.620347,282.566
0.620732,287.043
0.621118,287.127
0.621504,271.858
0.621891,281.631
0.622278,269.556
0.622665,285.031
0.623053,276.459
0.623441,271.226
0.62383,273.201
0.62422,270.858
0.62461,258.422
0.625,277.094
0.625391,264.245
0.625782,268.205
0.626174,276.668
0.626566,273.775
0.626959,281.649
0.627353,279.187
0.627746,282.821
0.628141,270.072
0.628536,282.542
0.628931,283.729
0.629327,277.792
0.629723,281.855
0.63012,275.305
0.630517,272.266
0.630915,284.082
0.631313,279.333
0.631712,254.999
0.632111,262.01
0.632511,275.127
0.632911,281.744
0.633312,278.545
0.633714,264.347
0.634115,275.179
0.634518,271.204
0.634921,278.872
0.635324,281.689
0.635728,270.271
0.636132,267.53
0.636537,270.3
0.636943,278.534
0.637349,280.395
0.637755,283.971
0.638162,278.109
0.63857,278.931
0.638978,284.551
0.639386,272.862
0.639795,283.384
0.640205,255.037
0.640615,285.291
0.641026,270.957
0.641437,270.488
0.641849,274.875
0.642261,259.419
0.642674,283.394
0.643087,279.016
0.643501,276.894
0.643915,273.475
0.64433,280.494
0.644745,284.005
0.645161,266.173
0.645578,279.506
0.645995,279.745
0.646412,254.207
0.646831,276.823
0.647249,271.643
0.647668,276.298
0.648088,283.75
0.648508,272.991
0.648929,283.632
0.649351,273.517
0.649773,241.115
0.650195,267.461
0.650618,273.302
0.651042,278.822
0.651466,282.276
0.65189,272.59
0.652316,277.193
0.652742,278.24
0.653168,280.76
0.653595,273.534
0.654022,274.463
0.65445,278.26
0.654879,261.83
0.655308,271.826
0.655738,257.749
0.656168,230.667
0.656599,190.897
0.65703,252.682
0.657462,264.704
0.657895,273.159
0.658328,275.822
0.658762,274.076
0.659196,277.628
0.659631,263.012
0.660066,274.945
0.660502,279.258
0.660939,273.235
0.661376,278.932
0.661813,280.116
0.662252,279.449
0.662691,277.667
0.66313,276.617
0.66357,263.237
0.664011,276.882
0.664452,270.897
0.664894,271.872
0.665336,277.271
0.665779,278.842
0.666223,274.28
0.666667,266.58
0.667111,278.516
0.667557,279.199
0.668003,262.064
0.668449,278.566
0.668896,277.501
0.669344,278.022
0.669792,270.339
0.670241,276.633
0.670691,273.35
0.671141,276.558
0.671592,267.562
0.672043,270.103
0.672495,274.539
0.672948,272.602
0.673401,275.058
0.673854,276.713
0.674309,275.043
0.674764,274.475
0.675219,266.142
0.675676,276.998
0.676133,276.755
0.67659,275.311
0.677048,269.986
0.677507,273.063
0.677966,275.108
0.678426,271.65
0.678887,272.822
0.679348,272.971
0.67981,270.069
0.680272,273.375
0.680735,269.875
0.681199,271.49
0.681663,269.399
0.682128,271.481
0.682594,274.352
0.68306,267.741
0.683527,274.545
0.683995,272.802
0.684463,258.49
0.684932,275.019
0.685401,269.981
0.685871,260.512
0.686342,255.103
0.686813,261.494
0.687285,244.622
0.687758,246.379
0.688231,253.641
0.688705,254.493
0.68918,256.396
0.689655,253.709
0.690131,256.55
0.690608,258.964
0.691085,263.192
0.691563,258.228
0.692042,263.008
0.692521,263.77
0.693001,268.402
0.693481,263.06
0.693963,270.233
0.694444,268.801
0.694927,266.15
0.69541,266.4
0.695894,267.971
0.696379,269.475
0.696864,269.182
0.69735,266.092
0.697837,262.518
0.698324,265.884
0.698812,270.468
0.699301,269.968
0.69979,270.652
0.70028,260.424
0.700771,260.793
0.701262,263.193
0.701754,252.63
0.702247,267.788
0.702741,260.973
0.703235,263.68
0.70373,263.753
0.704225,264.915
0.704722,265.508
0.705219,267.627
0.705716,262.772
0.706215,262.241
0.706714,265.115
0.707214,255.763
0.707714,266.562
0.708215,266.603
0.708717,254.599
0.70922,255.908
0.709723,261.263
0.710227,264.659
0.710732,263.412
0.711238,258.254
0.711744,258.617
0.712251,257.125
0.712758,259.279
0.713267,249.671
0.713776,260.719
0.714286,259.622
0.714796,252.264
0.715308,253.154
0.71582,255.836
0.716332,257.497
0.716846,248.819
0.71736,259.092
0.717875,252.161
0.718391,245.812
0.718907,240.293
0.719424,247.811
0.719942,252.799
0.720461,253.495
0.720981,237.913
0.721501,254.782
0.722022,255.603
0.722543,242.267
0.723066,255.707
0.723589,256.732
0.724113,254.091
0.724638,251.933
0.725163,252.918
0.725689,256.046
0.726216,248.469
0.726744,256.534
0.727273,256.161
0.727802,251.654
0.728332,252.438
0.728863,246.724
0.729395,240.857
0.729927,253.475
0.73046,253.836
0.730994,242.518
0.731529,252.03
0.732064,251.008
0.732601,250.212
0.733138,249.53
0.733676,251.189
0.734214,252.694
0.734754,251.323
0.735294,248.179
0.735835,243.585
0.736377,244.61
0.73692,250.124
0.737463,249.995
0.738007,248.983
0.738552,244.088
0.739098,234.172
0.739645,242.8
0.740192,240.032
0.740741,244.434
0.74129,233.317
0.74184,233.262
0.74239,232.39
0.742942,248.169
0.743494,245.032
0.744048,245.21
0.744602,235.232
0.745156,240.843
0.745712,244.153
0.746269,238.833
0.746826,245.272
0.747384,241.54
0.747943,240.732
0.748503,238.712
0.749064,242.579
0.749625,230.364
0.750188,240.715
0.750751,240.709
0.751315,227.911
0.75188,242.074
0.752445,234.61
0.753012,241.117
0.75358,240.737
0.754148,242.449
0.754717,241.697
0.755287,241.455
0.755858,235.402
0.75643,237.37
0.757002,235.825
0.757576,236.705
0.75815,239.043
0.758725,224.176
0.759301,209.804
0.759878,176.701
0.760456,156.27
0.761035,160.744
0.761615,176.034
0.762195,177.608
0.762777,179.245
0.763359,176.587
0.763942,179.864
0.764526,185.766
0.765111,191.888
0.765697,191.611
0.766284,193.327
0.766871,202.996
0.76746,218.27
0.768049,220.224
0.76864,225.488
0.769231,221.796
0.769823,226.061
0.770416,228.83
0.77101,228.276
0.771605,223.255
0.772201,226.382
0.772798,222.549
0.773395,228.893
0.773994,228.94
0.774593,221.502
0.775194,214.985
0.775795,227.495
0.776398,226.214
0.777001,227.138
0.777605,218.681
0.77821,225.607
0.778816,225.14
0.779423,225.086
0.780031,217.997
0.78064,224.516
0.78125,218.235
0.781861,224.225
0.782473,222.992
0.783085,221.73
0.783699,214.968
0.784314,221.995
0.784929,222.215
0.785546,218.674
0.786164,220.337
0.786782,222.495
0.787402,220.145
0.788022,218.172
0.788644,219.87
0.789266,219.941
0.789889,217.943
0.790514,218.575
0.791139,216.807
0.791766,213.418
0.792393,216.759
0.793021,215.668
0.793651,210.151
0.794281,211.18
0.794913,207.189
0.795545,214.981
0.796178,214.087
0.796813,215.29
0.797448,214.208
0.798085,214.353
0.798722,214.529
0.799361,214.734
0.8,206.219
0.800641,213.174
0.801282,212.21
0.801925,212.228
0.802568,212.276
0.803213,208.773
0.803859,209.676
0.804505,210.729
0.805153,204.96
0.805802,210.067
0.806452,211.112
0.807103,208.654
0.807754,207.336
0.808407,206.512
0.809061,206.346
0.809717,203.16
0.810373,206.805
0.81103,206.851
0.811688,205.847
0.812348,206.65
0.813008,205.391
0.81367,206.296
0.814332,204.89
0.814996,203.819
0.815661,204.103
0.816327,202.074
0.816993,202.359
0.817661,203.793
0.818331,196.621
0.819001,200.175
0.819672,188.893
0.820345,197.024
0.821018,197.62
0.821693,196.896
0.822368,192.447
0.823045,200.338
0.823723,200.304
0.824402,200.445
0.825083,196.339
0.825764,199.388
0.826446,201.372
0.82713,201.595
0.827815,200.036
0.8285,201.497
0.829187,200.552
0.829876,198.027
0.830565,197.655
0.831255,194.302
0.831947,197.071
0.832639,195.878
0.833333,194.242
0.834028,194.737
0.834725,192.604
0.835422,198.215
0.83612,196.596
0.83682,193.383
0.837521,197.351
0.838223,195.611
0.838926,184.101
0.839631,196.105
0.840336,194.133
0.841043,195.956
0.841751,193.538
0.84246,191.352
0.84317,194.265
0.843882,185.821
0.844595,190.891
0.845309,192.682
0.846024,190.037
0.84674,187.721
0.847458,187.89
0.848176,189.935
0.848896,190.529
0.849618,181.561
0.85034,169.594
0.851064,188.455
0.851789,175.482
0.852515,185.888
0.853242,182.687
0.853971,161.093
0.854701,132.687
0.855432,180.659
0.856164,182.274
0.856898,184.972
0.857633,184.002
0.858369,178.557
0.859107,180.648
0.859845,179.581
0.860585,182.134
0.861326,177.75
0.862069,179.88
0.862813,182.847
0.863558,179.931
0.864304,182.123
0.865052,176.597
0.865801,173.05
0.866551,116.415
0.867303,172.012
0.868056,174.036
0.86881,172.688
0.869565,176.831
0.870322,175.27
0.87108,175.874
0.87184,175.121
0.8726,177.902
0.873362,175.612
0.874126,173.512
0.874891,171.707
0.875657,168.002
0.876424,174.53
0.877193,173.406
0.877963,172.881
0.878735,172.927
0.879507,165.862
0.880282,172.655
0.881057,156.197
0.881834,168.602
0.882613,161.706
0.883392,170.071
0.884173,164.078
0.884956,167.453
0.88574,168.214
0.886525,155.384
0.887311,165.396
0.888099,164.963
0.888889,166.784
0.88968,165.338
0.890472,166.898
0.891266,164.033
0.892061,164.067
0.892857,159.146
0.893655,164.834
0.894454,160.028
0.895255,161.626
0.896057,164.649
0.896861,159.046
0.897666,160.808
0.898473,162.279
0.899281,161.233
0.90009,154.204
0.900901,156.649
0.901713,147.487
0.902527,155.435
0.903342,159.443
0.904159,160.684
0.904977,160.614
0.905797,160.445
0.906618,153.852
0.907441,158.504
0.908265,153.137
0.909091,147.015
0.909918,152.799
0.910747,156.029
0.911577,152.544
0.912409,155.401
0.913242,157.588
0.914077,156.414
0.914913,152.043
0.915751,155.271
0.91659,153.582
0.917431,151.043
0.918274,153.34
0.919118,153.555
0.919963,152.399
0.92081,150.632
0.921659,145.917
0.922509,148.668
0.923361,140.841
0.924214,147.347
0.925069,147.975
0.925926,141.368
0.926784,148.569
0.927644,150.513
0.928505,149.944
0.929368,146.632
0.930233,148.255
0.931099,147.922
0.931966,146.242
0.932836,147.142
0.933707,146.649
0.934579,146.513
0.935454,144.708
0.93633,143
0.937207,145.408
0.938086,145.647
0.938967,144.149
0.93985,143.923
0.940734,138.523
0.94162,130.796
0.942507,142.1
0.943396,139.832
0.944287,138.682
0.94518,140.223
0.946074,141.231
0.94697,140.853
0.947867,140.686
0.948767,140.42
0.949668,140.298
0.95057,138.581
0.951475,138.848
0.952381,138.672
0.953289,136.912
0.954198,135.333
