filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,sci_rad_bench_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp_ss,gf_resp_lw,gf_resp_to,gf_resp_sw,gf_resp_sd_ss,gf_resp_sd_lw,gf_resp_sd_to,gf_resp_sd_sw,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_ss,gf_sigma_lw,gf_sigma_to,gf_sigma_sw,gf_sigma_pbrr,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field_ss,c_scirad_out_of_field_lw,c_scirad_out_of_field_to,c_scirad_out_of_field_sw,u_scirad_out_of_field_ss,u_scirad_out_of_field_lw,u_scirad_out_of_field_to,u_scirad_out_of_field_sw
ERF_Log_File_20240930_2001.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20240930_2001.csv,1.41178e+09,4.87875,0.000384858,0.799214,0.00698161,34.1715,1.04238,3.393e-06,0.00789355,2,0.0123851,5.01241e-05,1.03,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000144401,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.08404e-05,4.04e-05,0.575317,2.19694e-05,0.900025,0.77168,0.00014935,5.95891e-06,0.000290387,0.000371168,281.058,0.0457669,-0.000165242,3.20038e-05,5.12465e-05,3.29285e-05,-0.00127989,0.00322431,-0.00197178,0.0032243,0.00051093,1.36189e-05,0.222155,0.0120472,0.510897,0.716991,0.156003,1.04472,228,10,0.992266,0.992651,0.992651,0.991985,0.00011043,1.27395e-09,5.21901e-05,0.000116752
ERF_Log_File_20240930_2105.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20240930_2105.csv,1.41179e+09,4.43493,0.000306788,0.750341,0.000931646,34.171,1.10803,1.58877e-06,0.013047,2,0.0100552,3.35526e-05,1.12,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000153206,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.97586e-06,4.04e-05,0.58558,2.03866e-05,0.912369,0.783911,0.000173997,4.20238e-06,0.000293242,0.00023303,445.497,0.123517,-7.97957e-05,5.41507e-05,0.000142325,5.42641e-05,-0.00313993,0.00143717,0.000855874,0.00143717,6.24311e-05,6.18177e-06,0.197386,0.0134532,0.47419,0.264942,0.41843,1.04587,228,10,0.992589,0.993062,0.993062,0.992383,0.000100505,1.16238e-09,5.20204e-05,0.000117465
ERF_Log_File_20241001_0928.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_0928.csv,1.41183e+09,1.92734,0.000447166,0.760368,0.0063721,34.174,2.15163,1.46694e-05,0.0151619,2,0.0391512,0.000310752,2.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000298134,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000287268,4.04e-05,0.631077,0.000652327,0.956963,0.831069,0.000704838,1.92252e-05,0.00107075,0.000942325,65.722,0.0729546,0.00014203,0.000208488,-3.88312e-05,0.000208531,-0.00770291,0.00180741,-0.00163876,0.00180741,1.70735e-05,7.78537e-06,0.036128,0.00907276,0.0633916,0.0902696,0.247146,1.04587,228,10,0.994414,0.994775,0.994775,0.994341,6.32044e-05,4.09601e-08,6.00885e-05,0.000125551
ERF_Log_File_20241001_1000.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1000.csv,1.41183e+09,2.05955,0.000310915,0.751231,0.0011603,34.1726,2.19382,1.91324e-05,0.0144065,2,0.0413048,0.00032396,2.25,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000303557,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000300341,4.04e-05,0.630643,0.000737951,0.955268,0.83191,0.00057535,1.98005e-05,0.000883052,0.000767552,75.4132,0.0682956,0.000234157,0.00017217,0.00014084,0.000172221,0.00351003,0.00174787,-0.00268044,0.00174786,6.86663e-05,7.52807e-06,0.0367868,0.0107266,0.0968813,0.078272,0.232522,1.04534,228,10,0.994433,0.994756,0.994756,0.994344,6.41503e-05,4.74638e-08,6.14412e-05,0.000127182
ERF_Log_File_20241001_1032.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1032.csv,1.41184e+09,1.92742,0.000268919,0.751514,0.00106855,34.1725,2.23992,2.13834e-05,0.0133935,2,0.0437077,0.000401626,2.3,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000309503,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000266492,4.04e-05,0.631908,0.000861383,0.955966,0.834209,0.0006073,2.27033e-05,0.000919428,0.000813576,71.7253,0.0679931,0.000372025,0.000181696,-2.37418e-06,0.000181768,-0.00332276,0.0021364,0.00885937,0.00213639,-2.54992e-05,9.19778e-06,0.0507544,0.0116931,0.0797236,0.0979082,0.230344,1.04585,228,10,0.994451,0.994733,0.994733,0.994344,6.55678e-05,5.69093e-08,6.31581e-05,0.00012901
ERF_Log_File_20241001_1104.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1104.csv,1.41184e+09,3.97391,0.000407714,0.75399,0.0032731,34.1715,2.28819,2.06501e-05,0.0127518,2,0.0458141,0.000391654,2.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000316694,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000223258,4.04e-05,0.631446,0.00121622,0.956037,0.837156,0.00084799,2.22246e-05,0.00128379,0.00112641,58.0573,0.077466,0.000382847,0.000247701,-8.30844e-05,0.000247742,-0.00366973,0.00191748,-0.00182091,0.00191748,4.60489e-05,8.25588e-06,0.0392761,0.00924778,0.0603051,0.0601099,0.262328,1.04574,228,10,0.994468,0.994704,0.994704,0.994341,6.70735e-05,8.26812e-08,6.49935e-05,0.000131106
ERF_Log_File_20241001_1136.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1136.csv,1.41184e+09,3.02858,0.00062431,0.75779,0.00639763,34.1719,2.33598,2.0923e-05,0.0119144,2,0.048164,0.000378765,2.4,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000323284,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000180443,4.04e-05,0.631897,0.000775094,0.957365,0.839375,0.000831352,3.97172e-05,0.00125017,0.00109736,43.2211,0.0561205,0.000368334,0.000242041,-6.79926e-05,0.000242084,0.00353773,0.00194401,-0.00120001,0.001944,1.18824e-05,8.37289e-06,0.0412023,0.0123312,0.0412629,0.0391646,0.190083,1.04585,228,10,0.994483,0.994673,0.994673,0.994336,6.8846e-05,5.42215e-08,6.69722e-05,0.000133166
ERF_Log_File_20241001_1208.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1208.csv,1.41184e+09,4.60903,0.000556388,0.75301,0.00378162,34.1708,2.37418,2.41983e-05,0.0108947,2,0.0503465,0.000446816,2.45,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000328716,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.00014623,4.04e-05,0.63219,0.000362553,0.958306,0.839088,0.000954995,4.44677e-05,0.00143418,0.00125374,32.7652,0.048638,9.0866e-05,0.000278897,-6.58084e-05,0.000278956,-0.000680037,0.0024264,-0.00242158,0.0024264,9.79037e-05,1.04478e-05,0.0419661,0.0104736,0.0428284,0.0325701,0.165007,1.04506,228,10,0.994494,0.994646,0.994646,0.99433,7.0375e-05,2.59531e-08,6.85996e-05,0.000134543
ERF_Log_File_20241001_1240.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1240.csv,1.41184e+09,3.55882,0.000793194,0.757423,0.0057549,34.1707,2.41296,2.45328e-05,0.00961244,2,0.0523907,0.000423058,2.5,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000333497,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000111491,4.04e-05,0.632908,0.000311691,0.957896,0.837742,0.000924504,5.42838e-05,0.00141256,0.00122939,25.8952,0.0375286,0.000401334,0.000274624,5.24102e-05,0.000274697,0.00297295,0.00265732,0.00125677,0.00265731,7.5268e-05,1.14427e-05,0.0211435,0.010101,0.0485439,0.0355313,0.127136,1.04587,228,10,0.994504,0.994616,0.994616,0.994322,7.20745e-05,2.2842e-08,7.01987e-05,0.000135816
ERF_Log_File_20241001_1352.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1352.csv,1.41185e+09,4.37368,0.000521848,0.938367,0.00335374,34.1711,1.33405,3.0885e-06,0.0190099,2,0.0144821,7.76419e-05,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00018411,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.4474e-06,4.04e-05,0.60667,1.05124e-05,0.932455,0.8015,0.000127321,1.94545e-06,0.00015779,0.000124075,617.882,0.0744402,-3.87782e-05,2.36316e-05,0.000122784,2.38916e-05,-0.00317144,0.00144574,-0.0028238,0.00144574,-1.47603e-05,6.18038e-06,0.460264,0.00863727,0.49124,0.339247,0.252114,1.04587,228,10,0.993381,0.994034,0.994034,0.993347,8.02811e-05,5.67198e-10,5.03107e-05,0.000115033
ERF_Log_File_20241001_1427.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1427.csv,1.41185e+09,2.92753,0.000464964,0.625115,0.00195946,34.1713,1.33406,3.6991e-06,0.0132202,2,0.0144482,9.43422e-05,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000184111,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.44724e-06,4.04e-05,0.606801,5.86477e-06,0.932689,0.802675,0.000191817,3.13896e-06,0.000311044,0.000239811,412.952,0.108379,-0.00022983,5.13961e-05,-3.95824e-05,5.16379e-05,0.00345174,0.00204632,-0.00218864,0.00204631,5.31937e-05,8.78611e-06,0.312515,0.00931497,0.570267,0.334445,0.367256,1.0458,228,10,0.993381,0.994034,0.994034,0.993347,8.02977e-05,3.16433e-10,5.03232e-05,0.000115202
ERF_Log_File_20241001_1507.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1506.csv,1.41185e+09,1.99602,0.000309797,0.424353,0.00345595,34.1717,1.33401,3.36612e-06,0.00913825,2,0.014327,8.7116e-05,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000184105,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.448e-06,4.04e-05,0.60925,2.87251e-05,0.93458,0.805473,0.000456817,4.73569e-06,0.000705481,0.000614094,279.876,0.206389,0.000668193,0.000142156,6.52833e-05,0.000142231,-0.000626352,0.00192177,-0.0054457,0.00192177,-0.000116871,8.27485e-06,0.163296,0.0095226,0.302985,0.311012,0.699055,1.04586,228,10,0.993381,0.994034,0.994034,0.993347,8.06253e-05,1.54988e-09,5.04258e-05,0.000115604
ERF_Log_File_20241001_1549.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1549.csv,1.41186e+09,5.36328,0.000573604,0.229788,0.000670358,34.1703,1.33397,4.73124e-06,0.00485226,2,0.0142113,0.000115089,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.0001841,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.44859e-06,4.04e-05,0.606229,6.68464e-05,0.932282,0.804289,0.000459884,9.53406e-06,0.000704802,0.000611659,151.28,0.112058,0.000234373,0.000142878,-0.000317739,0.000142957,0.00264866,0.00196426,0.00178911,0.00196425,3.2563e-05,8.45791e-06,0.107016,0.0103643,0.152956,0.148199,0.379872,1.0458,228,10,0.99338,0.994034,0.994034,0.993346,8.02283e-05,3.60677e-09,5.03023e-05,0.000115435
ERF_Log_File_20241001_1625.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1625.csv,1.41186e+09,3.0115,0.000393277,0.129417,0.000371524,34.1712,1.33387,8.7398e-05,0.00262531,2,0.0144586,0.0012378,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000184087,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.45009e-06,4.04e-05,0.606104,3.74437e-05,0.93253,0.804198,0.000735796,1.65397e-05,0.00113488,0.000981314,84.8968,0.102064,0.000277681,0.000228219,0.000167989,0.000228283,0.00465577,0.0022661,-0.00231848,0.0022661,-1.73138e-05,9.75975e-06,0.0632027,0.0100939,0.106254,0.0995857,0.345237,1.04495,228,10,0.99338,0.994034,0.994034,0.993346,8.02188e-05,2.02036e-09,5.03168e-05,0.000115425
ERF_Log_File_20241001_1715.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1715.csv,1.41186e+09,2.22317,0.000677346,0.949276,0.00742917,34.1707,1.33415,3.19429e-06,0.0191687,2,0.0145447,8.19033e-05,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000184122,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.44594e-06,4.04e-05,0.606705,5.07716e-07,0.932803,0.802406,0.000224837,3.33781e-06,0.000374374,0.000300731,627.098,0.213718,-0.000130692,6.66278e-05,3.44355e-05,6.68051e-05,-0.000897908,0.00199319,-0.00273904,0.00199319,-3.4071e-05,8.57203e-06,0.391759,0.0150397,0.890638,0.555708,0.72394,1.04587,228,10,0.993381,0.994035,0.994035,0.993347,8.02789e-05,2.73932e-11,5.03283e-05,0.000115161
ERF_Log_File_20241001_1750.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1750.csv,1.41186e+09,4.32874,0.000716726,0.936356,0.00201182,34.1715,1.33415,3.70884e-06,0.0187685,2,0.0144518,9.86718e-05,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000184122,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.44596e-06,4.04e-05,0.605598,5.89011e-06,0.931221,0.801106,0.000204721,2.7041e-06,0.000286019,0.000275985,612.497,0.169737,-7.5608e-05,5.42539e-05,-8.03e-05,5.44806e-05,-0.00261948,0.00203425,0.00244036,0.00203425,5.26621e-05,8.73837e-06,0.540645,0.0119335,0.524724,0.690911,0.581679,1.0403,228,10,0.993381,0.994035,0.994035,0.993347,8.01324e-05,3.17794e-10,5.0243e-05,0.000114974
ERF_Log_File_20241001_1829.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20241001_1829.csv,1.41187e+09,2.90191,0.000449139,0.624648,0.00204674,34.1711,1.33411,3.42696e-06,0.0131137,2,0.0144626,8.72209e-05,1.35,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000184117,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.4465e-06,4.04e-05,0.605549,1.74815e-05,0.931889,0.802174,0.000211171,4.01823e-06,0.00033262,0.000280278,410.214,0.13275,3.27931e-05,6.31961e-05,-0.000127812,6.33251e-05,0.000229914,0.00165524,-0.00249224,0.00165523,4.11945e-05,7.12332e-06,0.228887,0.0118446,0.413334,0.307063,0.449703,1.04587,228,10,0.993381,0.994035,0.994035,0.993347,8.01286e-05,9.43204e-10,5.02795e-05,0.000115128
ERF_Log_File_20241002_1130.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411925435.csv,1.41193e+09,2.85977,0.000572562,0.627543,0.00167089,34.1723,0.908631,0.000126033,1.13657,1,0.00939716,3.04188e-05,0.9,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000125635,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.60718e-05,4.04e-05,0.5528,4.36453e-05,0.885747,0.75859,0.000205821,5.4015e-06,0.000320753,0.00026565,201.905,0.0623765,-0.000274109,6.04788e-05,-3.9906e-05,6.07252e-05,0.00266373,0.00223991,-0.00153155,0.0022399,-1.15854e-05,9.62119e-06,0.162664,0.00783734,0.245252,0.178902,0.211992,1.04559,228,10,0.99141,0.991561,0.991561,0.990932,0.000142545,2.63805e-09,5.35372e-05,0.000116666
ERF_Log_File_20241002_1201.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411927321.csv,1.41193e+09,3.58629,0.000756441,0.630808,0.00157514,34.1718,0.93222,0.000125796,1.15054,1,0.00961934,2.26845e-05,0.925,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000128956,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.44184e-05,4.04e-05,0.559135,2.43757e-05,0.888076,0.757974,0.000136966,4.72049e-06,0.000208495,0.000239647,248.201,0.0458805,-0.000183131,3.62518e-05,0.000263737,3.66064e-05,0.000839741,0.00208936,-0.00267847,0.00208935,7.10289e-06,8.9397e-06,0.158238,0.00841883,0.228307,0.345141,0.155461,1.04586,228,10,0.991584,0.991782,0.991782,0.991146,0.000135929,1.46066e-09,5.3216e-05,0.000116204
ERF_Log_File_20241002_1233.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411929211.csv,1.41193e+09,4.85208,0.000802051,0.631234,0.00158427,34.1717,0.95968,0.000126849,1.03035,1,0.0103571,4.89756e-05,0.95,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000132769,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.28367e-05,4.04e-05,0.563231,3.61071e-05,0.891478,0.7628,0.000115794,4.83004e-06,0.000249219,0.000164508,324.769,0.056884,-0.000319756,3.43236e-05,5.2327e-05,3.45448e-05,-0.00698062,0.00160132,0.00191009,0.00160132,1.81557e-05,6.8681e-06,0.138948,0.0112717,0.453098,0.220852,0.192666,1.04587,228,10,0.991773,0.992023,0.992023,0.991378,0.000128329,2.14398e-09,5.29343e-05,0.000116564
ERF_Log_File_20241002_1304.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411931101.csv,1.41193e+09,4.90061,0.000656488,0.63095,0.00178628,34.1712,0.983921,0.000126377,1.16049,1,0.0112808,4.00158e-05,0.975,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000136135,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.19964e-05,4.04e-05,0.567422,3.23485e-05,0.893304,0.765331,0.000189512,4.21425e-06,0.000429417,0.000251795,315.155,0.0920306,-0.0001097,5.71791e-05,6.62098e-05,5.74351e-05,-0.00360471,0.00221994,0.00483748,0.00221994,-8.0413e-05,9.53319e-06,0.204336,0.00954333,0.775606,0.257666,0.311361,1.04573,228,10,0.991929,0.992221,0.992221,0.991569,0.000122493,1.90659e-09,5.26505e-05,0.000116626
ERF_Log_File_20241002_1407.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411934868.csv,1.41194e+09,4.6869,0.00056618,0.636361,0.00171389,34.1711,0.994199,0.000126123,1.06771,1,0.0118198,3.39802e-05,0.985,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000137519,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.16401e-05,4.04e-05,0.548479,3.96577e-05,0.89583,0.765242,0.012878,4.56125e-06,0.000258865,0.000212806,296.418,0.0765503,-0.000193652,5.05263e-05,5.68002e-05,5.06934e-05,0.00540159,0.00168603,-0.00147921,0.00168603,5.59844e-05,7.24502e-06,27.432,0.0097156,0.246864,0.164191,0.259282,1.04587,228,10,0.991992,0.992302,0.992302,0.991647,0.000115837,2.33038e-09,5.26409e-05,0.000116473
ERF_Log_File_20241002_1439.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411936758.csv,1.41194e+09,4.82552,0.000421641,0.630199,0.0010246,34.1712,0.971511,0.00012645,1.15301,1,0.0108,4.13419e-05,0.962,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000134324,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.24266e-05,4.04e-05,0.565816,2.59128e-05,0.892958,0.766707,0.000158662,4.08258e-06,0.000248228,0.000229539,316.814,0.083226,-0.000208205,5.12733e-05,0.00017338,5.13672e-05,-0.0019066,0.00127356,-0.00412932,0.00127355,5.60966e-05,5.47843e-06,0.125242,0.00929532,0.182905,0.249578,0.282595,1.04565,228,10,0.99185,0.992121,0.992121,0.991473,0.000125519,1.53299e-09,5.28271e-05,0.000117002
ERF_Log_File_20241002_1510.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411938649.csv,1.41194e+09,4.24692,0.000466597,0.629854,0.00123612,34.1712,0.944374,0.000126895,0.997108,1,0.0106182,5.01559e-05,0.935,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000130597,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.35666e-05,4.04e-05,0.560381,2.68797e-05,0.888375,0.757767,0.000164961,4.65847e-06,0.000307208,0.000235658,290.546,0.0788391,-0.000316163,5.30851e-05,5.97621e-05,5.32577e-05,-0.000493108,0.00175619,-0.000933641,0.00175619,-0.000129183,7.54797e-06,0.130851,0.00972438,0.397412,0.237789,0.26706,1.04586,228,10,0.991669,0.991891,0.991891,0.991251,0.000132313,1.60404e-09,5.30135e-05,0.000116001
ERF_Log_File_20241002_1542.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411940540.csv,1.41194e+09,4.6291,0.00060551,0.633491,0.0011589,34.1714,0.950583,0.000126101,1.123,1,0.0103552,3.26511e-05,0.94,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000131444,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.3152e-05,4.04e-05,0.561606,2.60837e-05,0.890939,0.759306,0.000120936,3.82208e-06,0.00016763,0.000191275,314.371,0.0477097,-0.000211158,2.97634e-05,1.57271e-05,3.00599e-05,-0.00239381,0.00173179,0.00176633,0.00173179,2.08226e-05,7.40712e-06,0.191513,0.00863401,0.223624,0.342648,0.161643,1.04586,228,10,0.991712,0.991945,0.991945,0.991303,0.000130679,1.55335e-09,5.30576e-05,0.000116152
ERF_Log_File_20241002_1613.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411942430.csv,1.41194e+09,4.88378,0.000563197,0.629931,0.0010223,34.1713,0.97606,0.000126346,1.08245,1,0.0109933,3.91249e-05,0.967,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000134996,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.22689e-05,4.04e-05,0.566117,2.43121e-05,0.894778,0.767324,0.000197448,4.65316e-06,0.000242935,0.00022533,318.572,0.070117,-0.000169102,4.31564e-05,0.00012553,4.35373e-05,0.00582149,0.00236078,0.00277395,0.00236077,9.56216e-05,1.01061e-05,0.343823,0.0106546,0.327455,0.339196,0.236208,1.04547,228,10,0.991879,0.992158,0.992158,0.991509,0.000124327,1.4363e-09,5.28615e-05,0.000117036
ERF_Log_File_20241002_1654.csv,sp,12,emfpe,4,0,filled_square,prism,CCS200_Spectrum_1411944904.csv,1.41195e+09,4.84305,0.000455335,0.62829,0.00206713,34.1714,0.965492,0.000126134,1.24213,1,0.0106651,3.36859e-05,0.956,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000133543,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.26352e-05,4.04e-05,0.563309,2.89474e-05,0.893585,0.766545,0.00034667,3.58039e-06,0.000371381,0.000306542,320.912,0.116709,-0.000298498,7.11889e-05,7.71249e-06,7.14709e-05,0.00283218,0.00259899,-0.00484573,0.00259898,-0.000130411,1.11668e-05,0.691468,0.00833018,0.389402,0.275927,0.413342,1.02701,228,10,0.991811,0.992071,0.992071,0.991425,0.00012666,1.71571e-09,5.29626e-05,0.000117058
ERF_Log_File_20241009_1945.csv,ig_zn_diff,12,emfpe,5,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20241009_1944.csv,1.41256e+09,2.35774,0.000829463,0.847776,0.000928667,34.1718,7.16664,0.000288265,0.00527455,2,0.318382,0.00332976,7,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000990535,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.81506e-05,4.04e-05,0.000673556,0.578543,0.966716,0.000867063,2.97632e-05,0.000518496,0.000861489,5.95095e-05,24.1745,0.0214262,-0.001121,0.000167839,0.000147969,0.00016788,0.00301397,0.0016089,0.0143016,0.00160889,1.73932e-05,6.95419e-06,0.00516928,0.0133381,0.015518,0.0103358,0.072513,1.04587,228,10,0.993998,0.987265,0.987265,0.9927,3.20484e-07,0.000266153,0.000444728,2.9266e-07
ERF_Log_File_20241009_2019.csv,ig_zn_diff,12,emfpe,5,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20241009_2018.csv,1.41256e+09,2.34439,0.000793395,0.8516,0.000936777,34.1713,7.19627,0.000142983,0.00498779,2,0.320686,0.00286412,7.039,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000994617,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.75069e-05,4.04e-05,0.000537127,0.576749,0.9666,0.000728116,4.11227e-05,0.000681304,0.00113763,8.10874e-05,23.6224,0.0277392,-0.00112414,0.000213581,6.78165e-05,0.000213603,0.00288254,0.00142594,0.0117553,0.00142594,1.76713e-05,6.16226e-06,0.00697975,0.0125651,0.0129567,0.0137624,0.0935331,1.04585,228,10,0.993998,0.987215,0.987215,0.9927,2.5557e-07,0.000267152,0.000447732,2.45761e-07
ERF_Log_File_20241009_2053.csv,ig_zn_diff,12,emfpe,5,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20241009_2052.csv,1.41256e+09,2.33284,0.000850775,0.848413,0.00169387,34.1711,7.1965,0.000127277,0.00499915,2,0.321885,0.00264461,7.039,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000994649,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.75017e-05,4.04e-05,0.000613658,0.576004,0.965544,0.000743132,3.98267e-05,0.000642253,0.00107046,8.2728e-05,23.5347,0.0259998,-0.00128543,0.000206198,0.000181266,0.000206231,0.00460104,0.00167603,0.0169553,0.00167603,1.47623e-05,7.23731e-06,0.00673498,0.0147637,0.0150579,0.0139899,0.0882996,1.0457,228,10,0.993998,0.987214,0.987214,0.9927,2.91984e-07,0.000266821,0.000447267,2.50829e-07
