wavelength_um,radiance_w_m2_sr_um
0.285225,0.00814077
0.285307,0.00246585
0.285388,0.0107209
0.28547,0.0155204
0.285551,0.0249572
0.285633,0.0259542
0.285714,0.03234
0.285796,0.038563
0.285878,0.0536745
0.285959,0.0417388
0.286041,0.0830608
0.286123,0.0871518
0.286205,0.0720054
0.286287,0.0940469
0.286369,0.088157
0.286451,0.0752552
0.286533,0.187805
0.286615,0.061725
0.286697,0.0917412
0.286779,0.0716491
0.286862,0.103529
0.286944,0.112204
0.287026,0.111128
0.287109,0.177408
0.287191,0.183053
0.287274,0.198725
0.287356,0.18885
0.287439,0.103614
0.287522,0.198588
0.287604,0.139017
0.287687,0.100952
0.28777,0.126746
0.287853,0.193364
0.287936,0.169105
0.288018,0.095316
0.288101,0.108267
0.288184,0.0339939
0.288268,0.0272774
0.288351,0.0929545
0.288434,0.201745
0.288517,0.19937
0.2886,0.196254
0.288684,0.14104
0.288767,0.265319
0.28885,0.18744
0.288934,0.230718
0.289017,0.130718
0.289101,0.162552
0.289184,0.210624
0.289268,0.196269
0.289352,0.127537
0.289436,0.173505
0.289519,0.143591
0.289603,0.201347
0.289687,0.247311
0.289771,0.295306
0.289855,0.225743
0.289939,0.180599
0.290023,0.219168
0.290107,0.272794
0.290192,0.308546
0.290276,0.188998
0.29036,0.336346
0.290444,0.269791
0.290529,0.243333
0.290613,0.285948
0.290698,0.31591
0.290782,0.417164
0.290867,0.225617
0.290951,0.213496
0.291036,0.312118
0.291121,0.212929
0.291206,0.208654
0.29129,0.0913458
0.291375,0.367894
0.29146,0.249726
0.291545,0.326476
0.29163,0.336256
0.291715,0.331865
0.2918,0.281065
0.291886,0.346889
0.291971,0.34881
0.292056,0.327222
0.292141,0.345427
0.292227,0.389571
0.292312,0.261603
0.292398,0.267274
0.292483,0.21337
0.292569,0.309312
0.292654,0.238807
0.29274,0.107059
0.292826,0.231134
0.292912,0.238994
0.292997,0.113026
0.293083,0.369148
0.293169,0.306406
0.293255,0.259528
0.293341,0.236621
0.293427,0.29337
0.293513,0.364631
0.2936,0.471748
0.293686,0.341711
0.293772,0.0626034
0.293858,0.352728
0.293945,0.284606
0.294031,0.204073
0.294118,0.337818
0.294204,0.206063
0.294291,0.226979
0.294377,0.398324
0.294464,0.286383
0.294551,0.151729
0.294638,0.429161
0.294724,0.527282
0.294811,0.165049
0.294898,0.0858506
0.294985,0.144088
0.295072,0.315433
0.295159,0.420654
0.295247,0.448018
0.295334,0.485692
0.295421,0.30456
0.295508,0.221735
0.295596,0.469495
0.295683,0.393007
0.29577,0.283779
0.295858,0.324065
0.295946,0.531183
0.296033,0.420229
0.296121,0.455812
0.296209,0.426615
0.296296,0.502771
0.296384,0.648118
0.296472,0.376151
0.29656,0.148884
0.296648,0.283534
0.296736,0.138066
0.296824,0.19142
0.296912,0.279933
0.297,0.343026
0.297089,0.146734
0.297177,0.338315
0.297265,0.363803
0.297354,0.285085
0.297442,0.194446
0.29753,0.507758
0.297619,0.491527
0.297708,0.376555
0.297796,0.689188
0.297885,0.612416
0.297974,0.482687
0.298063,0.380577
0.298151,0.395571
0.29824,0.171382
0.298329,0.385144
0.298418,0.222877
0.298507,0.260889
0.298597,0.247993
0.298686,0.285429
0.298775,0.491786
0.298864,0.253729
0.298954,0.445692
0.299043,0.547286
0.299133,0.591047
0.299222,0.615265
0.299312,0.560793
0.299401,0.629075
0.299491,0.289682
0.299581,0.291994
0.29967,0.642144
0.29976,0.643528
0.29985,0.830752
0.29994,0.707127
0.30003,0.231365
0.30012,0.388145
0.30021,0.22676
0.3003,0.456929
0.300391,0.303299
0.300481,0.407969
0.300571,0.799697
0.300661,0.746582
0.300752,0.548923
0.300842,0.516396
0.300933,0.383279
0.301023,0.466214
0.301114,0.980217
0.301205,1.01306
0.301296,0.499212
0.301386,1.0172
0.301477,0.969561
0.301568,0.779276
0.301659,1.19464
0.30175,1.15768
0.301841,0.444165
0.301932,0.89919
0.302024,0.562344
0.302115,0.331619
0.302206,0.217676
0.302297,1.00186
0.302389,1.48919
0.30248,0.993897
0.302572,1.48608
0.302663,0.497592
0.302755,1.05191
0.302847,2.51613
0.302939,2.43474
0.30303,1.71496
0.303122,1.89339
0.303214,1.07019
0.303306,3.08877
0.303398,2.53242
0.30349,2.63934
0.303582,2.93841
0.303674,2.78405
0.303767,2.3092
0.303859,0.640711
0.303951,2.48078
0.304044,2.39716
0.304136,1.7544
0.304229,2.57544
0.304321,2.00515
0.304414,3.52992
0.304507,2.9028
0.304599,2.87333
0.304692,4.2624
0.304785,2.22253
0.304878,1.44561
0.304971,3.48521
0.305064,5.40617
0.305157,2.19328
0.30525,6.77941
0.305344,6.44739
0.305437,4.05342
0.30553,3.28328
0.305623,4.14386
0.305717,5.12471
0.30581,2.42761
0.305904,2.74394
0.305998,1.45267
0.306091,4.73296
0.306185,5.03844
0.306279,5.25379
0.306373,6.21728
0.306466,3.95574
0.30656,3.73667
0.306654,7.56767
0.306748,3.98928
0.306843,3.11729
0.306937,5.59823
0.307031,7.29081
0.307125,6.86025
0.30722,8.17586
0.307314,4.47142
0.307409,7.64698
0.307503,6.87651
0.307598,7.3035
0.307692,6.68258
0.307787,9.94354
0.307882,7.81159
0.307977,7.45022
0.308071,10.2298
0.308166,8.78204
0.308261,5.62609
0.308356,9.18391
0.308452,5.56387
0.308547,15.4694
0.308642,11.2975
0.308737,9.32199
0.308833,9.25417
0.308928,9.16494
0.309023,10.8487
0.309119,9.77651
0.309215,4.872
0.30931,10.8641
0.309406,3.5896
0.309502,9.43551
0.309598,14.5393
0.309693,12.2365
0.309789,4.07401
0.309885,18.2924
0.309981,11.964
0.310078,3.33995
0.310174,4.98962
0.31027,3.57587
0.310366,21.2266
0.310463,14.364
0.310559,18.3261
0.310655,13.1846
0.310752,20.0473
0.310849,16.1943
0.310945,20.5964
0.311042,25.085
0.311139,16.9791
0.311236,23.5982
0.311333,26.4506
0.311429,17.898
0.311526,16.5381
0.311624,19.4122
0.311721,25.5903
0.311818,20.5121
0.311915,16.4157
0.312012,15.9483
0.31211,13.3946
0.312207,26.3569
0.312305,14.2237
0.312402,19.0204
0.3125,31.0999
0.312598,15.6021
0.312695,23.6433
0.312793,35.2577
0.312891,26.9395
0.312989,22.2412
0.313087,31.5659
0.313185,18.9152
0.313283,23.5393
0.313381,28.5415
0.31348,19.8098
0.313578,21.8039
0.313676,26.8251
0.313775,16.0968
0.313873,34.3973
0.313972,30.0381
0.31407,24.2792
0.314169,32.5687
0.314268,37.4336
0.314367,23.7164
0.314465,5.92061
0.314564,13.9049
0.314663,22.0183
0.314762,31.7042
0.314861,18.4178
0.314961,43.5896
0.31506,34.1226
0.315159,42.3618
0.315259,32.0582
0.315358,43.1048
0.315457,56.0719
0.315557,27.5729
0.315657,26.1062
0.315756,22.4369
0.315856,15.4122
0.315956,13.1696
0.316056,21.1851
0.316156,21.0116
0.316256,15.3583
0.316356,20.7422
0.316456,45.7021
0.316556,24.4732
0.316656,33.8642
0.316756,23.3319
0.316857,31.1161
0.316957,26.2955
0.317058,34.0928
0.317158,47.1392
0.317259,42.1646
0.31736,64.5898
0.31746,38.028
0.317561,39.6559
0.317662,51.9596
0.317763,60.3912
0.317864,34.1843
0.317965,43.8232
0.318066,24.4104
0.318167,30.2281
0.318269,14.9998
0.31837,31.2344
0.318471,39.4798
0.318573,29.5186
0.318674,51.8417
0.318776,27.2343
0.318878,51.104
0.318979,72.9097
0.319081,68.7841
0.319183,26.5455
0.319285,27.077
0.319387,16.0811
0.319489,28.3248
0.319591,37.4198
0.319693,35.9615
0.319795,28.4661
0.319898,59.4814
0.32,53.8262
0.320102,29.2303
0.320205,55.8133
0.320307,35.5791
0.32041,39.5168
0.320513,63.3671
0.320616,45.5842
0.320718,69.3893
0.320821,63.9302
0.320924,50.5552
0.321027,37.3157
0.32113,25.9715
0.321234,44.8373
0.321337,69.1263
0.32144,22.0221
0.321543,34.8002
0.321647,82.1165
0.32175,51.1924
0.321854,52.9434
0.321958,61.7915
0.322061,29.5044
0.322165,65.5611
0.322269,28.7385
0.322373,40.8038
0.322477,54.4402
0.322581,38.1969
0.322685,19.1903
0.322789,24.5766
0.322893,21.3745
0.322997,31.7347
0.323102,28.148
0.323206,48.7746
0.323311,81.284
0.323415,42.7869
0.32352,26.6087
0.323625,60.576
0.323729,31.1467
0.323834,64.0525
0.323939,61.3504
0.324044,35.9851
0.324149,62.373
