filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,em_telescope_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp,u_resp_noise_lst,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_lst,gf_sigma_pbrr,gf_rel_sigma_lst,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field,u_scirad_out_of_field,srf_lst,u_scirad_nonlinear_lst,gf_gx_smooth,gf_gx_sd_smooth,gf_gy_smooth,gf_gy_sd_smooth,gf_gp_smooth,gf_gp_sd_smooth,gf_gw_smooth,gf_gw_sd_smooth,u_spatial_unif,u_angular_unif,u_wavelength_dsrf_dwl_lst,u_lst_campaign_correction,u_random_lst,srf_lst_corrected,srf_lst_campaign_correction,srf_fit_lst,srf_fit_lst_sd,srf_fit_lst_res
ERF_Log_File_20251020_1243.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445021013.csv,1.44502e+09,3.94722,0.000562083,0.642418,0.00156807,29.1819,0.924202,0.00012591,1.244,1,0.0100609,2.68929e-05,0.926,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000105715,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.49804e-05,4.04e-05,0.889406,0.000469306,230.695,0.106724,-0.000417291,9.07972e-05,-0.000155619,9.25227e-05,-0.0112027,0.00538388,0.000138405,0.00538386,0.000205056,3.12722e-05,0.361799,0.349548,0.00176332,1.11864,66,7,0.992794,4.29613e-05,0.895862,0.00020619,-0.000292403,3.79423e-09,0.000115771,2.72771e-09,-0.000598555,5.5339e-06,-0.000398906,6.82006e-06,0.000102044,9.97545e-05,7.83611e-06,8.0604e-05,0.000469371,0.896214,0.000352706,0.89624,0.000162105,-2.57699e-05
ERF_Log_File_20251020_1322.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445023359.csv,1.44502e+09,3.93542,0.000737752,0.643064,0.00110542,29.1873,0.924281,0.00012592,1.02547,1,0.0100892,2.72555e-05,0.926,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000105723,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.49748e-05,4.04e-05,0.888524,0.000785915,231.61,0.19937,1.68839e-05,0.000168089,0.00028974,0.000168703,0.00096396,0.00431609,-0.00815656,0.00431607,-7.5362e-05,2.53412e-05,0.290905,0.652982,0.00141359,1.11864,66,7,0.992795,4.29178e-05,0.894972,0.000205925,-0.000292328,3.80184e-09,0.000115771,2.72771e-09,-0.000598685,5.53657e-06,-0.000398721,6.82333e-06,0.000102025,9.9749e-05,7.84776e-06,8.05254e-05,0.000785954,0.895325,0.00035241,0.896245,0.000162109,-0.000920285
ERF_Log_File_20251020_1302.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445022186.csv,1.44502e+09,3.93873,0.000554551,0.642649,0.000789493,29.182,0.924313,0.000125921,1.07628,1,0.0100689,2.72649e-05,0.926,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000105726,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.49726e-05,4.04e-05,0.889336,0.000468058,231.102,0.114614,-6.47677e-05,9.71358e-05,0.000111999,9.79276e-05,-0.00911885,0.00373691,-0.00424974,0.00373689,0.000177247,2.1875e-05,0.251542,0.375415,0.00122389,1.11864,66,7,0.992795,4.29567e-05,0.89579,0.000206139,-0.000292378,3.79423e-09,0.000115717,2.73132e-09,-0.000598741,5.53767e-06,-0.000398649,6.82466e-06,0.000102024,9.97474e-05,7.85228e-06,8.05996e-05,0.000468124,0.896143,0.000352754,0.896247,0.000162111,-0.00010404
ERF_Log_File_20260205_1018.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454347098.csv,1.45435e+09,2.6451,6.32716e-05,0.644128,0.00100819,29.0386,0.926215,0.000125788,1.04606,1,0.0103809,2.26756e-05,0.926,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000105924,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.48393e-05,4.04e-05,0.890135,9.74104e-05,270.787,0.029482,-0.000248543,2.08214e-05,0.000129519,2.0834e-05,-2.85025e-05,0.000233912,-0.00044684,0.000233912,4.6339e-05,1.2953e-06,0.0184624,0.0966463,7.65961e-05,1.11864,66,7,0.99281,4.2973e-05,0.896581,0.000203514,-0.000224813,2.15646e-09,7.42839e-05,1.87885e-09,-0.000484696,4.91021e-06,-0.000599682,8.51749e-06,7.47743e-05,0.000108446,8.10669e-06,7.09642e-05,9.77474e-05,0.896227,-0.00035433,0.896368,0.000162202,-0.000140457
ERF_Log_File_20250602_1520.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1432934441.csv,1.43293e+09,3.88847,0.000288265,0.641412,0.000990033,28.9914,0.926921,0.000125829,1.1117,1,0.0100397,2.41003e-05,0.926,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000105998,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.47898e-05,4.04e-05,0.890043,6.84775e-05,218.536,0.0158924,-0.000225339,1.4241e-05,8.33991e-05,1.43507e-05,0.0003294,0.000532796,0.00127967,0.000532794,2.77168e-06,3.13173e-06,0.0339637,0.0518975,0.000174615,1.11825,66,7,0.992815,4.29603e-05,0.896484,0.000207491,-0.000246669,3.1019e-09,0.000101336,2.10881e-09,-0.000359876,2.40337e-05,0.000142006,2.85437e-05,8.70012e-05,5.05525e-05,8.20578e-06,6.7073e-05,6.89677e-05,0.896079,-0.000405261,0.896413,0.000162237,-0.000334334
ERF_Log_File_20251021_1215.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445105743.csv,1.44511e+09,2.37705,9.64689e-05,0.591688,0.00269823,29.1379,0.947837,0.000125744,1.01932,1,0.0109733,2.10338e-05,0.95,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000108434,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.33238e-05,4.04e-05,0.891443,7.28713e-05,303.56,0.0246067,-0.000278578,1.56567e-05,0.000125587,1.56742e-05,-0.000629912,0.00022402,-0.00036651,0.000224019,-2.68908e-05,1.31753e-06,0.0198631,0.0804358,7.34022e-05,1.11859,66,7,0.992972,4.28025e-05,0.897752,0.000202247,-0.000276069,3.95586e-09,0.000108614,2.84805e-09,-0.00063775,6.40596e-06,-0.000347348,7.89475e-06,9.61708e-05,9.8522e-05,1.07994e-05,8.12866e-05,7.36677e-05,0.898121,0.000368756,0.898,0.00013164,0.000120917
ERF_Log_File_20260211_0953.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454864051.csv,1.45486e+09,2.60377,9.91485e-05,0.596907,0.000675988,29.0721,0.950674,0.000125767,1.07718,1,0.0110533,2.20346e-05,0.95,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000108737,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.31489e-05,4.04e-05,0.892299,0.000103046,337.684,0.0386514,-0.000204217,2.21258e-05,3.53617e-05,2.2149e-05,-0.000603353,0.000325141,-0.000152096,0.00032514,5.3577e-05,1.79968e-06,0.0320869,0.126594,0.00010649,1.11864,66,7,0.992993,4.28162e-05,0.898595,0.000201269,-0.000214658,2.18794e-09,6.99434e-05,1.8962e-09,-0.00046536,4.90923e-06,-0.000496121,8.51597e-06,7.11503e-05,9.6158e-05,1.11175e-05,7.09583e-05,0.000103644,0.898225,-0.000370772,0.898247,0.000124473,-2.27745e-05
ERF_Log_File_20250605_1532.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433194384.csv,1.43319e+09,5.45103,0.000215307,0.54042,0.00124428,28.9977,0.98503,0.000126259,1.01042,1,0.0115917,3.73896e-05,0.985,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000112712,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.19579e-05,4.04e-05,0.896201,0.000119705,231.443,0.0305405,-0.000213605,2.56098e-05,6.00565e-05,2.56512e-05,-0.000492663,0.00043901,0.000578295,0.000439008,4.04769e-05,2.59376e-06,0.029824,0.100021,0.000143786,1.11864,66,7,0.993232,4.2714e-05,0.902308,0.000207543,-0.00020038,3.12068e-09,8.97135e-05,2.13096e-09,-0.000453599,2.14154e-05,0.00041774,2.52152e-05,7.25233e-05,8.72604e-05,1.43185e-05,6.7588e-05,0.000120559,0.901894,-0.000413783,0.901745,0.00018304,0.00014891
ERF_Log_File_20260211_1014.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454865287.csv,1.45487e+09,2.48998,0.00021271,0.530698,0.00102089,29.0763,0.991716,0.0001258,1.18197,1,0.0123749,2.38551e-05,0.992,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00011345,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.17261e-05,4.04e-05,0.897157,0.000107538,272.978,0.0324473,-0.000153362,2.29562e-05,3.56787e-05,2.29788e-05,-0.00024279,0.000327733,-0.000741473,0.000327731,1.2974e-05,1.81427e-06,0.0262921,0.106189,0.000107357,1.11864,66,7,0.993276,4.27122e-05,0.90323,0.000204881,-0.000194279,2.23214e-09,6.09128e-05,1.93984e-09,-0.000426434,4.87189e-06,-0.000326675,8.45097e-06,6.37981e-05,7.53246e-05,1.47038e-05,7.09892e-05,0.000108539,0.902836,-0.000394645,0.902515,0.000175001,0.000320456
ERF_Log_File_20260209_0930.csv,sp,13,p02,5,2,filled_square,prism,ERF_OSA207_Spectra_20260209_0930.csv,1.45469e+09,4.93942,0.000292418,0.502583,0.000293385,29.0729,1.01021,6.1459e-06,0.00317863,2,0.0103495,2.54627e-05,1.01,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000115987,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.12947e-05,4.04e-05,0.899196,9.94316e-05,269.051,0.0240233,-0.000180214,1.75313e-05,6.97983e-05,1.80438e-05,-0.00134794,0.00138274,0.00302708,0.00138274,3.61227e-06,7.50419e-06,0.109573,0.0785888,0.000452913,1.11864,66,7,0.993395,4.2689e-05,0.905175,0.000205529,-0.000184387,2.25392e-09,5.6558e-05,1.95665e-09,-0.00040778,4.84244e-06,-0.00025488,8.40003e-06,6.02364e-05,6.62827e-05,7.62961e-07,7.09869e-05,9.94345e-05,0.904771,-0.000403736,0.904749,0.000143508,2.17876e-05
ERF_Log_File_20251016_1045.csv,sp,13,p02,4,1,filled_square,prism,ERF_OSA207_Spectra_20251016_1045.csv,1.44467e+09,4.18933,0.000990361,0.499857,0.00247286,29.3006,1.01027,3.338e-05,0.000546014,2,0.0103748,0.000139233,1.01,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000115992,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.12939e-05,4.04e-05,0.900515,0.000699137,246.63,0.188252,0.000435648,0.0001486,0.000387711,0.000148937,-0.000686999,0.00300998,-0.00420392,0.00300997,-0.000190381,1.76891e-05,0.218944,0.616564,0.000985817,1.11864,66,7,0.993395,4.27513e-05,0.906502,0.000207239,-0.000226413,4.48553e-09,9.02905e-05,3.24333e-09,-0.000740508,9.08384e-06,-0.000257576,1.11949e-05,7.91758e-05,9.98383e-05,4.14444e-06,8.3997e-05,0.000699149,0.906907,0.000404401,0.904757,0.000143393,0.00215024
ERF_Log_File_20250604_1212.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1212.csv,1.4331e+09,3.88089,0.000515132,0.502373,0.000498199,29.0099,1.01185,1.28915e-05,0.00100486,2,0.0104625,7.92175e-05,1.01,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00011612,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.12716e-05,4.04e-05,0.898925,0.000130286,222.782,0.0194416,-0.000172559,1.72454e-05,4.58775e-05,1.88659e-05,0.00104967,0.00245473,0.00126468,0.00245473,-5.84979e-05,1.35033e-05,0.161075,0.0635496,0.000804311,1.11862,66,7,0.993405,4.26664e-05,0.904893,0.000208911,-0.000178418,3.14554e-09,8.42851e-05,2.12695e-09,-0.000479246,2.03735e-05,0.000510054,2.36253e-05,6.56757e-05,9.9028e-05,1.60662e-06,6.80458e-05,0.000130296,0.904474,-0.000419134,0.904953,0.000140345,-0.000479518
ERF_Log_File_20260209_0958.csv,sp,13,p02,5,2,filled_square,prism,ERF_OSA207_Spectra_20260209_0958.csv,1.45469e+09,2.88545,5.722e-05,0.4365,0.000189584,29.0746,1.05468,2.43147e-06,0.00511746,2,0.00862644,5.91343e-05,1.056,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000120452,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.06667e-05,4.04e-05,0.905457,0.000168345,289.103,0.0535866,-0.000187879,3.48703e-05,2.44201e-05,3.4883e-05,-0.000354651,0.000307934,-0.000297227,0.000307932,-8.26615e-06,1.70548e-06,0.0264318,0.17457,0.000100973,1.11852,66,7,0.993659,4.27513e-05,0.911235,0.000205847,-0.00015952,2.29047e-09,4.56616e-05,1.98619e-09,-0.000364029,4.75807e-06,-9.97902e-05,8.25367e-06,5.12954e-05,4.64191e-05,3.14076e-07,7.1158e-05,0.000168345,0.910813,-0.000422504,0.910442,0.000162095,0.00037091
ERF_Log_File_20250604_1253.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1253.csv,1.4331e+09,4.34126,0.000112903,0.43635,0.000230296,29.0123,1.05571,1.02927e-05,0.000852867,2,0.00856743,0.000246217,1.056,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000120538,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.0652e-05,4.04e-05,0.905766,0.00011428,225.018,0.0279652,-0.00013229,2.41713e-05,9.99727e-05,2.42199e-05,-0.000922501,0.000461503,0.000122163,0.000461501,-1.07052e-05,2.72525e-06,0.030833,0.0912373,0.00015128,1.1185,66,7,0.993665,4.27611e-05,0.911541,0.000210123,-0.000144499,3.18859e-09,7.52804e-05,2.14692e-09,-0.000499186,1.90497e-05,0.000610815,2.1358e-05,5.49448e-05,0.000111074,1.32882e-06,6.92088e-05,0.000114288,0.91111,-0.0004308,0.910575,0.000161233,0.000535071
ERF_Log_File_20251016_1126.csv,sp,13,p02,4,1,filled_square,prism,ERF_OSA207_Spectra_20251016_1126.csv,1.44467e+09,4.91624,0.000676694,0.436754,0.000758718,29.2819,1.05685,2.57973e-05,0.000324411,2,0.00853428,0.000561701,1.056,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000120632,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.0636e-05,4.04e-05,0.9031,0.000207627,267.498,0.0565255,-0.000190622,4.14264e-05,0.000172027,4.19142e-05,-0.0042645,0.00192138,-0.00459399,0.00192137,7.73524e-05,1.12184e-05,0.152024,0.185123,0.000629296,1.11864,66,7,0.993671,4.263e-05,0.908852,0.000206444,-0.000189774,4.825e-09,7.9861e-05,3.49379e-09,-0.000807564,1.11237e-05,-0.000243012,1.37089e-05,6.74086e-05,0.000105104,3.32837e-06,8.59742e-05,0.000207654,0.909274,0.0004221,0.910722,0.000160281,-0.00144765
ERF_Log_File_20251017_1352.csv,sp,13,p02,4,1,filled_square,prism,ERF_OSA207_Spectra_20251017_1352.csv,1.44477e+09,4.89432,0.000621998,0.436272,0.000684693,29.1395,1.05709,3.71412e-05,0.000317177,2,0.0086564,0.000602163,1.056,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000120653,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.06326e-05,4.04e-05,0.904521,0.000205948,266.876,0.0531954,-0.000120121,3.91221e-05,8.11139e-05,3.98749e-05,-0.00190318,0.00233448,-0.00401096,0.00233447,4.142e-05,1.35579e-05,0.184566,0.174227,0.000764584,1.11864,66,7,0.993672,4.2696e-05,0.910281,0.00020678,-0.000189673,4.83298e-09,7.9825e-05,3.49521e-09,-0.000807877,1.1134e-05,-0.000243057,1.37214e-05,6.73745e-05,0.00010514,4.79128e-06,8.6119e-05,0.000206004,0.910704,0.000422835,0.910753,0.000160081,-4.87454e-05
ERF_Log_File_20251017_1332.csv,sp,13,p02,4,1,filled_square,prism,ERF_OSA207_Spectra_20251017_1332.csv,1.44477e+09,4.81532,0.000516126,0.433886,0.00187387,29.1324,1.05709,3.6885e-05,0.000317496,2,0.00851731,0.00064248,1.056,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000120652,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.06326e-05,4.04e-05,0.904498,0.000254353,262.322,0.0709754,-0.000225032,5.29169e-05,7.44283e-06,5.31928e-05,-2.03701e-05,0.00162567,0.00052942,0.00162566,7.24695e-05,9.53539e-06,0.126333,0.232444,0.000532445,1.11864,66,7,0.993672,4.26949e-05,0.910258,0.000207042,-0.000189673,4.83298e-09,7.9825e-05,3.49521e-09,-0.000807877,1.1134e-05,-0.000243057,1.37214e-05,6.73745e-05,0.00010514,4.75823e-06,8.61168e-05,0.000254398,0.910681,0.000422824,0.910753,0.000160081,-7.19026e-05
ERF_Log_File_20250604_1313.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1313.csv,1.4331e+09,3.58865,0.000135318,0.406579,0.000244912,29.0126,1.07685,1.43735e-05,0.000796701,2,0.0092619,0.00027274,1.081,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000123155,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.03535e-05,4.04e-05,0.9087,0.000158829,176.774,0.0302809,-9.68861e-05,3.33906e-05,3.60222e-05,3.34806e-05,0.000129353,0.00073723,0.00170068,0.000737227,-3.06183e-05,4.35115e-06,0.0387855,0.0991839,0.000241452,1.11864,66,7,0.99378,4.28071e-05,0.914387,0.000217177,-0.000129479,3.21899e-09,7.09894e-05,2.17064e-09,-0.000499998,1.85986e-05,0.000638148,2.05444e-05,5.0117e-05,0.000113882,1.81252e-06,6.98287e-05,0.000158839,0.91395,-0.000436994,0.913278,0.000155113,0.000672906
ERF_Log_File_20260209_1019.csv,sp,13,p02,5,2,filled_square,prism,ERF_OSA207_Spectra_20260209_1019.csv,1.45469e+09,4.76346,0.000336449,0.406797,0.000457693,29.0747,1.08131,3.37707e-06,0.0039792,2,0.00949166,8.05573e-05,1.081,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000123535,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.02905e-05,4.04e-05,0.90857,0.000208112,225.206,0.0454606,-0.000113293,3.95909e-05,5.33823e-07,4.02316e-05,0.00249956,0.0022946,0.00121218,0.00229459,1.6276e-05,1.25707e-05,0.153775,0.148825,0.00075153,1.11864,66,7,0.993804,4.27827e-05,0.914235,0.000210691,-0.000144161,2.2926e-09,3.91086e-05,1.9935e-09,-0.000340335,4.71195e-06,-2.07776e-05,8.17376e-06,4.58173e-05,3.62695e-05,4.22449e-07,7.13131e-05,0.000208112,0.913803,-0.000431119,0.913838,0.000155468,-3.43193e-05
ERF_Log_File_20251016_1146.csv,sp,13,p02,4,1,filled_square,prism,ERF_OSA207_Spectra_20251016_1146.csv,1.44467e+09,3.98836,0.000795378,0.406845,0.000694035,29.2771,1.08261,2.85233e-05,0.000310772,2,0.00935806,0.000550773,1.081,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000123646,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.02721e-05,4.04e-05,0.907466,0.000217727,204.937,0.0433995,-0.000348384,4.15576e-05,6.98063e-05,4.23035e-05,-0.00272377,0.00239244,-0.00142529,0.00239243,6.47808e-05,1.3908e-05,0.145728,0.142116,0.000783599,1.11864,66,7,0.993811,4.27254e-05,0.913117,0.000212637,-0.000171379,4.97446e-09,7.56892e-05,3.59678e-09,-0.000838235,1.2191e-05,-0.000254949,1.50241e-05,6.17669e-05,0.000109371,3.55904e-06,8.74245e-05,0.000217756,0.913548,0.000430953,0.914,0.000155995,-0.000451994
ERF_Log_File_20260209_1040.csv,sp,13,p02,5,2,filled_square,prism,ERF_OSA207_Spectra_20260209_1040.csv,1.45469e+09,3.04484,0.000144646,0.379666,0.000245348,29.0789,1.10695,2.33748e-06,0.00465354,2,0.00959574,5.68443e-05,1.107,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000126625,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.98271e-06,4.04e-05,0.911832,9.5994e-05,270.162,0.0282782,-0.00016175,2.00734e-05,-5.54383e-07,2.0087e-05,-0.000611523,0.000238802,-0.000165997,0.000238801,-7.07137e-06,1.32234e-06,0.0193843,0.0900334,7.86883e-05,1.11646,66,7,0.993935,4.28359e-05,0.917396,0.000208145,-0.000129565,2.2926e-09,3.31342e-05,1.98985e-09,-0.000320278,4.67968e-06,4.4801e-05,8.11765e-06,4.06748e-05,3.65842e-05,2.73495e-07,7.16021e-05,9.59944e-05,0.916958,-0.000438011,0.91695,0.000164408,8.40336e-06
ERF_Log_File_20250604_1333.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1333.csv,1.4331e+09,4.46051,0.000208876,0.379162,0.000262971,29.0154,1.10871,9.3152e-06,0.000920021,2,0.00951285,0.000218506,1.107,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000126779,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.97161e-06,4.04e-05,0.912485,8.89727e-05,203.215,0.0195097,-0.000122595,1.86766e-05,6.65391e-05,1.87153e-05,-0.000549925,0.000361498,0.000327548,0.000361496,2.10817e-05,2.13463e-06,0.0219544,0.0638992,0.000118397,1.11864,66,7,0.993943,4.286e-05,0.918046,0.000213887,-0.000108744,3.25509e-09,6.49112e-05,2.18436e-09,-0.000491874,1.81409e-05,0.000655987,1.97828e-05,4.34138e-05,0.000114849,1.08349e-06,7.0805e-05,8.89793e-05,0.917599,-0.00044686,0.917155,0.000164831,0.000443827
ERF_Log_File_20251016_1206.csv,sp,13,p02,4,1,filled_square,prism,ERF_OSA207_Spectra_20251016_1206.csv,1.44467e+09,4.96208,0.000706658,0.378913,0.000814343,29.2669,1.112,2.97522e-05,0.000345209,2,0.00936948,0.000551134,1.107,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000127069,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.95086e-06,4.04e-05,0.910106,0.000359031,237.516,0.0917524,-2.87016e-05,7.53207e-05,-2.95072e-05,7.55319e-05,-0.000418969,0.00169679,0.000450189,0.00169678,7.76491e-06,9.96896e-06,0.120129,0.300511,0.000555729,1.11864,66,7,0.993959,4.27358e-05,0.915637,0.000209947,-0.000152481,5.09504e-09,7.22906e-05,3.69289e-09,-0.000866314,1.33228e-05,-0.000285144,1.64191e-05,5.61929e-05,0.000115203,3.42091e-06,8.89025e-05,0.000359047,0.916075,0.000438113,0.917535,0.000165609,-0.00145992
ERF_Log_File_20260209_1102.csv,sp,13,p02,5,2,filled_square,prism,ERF_OSA207_Spectra_20260209_1101.csv,1.4547e+09,3.49402,8.75133e-05,0.355516,0.000155803,29.079,1.13365,2.97577e-06,0.00503218,2,0.00997548,7.27257e-05,1.134,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000129889,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.81434e-06,4.04e-05,0.914861,0.00011268,289.63,0.0354722,-0.000130935,2.34761e-05,0.00010736,2.34917e-05,-0.000561044,0.000276357,2.29196e-05,0.000276357,6.90864e-07,1.53023e-06,0.0240923,0.113766,9.09243e-05,1.11685,66,7,0.994062,4.28803e-05,0.920326,0.000207826,-0.000114448,2.27978e-09,2.71809e-05,1.98068e-09,-0.00030282,4.6631e-06,0.000102158,8.08892e-06,3.54072e-05,4.05333e-05,3.15679e-07,7.20388e-05,0.00011268,0.919882,-0.000443513,0.919927,0.000183733,-4.44718e-05
ERF_Log_File_20250604_1354.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1354.csv,1.4331e+09,2.76699,0.000136495,0.355381,0.000297016,29.0148,1.13529,7.98212e-06,0.00115278,2,0.00975357,0.000213665,1.134,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000130038,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.80399e-06,4.04e-05,0.915235,0.000104845,236.007,0.0267216,-7.70023e-05,2.19646e-05,0.000100593,2.19988e-05,-0.0010579,0.000369368,0.00105716,0.000369367,1.10049e-06,2.18164e-06,0.0261321,0.0874997,0.000120981,1.11864,66,7,0.99407,4.2892e-05,0.920695,0.000211145,-9.32302e-05,3.273e-09,5.96918e-05,2.19022e-09,-0.000477713,1.79388e-05,0.000652188,1.95957e-05,3.82305e-05,0.000113053,8.41708e-07,7.16632e-05,0.000104848,0.920239,-0.000455606,0.9201,0.000182259,0.00013881
ERF_Log_File_20251016_1226.csv,sp,13,p02,4,1,filled_square,prism,ERF_OSA207_Spectra_20251016_1226.csv,1.44467e+09,3.01228,0.000823654,0.357144,0.000977103,29.2618,1.13931,2.67529e-05,0.000386153,2,0.010133,0.000650614,1.134,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000130401,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.77865e-06,4.04e-05,0.912448,0.000187035,268.384,0.0470901,-0.000282563,3.44521e-05,0.000123041,3.52394e-05,-0.000612115,0.00224823,-0.00208708,0.00224822,5.65687e-05,1.30241e-05,0.180325,0.154205,0.000736363,1.11864,66,7,0.994088,4.27471e-05,0.917874,0.000208374,-0.000137026,5.17944e-09,7.00968e-05,3.7591e-09,-0.000885207,1.42761e-05,-0.000327842,1.75938e-05,5.17807e-05,0.000121364,2.78015e-06,9.02983e-05,0.000187056,0.918318,0.000443061,0.920521,0.00017691,-0.00220362
