filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,sci_rad_bench_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp_ss,gf_resp_lw,gf_resp_to,gf_resp_sw,u_resp_noise_ss,u_resp_noise_lw,u_resp_noise_to,u_resp_noise_sw,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_ss,gf_sigma_lw,gf_sigma_to,gf_sigma_sw,gf_sigma_pbrr,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field_ss,c_scirad_out_of_field_lw,c_scirad_out_of_field_to,c_scirad_out_of_field_sw,u_scirad_out_of_field_ss,u_scirad_out_of_field_lw,u_scirad_out_of_field_to,u_scirad_out_of_field_sw,srf_sw,srf_to,srf_lw,srf_ss,c_ssw_edge_temp_ss,u_ssw_edge_temp_ss,u_ssw_edge_temp_sw,u_ssw_edge_temp_to,u_ssw_edge_temp_lw,u_scirad_nonlinear_sw,u_scirad_nonlinear_to,u_scirad_nonlinear_lw,u_scirad_nonlinear_ss,gf_gx_smooth,gf_gx_sd_smooth,gf_gy_smooth,gf_gy_sd_smooth,gf_gp_smooth,gf_gp_sd_smooth,gf_gw_smooth,gf_gw_sd_smooth,u_spatial_unif,u_angular_unif,u_wavelength_dsrf_dwl_sw,u_wavelength_dsrf_dwl_to,u_wavelength_dsrf_dwl_lw,u_wavelength_dsrf_dwl_ss,u_sw_campaign_correction,u_to_campaign_correction,u_lw_campaign_correction,u_ss_campaign_correction,wavelength_um_corrected,u_random_sw,u_random_to,u_random_lw,u_random_ss,srf_sw_corrected,srf_sw_campaign_correction,srf_fit_sw,srf_fit_sw_sd,srf_fit_sw_res,u_wavelength_dsrf_dwl_ir_sw,srf_to_corrected,srf_to_campaign_correction,srf_fit_to,srf_fit_to_sd,srf_fit_to_res,u_wavelength_dsrf_dwl_ir_to,srf_lw_corrected,srf_lw_campaign_correction,srf_fit_lw,srf_fit_lw_sd,srf_fit_lw_res,u_wavelength_dsrf_dwl_ir_lw,srf_ss_corrected,srf_ss_campaign_correction,srf_fit_ss,srf_fit_ss_sd,srf_fit_ss_res,u_wavelength_dsrf_dwl_ir_ss
ERF_Log_File_20250122_1447.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250122_1447.csv,1.42162e+09,3.36128,0.000135115,0.199888,0.000173826,34.172,1.1974,1.49611e-05,0.000777561,2,0.0107526,0.000376418,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165249,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.41241e-06,4.04e-05,0.595234,1.80565e-05,0.921148,0.794406,0.000122643,1.22293e-05,0.000189753,0.000163598,123.31,0.0253123,-0.00010832,3.62492e-05,5.95558e-05,3.62522e-05,-0.00156108,0.000208178,7.01576e-05,0.000208178,-8.20256e-06,9.01619e-07,0.009365,0.0108384,0.0138705,0.0114797,0.0858372,1.04533,228,10,0.992953,0.993518,0.993518,0.99283,9.0397e-05,1.00682e-09,5.13627e-05,0.000117165,0.800143,0.927158,1.81743e-05,0.599458,0,0,0,0,0,0.000154548,0.000236359,8.92061e-05,0.000165215,-8.43361e-05,1.07034e-09,2.51019e-05,4.64254e-10,-0.00114908,1.06692e-06,0.000125852,1.06204e-06,2.73595e-05,0.000127493,2.06588e-06,1.43448e-06,7.5233e-10,1.62956e-06,8.67287e-05,9.56028e-05,1.66321e-08,8.3797e-05,1.19612,0.000163611,0.000189758,1.22293e-05,0.000122654,0.794997,-0.00514651,0.79362,0.000252597,0.00137625,0.000507055,0.926899,-0.000259066,0.927229,0.000101473,-0.000330639,0.000352082,1.79103e-05,-2.63959e-07,1.48514e-05,3.02434e-06,3.059e-06,1.84653e-07,0.599422,-3.59325e-05,0.599609,6.953e-05,-0.000186374,0.000399963
ERF_Log_File_20250127_1515.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250127_1515.csv,1.42205e+09,2.95758,0.000128768,0.307138,0.000384458,34.1713,1.19936,1.02734e-05,0.00129052,2,0.0107138,0.000221501,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165472,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.40004e-06,4.04e-05,0.595827,4.14228e-05,0.921894,0.793593,7.62196e-05,6.57029e-06,0.000118087,0.000102073,215.753,0.0274047,-0.000104672,2.38465e-05,1.15458e-05,2.38515e-05,-0.000976586,0.000205787,-7.37845e-05,0.000205786,2.64475e-06,8.9216e-07,0.0138307,0.010186,0.023607,0.0246432,0.0927643,1.04586,228,10,0.99296,0.993527,0.993527,0.992838,9.02751e-05,2.30859e-09,5.13792e-05,0.000117001,0.799318,0.9279,4.16927e-05,0.600051,-0,0,0,0,0,0.000117909,0.000214402,5.09842e-05,0.000113842,-8.3151e-05,1.07034e-09,2.46719e-05,4.6892e-10,-0.0011509,1.06458e-06,0.000127091,1.05978e-06,2.69557e-05,0.000127799,1.36239e-06,9.85437e-07,5.55473e-10,1.08014e-06,8.67533e-05,9.58073e-05,3.81548e-08,8.40932e-05,1.19808,0.000102082,0.000118091,6.57029e-06,7.62272e-05,0.794178,-0.00514021,0.793354,0.00025229,0.000823184,0.000487765,0.92764,-0.000260538,0.927417,0.000100402,0.000222575,0.000352807,4.10871e-05,-6.05533e-07,1.47493e-05,3.03486e-06,2.63378e-05,1.98871e-07,0.600013,-3.82518e-05,0.599818,6.92756e-05,0.000194756,0.000386712
ERF_Log_File_20250128_1614.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1614.csv,1.42214e+09,2.91879,0.000144407,0.149913,0.000197091,34.1703,1.19966,1.61843e-05,0.000617543,2,0.0104143,0.000367038,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165506,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39814e-06,4.04e-05,0.59598,3.46391e-05,0.922341,0.795188,9.1112e-05,1.56367e-05,0.000141352,0.00012329,105.659,0.0160295,-7.29162e-05,2.8712e-05,0.000159166,2.87195e-05,-0.00091535,0.00027311,-0.000507241,0.00027311,2.35764e-07,1.18392e-06,0.00843683,0.0118891,0.0152734,0.0192973,0.0490975,1.0428,228,10,0.992961,0.993529,0.993529,0.99284,9.02658e-05,1.93037e-09,5.14003e-05,0.000117229,0.800923,0.928348,3.48647e-05,0.600205,-0,0,0,0,0,0.000171055,0.000247647,0.000104109,0.00018715,-8.30517e-05,1.07034e-09,2.46242e-05,4.6892e-10,-0.00115117,1.06437e-06,0.000127272,1.05966e-06,2.6919e-05,0.000127845,2.12578e-06,1.55243e-06,8.8494e-10,1.69275e-06,8.6945e-05,9.58731e-05,3.19062e-08,8.41475e-05,1.19838,0.000123308,0.000141361,1.56367e-05,9.11277e-05,0.795772,-0.00515038,0.793315,0.000252258,0.00245711,0.000483233,0.928087,-0.000260858,0.927446,0.000100243,0.000641552,0.000352898,3.43583e-05,-5.06365e-07,1.47328e-05,3.03659e-06,1.96255e-05,2.01165e-07,0.600166,-3.86102e-05,0.59985,6.92935e-05,0.000316636,0.000384797
ERF_Log_File_20250128_1511.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1510.csv,1.42214e+09,2.87242,0.000130919,0.148342,0.000723248,34.1704,1.19968,1.814e-05,0.000611139,2,0.0104831,0.000412861,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165507,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39804e-06,4.04e-05,0.595956,3.7244e-05,0.922296,0.795153,0.000141628,1.44565e-05,0.000218972,0.000188814,103.951,0.0246019,1.2009e-05,4.18189e-05,-6.51342e-06,4.18224e-05,-0.000980649,0.000240801,-0.000103552,0.000240801,-3.65764e-06,1.04403e-06,0.00949459,0.0107981,0.0129792,0.0113345,0.0833621,1.04587,228,10,0.992961,0.993529,0.993529,0.99284,9.02604e-05,2.07553e-09,5.13976e-05,0.000117224,0.800887,0.928303,3.74866e-05,0.600181,-0,0,0,0,0,0.000172994,0.000248983,0.000105819,0.0001897,-8.29558e-05,1.06766e-09,2.45286e-05,4.66593e-10,-0.00115119,1.06443e-06,0.000127289,1.05957e-06,2.68711e-05,0.000127848,2.38113e-06,1.74002e-06,9.92613e-10,1.89664e-06,8.69423e-05,9.58698e-05,3.43056e-08,8.41462e-05,1.1984,0.000188829,0.000218979,1.44565e-05,0.000141641,0.795737,-0.00515015,0.793312,0.000252256,0.00242471,0.000482931,0.928042,-0.000260858,0.927448,0.000100232,0.000594342,0.000352904,3.69421e-05,-5.44445e-07,1.47317e-05,3.03671e-06,2.22104e-05,2.01318e-07,0.600142,-3.86319e-05,0.599852,6.92947e-05,0.000290361,0.000384669
ERF_Log_File_20250128_1958.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1958.csv,1.42216e+09,3.89131,0.000169399,0.199268,0.000285129,34.1712,1.19974,1.26941e-05,0.000830448,2,0.0105889,0.000331974,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165514,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39765e-06,4.04e-05,0.59624,4.23463e-05,0.92247,0.794883,0.000135844,1.24956e-05,0.000210155,0.000181384,141.125,0.0320624,-7.28281e-05,3.97681e-05,4.61253e-05,3.97712e-05,-0.000898472,0.000220319,0.000492744,0.000220319,4.48179e-06,9.55245e-07,0.0102279,0.0126716,0.0157409,0.017018,0.108632,1.04583,228,10,0.992961,0.993529,0.993529,0.99284,9.02968e-05,2.35983e-09,5.14065e-05,0.000117183,0.800615,0.928478,4.26221e-05,0.600467,-0,0,0,0,0,0.000142814,0.000229092,7.79451e-05,0.000149252,-8.29729e-05,1.06766e-09,2.46242e-05,4.65425e-10,-0.00115124,1.0644e-06,0.000127326,1.05954e-06,2.68993e-05,0.000127857,1.66307e-06,1.21764e-06,6.96164e-10,1.32585e-06,8.69163e-05,9.58918e-05,3.90054e-08,8.41929e-05,1.19846,0.000181392,0.000210159,1.24956e-05,0.00013585,0.795467,-0.00514837,0.793305,0.00025225,0.00216238,0.000482025,0.928217,-0.000260946,0.927454,0.0001002,0.000763638,0.000352922,4.20031e-05,-6.19032e-07,1.47284e-05,3.03705e-06,2.72747e-05,2.01776e-07,0.600428,-3.872e-05,0.599858,6.92983e-05,0.000570038,0.000384286
ERF_Log_File_20250128_1920.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1920.csv,1.42215e+09,3.90613,0.00019458,0.397126,0.00107452,34.1712,1.19983,6.65993e-06,0.00171568,2,0.0108686,0.000176797,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165525,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39705e-06,4.04e-05,0.595813,2.09191e-05,0.921952,0.792993,6.47614e-05,6.00479e-06,9.94275e-05,8.57228e-05,285.842,0.0305444,-5.58971e-05,2.02819e-05,-4.06553e-06,2.02876e-05,-0.00113532,0.000200913,0.000378991,0.000200912,1.19312e-05,8.70959e-07,0.0257881,0.0123913,0.0266782,0.0250224,0.104069,1.03615,228,10,0.992962,0.993529,0.993529,0.992841,9.02218e-05,1.16573e-09,5.13764e-05,0.000116902,0.798711,0.927957,2.10553e-05,0.600036,-0,0,0,0,0,0.000108669,0.000209508,3.84828e-05,9.9824e-05,-8.28839e-05,1.07034e-09,2.44808e-05,4.64254e-10,-0.00115133,1.06416e-06,0.000127382,1.05948e-06,2.68412e-05,0.000127872,8.69998e-07,6.38835e-07,3.66459e-10,6.94513e-07,8.67148e-05,9.58438e-05,1.92687e-08,8.41424e-05,1.19855,8.57272e-05,9.94295e-05,6.00479e-06,6.47651e-05,0.793575,-0.00513607,0.793293,0.00025224,0.000282001,0.000480664,0.927696,-0.000260857,0.927462,0.000100153,0.000233729,0.000352949,2.07495e-05,-3.05802e-07,1.47235e-05,3.03757e-06,6.02608e-06,2.02465e-07,0.599997,-3.87968e-05,0.599867,6.93037e-05,0.000129957,0.000383711
ERF_Log_File_20250130_1658.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250130_1658.csv,1.42232e+09,2.98344,0.000154031,0.305548,0.000864123,34.1715,1.19985,1.04345e-05,0.00130283,2,0.0106891,0.000268413,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165527,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39697e-06,4.04e-05,0.595885,4.20865e-05,0.922182,0.793671,7.28143e-05,6.74685e-06,0.000112776,9.7542e-05,217.441,0.026413,-6.65846e-05,2.26289e-05,1.09631e-05,2.26329e-05,-0.000786498,0.00018069,4.01911e-06,0.000180692,6.60795e-06,7.83352e-07,0.0120897,0.0105421,0.0203861,0.0230744,0.089489,1.04577,228,10,0.992962,0.993529,0.993529,0.992841,9.02313e-05,2.34529e-09,5.13891e-05,0.000117001,0.799394,0.928188,4.23606e-05,0.600109,-0,0,0,0,0,0.000117599,0.000214288,5.05884e-05,0.000113373,-8.28805e-05,1.07568e-09,2.45764e-05,4.66593e-10,-0.00115135,1.06419e-06,0.000127388,1.05941e-06,2.68642e-05,0.000127874,1.3622e-06,1.0009e-06,5.74577e-10,1.08775e-06,8.67901e-05,9.5869e-05,3.87661e-08,8.41547e-05,1.19857,9.75515e-05,0.00011278,6.74685e-06,7.28224e-05,0.794253,-0.00514046,0.79329,0.000252238,0.000963123,0.000480362,0.927927,-0.000260935,0.927464,0.000100142,0.000463233,0.000352955,4.17454e-05,-6.15234e-07,1.47224e-05,3.03769e-06,2.7023e-05,2.02618e-07,0.60007,-3.88247e-05,0.599869,6.93049e-05,0.000200357,0.000383583
ERF_Log_File_20250128_1646.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1646.csv,1.42214e+09,2.42277,0.000143016,0.60447,0.00207366,34.1713,1.19989,5.3209e-06,0.0026362,2,0.0110389,0.00012177,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165532,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39669e-06,4.04e-05,0.595564,5.52307e-06,0.92156,0.791689,6.20424e-05,3.31428e-06,9.51561e-05,8.22427e-05,447.631,0.0459591,-7.72534e-05,1.93036e-05,-5.27137e-07,1.93078e-05,-0.00156007,0.00016929,0.000165288,0.000169289,2.38101e-06,7.34007e-07,0.0342058,0.0106676,0.032092,0.0394105,0.155835,1.04443,228,10,0.992962,0.99353,0.99353,0.992841,9.01779e-05,3.07772e-10,5.13539e-05,0.000116708,0.797398,0.927561,5.55904e-06,0.599785,-0,0,0,0,0,0.000100739,0.000205494,2.45738e-05,8.72431e-05,-8.28291e-05,1.06766e-09,2.46242e-05,4.66593e-10,-0.00115139,1.06419e-06,0.000127419,1.05938e-06,2.68633e-05,0.000127881,6.93732e-07,5.10393e-07,2.93429e-10,5.54294e-07,8.65757e-05,9.58069e-05,5.08732e-09,8.41138e-05,1.19861,8.22456e-05,9.51575e-05,3.31428e-06,6.20449e-05,0.79227,-0.0051276,0.793285,0.000252233,-0.00101508,0.000479758,0.927301,-0.000260785,0.927468,0.000100121,-0.000167435,0.000352967,5.4783e-06,-8.07379e-08,1.47202e-05,3.03792e-06,-9.24187e-06,2.02924e-07,0.599746,-3.88502e-05,0.599874,6.93073e-05,-0.000127109,0.000383327
ERF_Log_File_20250128_1437.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1437.csv,1.42214e+09,2.40084,0.000188296,0.60206,0.00104834,34.1713,1.19992,5.06836e-06,0.00259874,2,0.0110022,0.00012676,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165535,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39652e-06,4.04e-05,0.595804,1.2461e-05,0.921879,0.791939,5.09157e-05,3.77518e-06,7.80778e-05,6.77269e-05,443.11,0.036961,-8.63231e-05,1.6052e-05,2.72932e-05,1.60598e-05,-0.00112816,0.000207186,-0.000265115,0.000207185,-5.01695e-06,8.98026e-07,0.0354896,0.0120253,0.042637,0.0466221,0.12545,1.04496,228,10,0.992962,0.99353,0.99353,0.992841,9.02114e-05,6.94385e-10,5.13713e-05,0.000116745,0.797649,0.927882,1.25421e-05,0.600027,-0,0,0,0,0,0.000100882,0.000205619,2.48245e-05,8.74605e-05,-8.28462e-05,1.06766e-09,2.45286e-05,4.66593e-10,-0.00115142,1.06422e-06,0.000127439,1.05935e-06,2.68437e-05,0.000127886,6.60165e-07,4.86169e-07,2.79811e-10,5.27709e-07,8.66047e-05,9.5842e-05,1.14779e-08,8.41509e-05,1.19864,6.77301e-05,7.80793e-05,3.77518e-06,5.09184e-05,0.79252,-0.0051292,0.793281,0.00025223,-0.000760965,0.000479304,0.927622,-0.000260895,0.927471,0.000100105,0.000150658,0.000352976,1.236e-05,-1.82159e-07,1.47185e-05,3.03809e-06,-2.35853e-06,2.03153e-07,0.599988,-3.89006e-05,0.599877,6.93091e-05,0.000111417,0.000383136
ERF_Log_File_20250128_1847.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1847.csv,1.42215e+09,2.83997,0.00014348,0.707869,0.00376611,34.1715,1.19993,4.00708e-06,0.00306311,2,0.0110656,0.000102384,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165537,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39642e-06,4.04e-05,0.59555,3.30502e-06,0.921496,0.791346,4.45377e-05,2.7335e-06,6.78373e-05,5.86946e-05,527.918,0.0382167,-7.49246e-05,1.39592e-05,1.09847e-05,1.39668e-05,-0.00118373,0.000190287,0.000304636,0.000190287,-3.78302e-06,8.24872e-07,0.0425795,0.0103705,0.0462368,0.0476999,0.129461,1.0456,228,10,0.992962,0.99353,0.99353,0.992841,9.01712e-05,1.8417e-10,5.13497e-05,0.000116657,0.797052,0.927497,3.32654e-06,0.599771,-0,0,0,0,0,9.91212e-05,0.000204711,2.08366e-05,8.45969e-05,-8.29147e-05,1.06766e-09,2.4433e-05,4.66593e-10,-0.00115142,1.06404e-06,0.000127445,1.05935e-06,2.68369e-05,0.000127887,5.21762e-07,3.84368e-07,2.21302e-10,4.17137e-07,8.65405e-05,9.58028e-05,3.04427e-09,8.41161e-05,1.19865,5.86969e-05,6.78384e-05,2.7335e-06,4.45396e-05,0.791927,-0.00512536,0.79328,0.000252229,-0.00135309,0.000479153,0.927236,-0.000260793,0.927472,0.0001001,-0.000235692,0.000352979,3.27823e-06,-4.83138e-08,1.4718e-05,3.03815e-06,-1.14397e-05,2.0323e-07,0.599732,-3.88956e-05,0.599878,6.93097e-05,-0.00014542,0.000383072
ERF_Log_File_20250128_1720.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1720.csv,1.42215e+09,3.21707,0.000173316,0.802829,0.00156704,34.1713,1.2,5.2875e-06,0.00342304,2,0.0111043,0.000116926,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000165544,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39597e-06,4.04e-05,0.595244,1.20723e-05,0.920833,0.790649,5.20141e-05,2.41824e-06,8.19482e-05,6.88179e-05,601.834,0.0516809,-0.000108909,1.64941e-05,2.36568e-05,1.65014e-05,-0.00102722,0.000203275,0.000236206,0.000203275,4.41568e-06,8.81318e-07,0.0414023,0.0104588,0.0930237,0.0473352,0.174972,1.04564,228,10,0.992962,0.99353,0.99353,0.992841,9.01175e-05,6.72709e-10,5.13119e-05,0.000116552,0.79635,0.92683,1.21509e-05,0.599463,-0,0,0,0,0,9.80969e-05,0.000204111,1.82775e-05,8.29606e-05,-8.28359e-05,1.06497e-09,2.46242e-05,4.6892e-10,-0.00115148,1.06404e-06,0.00012749,1.05932e-06,2.6865e-05,0.000127898,6.86925e-07,5.0719e-07,2.92769e-10,5.49754e-07,8.64683e-05,9.57384e-05,1.11198e-08,8.40806e-05,1.19872,6.88213e-05,8.19498e-05,2.41824e-06,5.2017e-05,0.791229,-0.00512081,0.793271,0.000252222,-0.00204142,0.000478095,0.926569,-0.00026065,0.927479,0.000100062,-0.000909575,0.000353,1.19744e-05,-1.76477e-07,1.47141e-05,3.03856e-06,-2.73968e-06,2.03765e-07,0.599424,-3.89568e-05,0.599885,6.93139e-05,-0.00046094,0.000382625
ERF_Log_File_20250219_0828.csv,sp,13,emfpe,9,1,filled_square,prism,ERF_OSA207_Spectra_20250219_0828.csv,1.42402e+09,5.1469,0.000546465,0.304769,0.000949754,34.1748,1.20022,1.0894e-05,0.00122631,2,0.0108873,0.000221787,1.2,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000136941,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.39274e-06,4.04e-05,0.59602,5.55156e-05,0.922603,0.794286,0.000113004,8.44859e-06,0.000164049,0.00014132,179.999,0.0315306,-0.000102603,3.37212e-05,5.72764e-05,3.37378e-05,0.000379091,0.000438984,0.000470272,0.000438984,-2.19053e-06,1.89464e-06,0.055757,0.0109272,0.0363534,0.0314615,0.10673,1.04587,228,10,0.993811,0.994346,0.994346,0.993658,7.9033e-05,2.58796e-09,4.30088e-05,0.000103827,0.799356,0.927849,5.58313e-05,0.599732,0,0,0,0,0,0.000126607,0.000219414,6.11115e-05,0.000126506,-8.59814e-05,9.47973e-09,5.03226e-05,3.9931e-09,-3.13094e-05,4.26567e-07,0.000410317,3.62849e-07,3.4076e-05,4.4163e-05,1.40519e-06,1.04498e-06,6.08073e-10,1.12831e-06,8.68075e-05,9.58581e-05,5.10937e-08,8.41423e-05,1.19894,0.000141327,0.000164052,8.44859e-06,0.00011301,0.794215,-0.00514002,0.793242,0.000252198,0.000973561,0.000474768,0.927588,-0.000261079,0.9275,9.99456e-05,8.83869e-05,0.000353067,5.50204e-05,-8.10878e-07,1.4702e-05,3.03983e-06,4.03184e-05,2.05449e-07,0.599693,-3.92293e-05,0.599908,6.9327e-05,-0.000215404,0.000381218
ERF_Log_File_20240930_1551.csv,sp,12,emfpe,4,0,filled_square,prism,ERF_OSA207_Spectra_20240930_1551.csv,1.41177e+09,2.60483,0.000282965,0.748712,0.000903405,34.1705,1.22523,2.95397e-06,0.0144179,2,0.0122864,7.02137e-05,1.24,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000169627,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.02921e-06,4.04e-05,0.598905,1.00055e-05,0.924024,0.792575,0.000224809,2.04289e-06,0.000338225,0.000309955,482.876,0.167439,-9.77632e-05,6.76915e-05,9.83938e-06,6.782e-05,0.00380014,0.00171129,-0.000509477,0.00171129,1.36536e-05,7.36268e-06,0.295289,0.00708834,0.37503,0.493434,0.56715,1.04587,228,10,0.993051,0.99364,0.99364,0.99295,8.80732e-05,5.54071e-10,5.11694e-05,0.000116263,0.798202,0.929938,1.00695e-05,0.603096,-0,0,0,0,0,0.000100053,0.000205645,2.27802e-05,8.63213e-05,-6.59255e-05,4.06291e-09,2.76043e-05,3.54044e-09,-0.000719112,1.61432e-06,-0.00106036,1.3748e-06,2.33824e-05,0.000177947,7.48107e-07,2.67407e-07,4.02242e-10,2.37261e-07,9.66767e-05,0.000100059,8.04766e-09,0.000101258,1.22862,0.000309956,0.000338225,2.04289e-06,0.000224809,0.794298,-0.00390397,0.794521,0.000261963,-0.000222821,0.000955241,0.92991,-2.83726e-05,0.930292,0.000105335,-0.00038227,0.000341445,9.95923e-06,-1.10314e-07,1.19195e-05,2.53014e-06,-1.9603e-06,5.13613e-07,0.60325,0.000154227,0.602491,0.000132008,0.000758859,0.000302953
ERF_Log_File_20250128_1129.csv,sp,12,emfpe,7,1,filled_square,prism,ERF_OSA207_Spectra_20250128_1129.csv,1.42213e+09,3.68685,0.000130428,0.310458,0.000192715,34.1725,1.24828,8.93486e-06,0.001409,2,0.0115164,0.000189837,1.25,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000172342,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.69424e-06,4.04e-05,0.599922,3.1835e-05,0.926295,0.800038,8.40733e-05,6.1572e-06,0.000129751,0.000112426,236.5,0.0329909,-8.918e-05,2.53994e-05,2.28176e-06,2.54025e-05,-0.00108601,0.000170731,1.39554e-05,0.00017073,6.70798e-07,7.40211e-07,0.0140264,0.0104758,0.0195505,0.0224052,0.112345,1.0434,228,10,0.993128,0.993733,0.993733,0.993043,8.60576e-05,1.75297e-09,5.10056e-05,0.000116821,0.805643,0.932137,3.20358e-05,0.604073,0,0,0,0,0,0.000115063,0.000213427,4.65116e-05,0.000108973,-5.53017e-05,1.19667e-09,1.40172e-05,5.23749e-10,-0.00119177,1.07707e-06,0.000152178,1.07215e-06,1.73297e-05,0.000134395,2.62652e-06,7.35271e-07,1.75448e-09,7.39367e-07,9.03523e-05,9.93629e-05,2.93173e-08,9.03031e-05,1.24694,0.000112457,0.000129753,6.1572e-06,8.40766e-05,0.800486,-0.0051565,0.800036,0.000252395,0.000450172,0.00112533,0.931843,-0.000293591,0.931881,0.000109506,-3.82047e-05,0.000315025,3.15705e-05,-4.65279e-07,8.88327e-06,2.45971e-06,2.26872e-05,7.51704e-07,0.603981,-9.23063e-05,0.603991,0.000105112,-1.05654e-05,0.00031678
