wavelength_um,sw,u_random_sw,u_param_sw,u_scatter_sw,to,u_random_to,u_param_to,u_scatter_to,lw,u_random_lw,u_param_lw,u_scatter_lw,ss,u_random_ss,u_param_ss,u_scatter_ss
0.520301,0.760643,0.000678048,0.000113268,0.000668521,0.925305,0.00019785,0.000183867,7.30572e-05,-6.31356e-06,1.25221e-05,1.67907e-06,1.2409e-05,-9.79684e-06,5.44729e-06,4.02756e-06,3.66766e-06
0.520716,0.760562,0.000678474,0.000114257,0.000668784,0.925325,0.000192072,0.000177333,7.37863e-05,-6.33216e-06,1.25951e-05,1.67676e-06,1.2483e-05,-9.47416e-06,5.39581e-06,3.95193e-06,3.67383e-06
0.521131,0.76049,0.000678926,0.000115395,0.000669048,0.925345,0.000186877,0.000171378,7.45159e-05,-6.35061e-06,1.26683e-05,1.67451e-06,1.25571e-05,-9.13748e-06,5.34091e-06,3.87077e-06,3.68e-06
0.521547,0.760429,0.000679391,0.000116592,0.000669312,0.925365,0.000182316,0.000166064,7.52461e-05,-6.36891e-06,1.27415e-05,1.67231e-06,1.26313e-05,-8.78762e-06,5.28316e-06,3.78469e-06,3.68618e-06
0.521963,0.760384,0.00067985,0.000117751,0.000669576,0.925385,0.000178416,0.00016143,7.5977e-05,-6.38706e-06,1.28148e-05,1.67017e-06,1.27055e-05,-8.4254e-06,5.22321e-06,3.69437e-06,3.69237e-06
0.522379,0.760356,0.000680289,0.000118776,0.00066984,0.925407,0.000175181,0.000157493,7.67083e-05,-6.40506e-06,1.28882e-05,1.66809e-06,1.27798e-05,-8.05162e-06,5.16177e-06,3.60062e-06,3.69856e-06
0.522796,0.760348,0.00068069,0.000119582,0.000670104,0.925428,0.000172588,0.000154239,7.74403e-05,-6.42291e-06,1.29616e-05,1.66606e-06,1.28541e-05,-7.6671e-06,5.09957e-06,3.50434e-06,3.70475e-06
0.523213,0.760363,0.000681042,0.000120101,0.000670369,0.92545,0.000170592,0.000151627,7.81729e-05,-6.44061e-06,1.30352e-05,1.66409e-06,1.29285e-05,-7.27265e-06,5.03741e-06,3.40652e-06,3.71095e-06
0.52363,0.760402,0.000681335,0.000120282,0.000670634,0.925473,0.000169123,0.000149588,7.8906e-05,-6.45817e-06,1.31088e-05,1.66217e-06,1.3003e-05,-6.86909e-06,4.97613e-06,3.30826e-06,3.71716e-06
0.524048,0.760465,0.000681564,0.000120101,0.000670899,0.925495,0.000168094,0.000148031,7.96398e-05,-6.47557e-06,1.31824e-05,1.66031e-06,1.30775e-05,-6.45724e-06,4.91657e-06,3.2108e-06,3.72337e-06
0.524466,0.760553,0.00068173,0.00011956,0.000671164,0.925519,0.000167404,0.000146847,8.03741e-05,-6.49282e-06,1.32562e-05,1.65851e-06,1.3152e-05,-6.03789e-06,4.85962e-06,3.11546e-06,3.72958e-06
0.524885,0.760666,0.000681838,0.000118684,0.000671429,0.925542,0.000166945,0.000145917,8.1109e-05,-6.50993e-06,1.333e-05,1.65676e-06,1.32267e-05,-5.61187e-06,4.80613e-06,3.02368e-06,3.7358e-06
0.525303,0.760802,0.000681898,0.000117519,0.000671695,0.925566,0.000166608,0.00014512,8.18445e-05,-6.52688e-06,1.34039e-05,1.65507e-06,1.33014e-05,-5.17999e-06,4.75698e-06,2.93702e-06,3.74203e-06
0.525722,0.76096,0.000681922,0.00011613,0.000671961,0.925591,0.00016629,0.000144336,8.25806e-05,-6.54368e-06,1.34779e-05,1.65343e-06,1.33761e-05,-4.74306e-06,4.713e-06,2.85709e-06,3.74826e-06
0.526142,0.761138,0.000678582,0.000114597,0.000668836,0.925616,0.000165761,0.000143473,8.30195e-05,-6.56034e-06,1.35252e-05,1.65185e-06,1.3424e-05,-4.30189e-06,4.65516e-06,2.78556e-06,3.72977e-06
0.526561,0.761333,0.000673371,0.000113007,0.00066382,0.925641,0.000165064,0.000142507,8.32932e-05,-6.57684e-06,1.35577e-05,1.65033e-06,1.34569e-05,-3.85731e-06,4.59263e-06,2.7241e-06,3.6975e-06
0.526981,0.761543,0.000668161,0.000111448,0.000658801,0.925667,0.00016429,0.000141448,8.3567e-05,-6.59319e-06,1.35903e-05,1.64886e-06,1.34899e-05,-3.41012e-06,4.53713e-06,2.67429e-06,3.66521e-06
0.527402,0.761764,0.000662967,0.00011,0.000653778,0.925693,0.000163469,0.000140331,8.38411e-05,-6.6094e-06,1.36228e-05,1.64744e-06,1.35229e-05,-2.96113e-06,4.48939e-06,2.63756e-06,3.63289e-06
0.527823,0.761993,0.000657799,0.00010873,0.000648751,0.925719,0.000162645,0.000139205,8.41154e-05,-6.62545e-06,1.36554e-05,1.64608e-06,1.35559e-05,-2.51116e-06,4.45002e-06,2.61509e-06,3.60055e-06
0.528244,0.762225,0.000652664,0.000107682,0.00064372,0.925745,0.000161876,0.000138138,8.43899e-05,-6.64135e-06,1.36881e-05,1.64478e-06,1.35889e-05,-2.06103e-06,4.41952e-06,2.60772e-06,3.56818e-06
0.528665,0.762457,0.000647565,0.000106874,0.000638684,0.925771,0.000161223,0.000137204,8.46647e-05,-6.6571e-06,1.37207e-05,1.64353e-06,1.3622e-05,-1.61154e-06,4.39827e-06,2.61591e-06,3.53579e-06
0.529087,0.762685,0.000642499,0.000106296,0.000633645,0.925798,0.000160757,0.000136485,8.49396e-05,-6.6727e-06,1.37535e-05,1.64233e-06,1.3655e-05,-1.1635e-06,4.38649e-06,2.63965e-06,3.50337e-06
0.529509,0.762904,0.000637461,0.000105909,0.000628602,0.925824,0.000160546,0.000136064,8.52148e-05,-6.68815e-06,1.37862e-05,1.64118e-06,1.36882e-05,-7.17743e-07,4.38427e-06,2.67853e-06,3.47092e-06
0.529931,0.763113,0.000632442,0.000105654,0.000623555,0.92585,0.000160656,0.000136021,8.54902e-05,-6.70345e-06,1.3819e-05,1.64009e-06,1.37213e-05,-2.75068e-07,4.39149e-06,2.73172e-06,3.43845e-06
0.530354,0.763306,0.000627429,0.000105457,0.000618503,0.925876,0.000161145,0.000136425,8.57658e-05,-6.71859e-06,1.38518e-05,1.63905e-06,1.37545e-05,1.63709e-07,4.40792e-06,2.79808e-06,3.40595e-06
0.530777,0.763481,0.000622409,0.000105236,0.000613448,0.925902,0.000162062,0.000137335,8.60417e-05,-6.73359e-06,1.38846e-05,1.63807e-06,1.37877e-05,5.97775e-07,4.43314e-06,2.87623e-06,3.37343e-06
0.5312,0.763636,0.000617368,0.000104911,0.000608389,0.925927,0.000163441,0.000138789,8.63177e-05,-6.74843e-06,1.39175e-05,1.63713e-06,1.38209e-05,1.02632e-06,4.46661e-06,2.96464e-06,3.34088e-06
0.531624,0.763768,0.000612293,0.00010441,0.000603325,0.925952,0.000165303,0.000140806,8.6594e-05,-6.76312e-06,1.39504e-05,1.63625e-06,1.38541e-05,1.44852e-06,4.50765e-06,3.06171e-06,3.3083e-06
0.532048,0.763875,0.000607175,0.000103677,0.000598258,0.925977,0.000167648,0.000143385,8.68705e-05,-6.77766e-06,1.39834e-05,1.63541e-06,1.38874e-05,1.86357e-06,4.55549e-06,3.1658e-06,3.2757e-06
0.532473,0.763958,0.000602007,0.000102676,0.000593186,0.926001,0.000170462,0.000146501,8.71472e-05,-6.79205e-06,1.40164e-05,1.63463e-06,1.39207e-05,2.27066e-06,4.60926e-06,3.27533e-06,3.24307e-06
0.532897,0.764015,0.000596787,0.000101389,0.000588111,0.926025,0.000173714,0.000150112,8.74242e-05,-6.80629e-06,1.40494e-05,1.6339e-06,1.3954e-05,2.66897e-06,4.66804e-06,3.38877e-06,3.21042e-06
0.533322,0.764047,0.000591516,9.98256e-05,0.000583031,0.926048,0.000177359,0.000154158,8.77013e-05,-6.82038e-06,1.40824e-05,1.63322e-06,1.39874e-05,3.05769e-06,4.73083e-06,3.50467e-06,3.17774e-06
0.533748,0.764055,0.0005862,9.80142e-05,0.000577948,0.92607,0.000181337,0.000158565,8.79787e-05,-6.83431e-06,1.41155e-05,1.63258e-06,1.40208e-05,3.436e-06,4.79664e-06,3.62167e-06,3.14503e-06
0.534174,0.76404,0.000580849,9.60049e-05,0.00057286,0.926092,0.000185582,0.000163252,8.82563e-05,-6.84809e-06,1.41486e-05,1.632e-06,1.40542e-05,3.8031e-06,4.86443e-06,3.73849e-06,3.1123e-06
0.5346,0.764005,0.000577762,9.38645e-05,0.000570086,0.926113,0.00018994,0.00016813,8.83728e-05,-6.86172e-06,1.42234e-05,1.63146e-06,1.41295e-05,4.15816e-06,4.93801e-06,3.85394e-06,3.08725e-06
0.535026,0.763951,0.000576423,9.16716e-05,0.000569087,0.926133,0.000194355,0.000173104,8.83658e-05,-6.8752e-06,1.43301e-05,1.63096e-06,1.42369e-05,4.50038e-06,5.01493e-06,3.9669e-06,3.0681e-06
0.535453,0.763882,0.000575095,8.95098e-05,0.000568087,0.926153,0.000198798,0.000178082,8.83588e-05,-6.88852e-06,1.44369e-05,1.63052e-06,1.43445e-05,4.82895e-06,5.09043e-06,4.07634e-06,3.04893e-06
0.53588,0.763802,0.00057379,8.74603e-05,0.000567086,0.926171,0.000203183,0.000182968,8.83518e-05,-6.90169e-06,1.45438e-05,1.63012e-06,1.44521e-05,5.14304e-06,5.16356e-06,4.18127e-06,3.02974e-06
0.536308,0.763714,0.000572518,8.55935e-05,0.000566084,0.926189,0.000207423,0.000187668,8.83448e-05,-6.91471e-06,1.46508e-05,1.62976e-06,1.45598e-05,5.44185e-06,5.23339e-06,4.28077e-06,3.01054e-06
0.536735,0.763622,0.000571285,8.39606e-05,0.000565081,0.926205,0.00021143,0.000192092,8.83378e-05,-6.92758e-06,1.47579e-05,1.62945e-06,1.46676e-05,5.72457e-06,5.29903e-06,4.37398e-06,2.99132e-06
0.537164,0.76353,0.000570091,8.25875e-05,0.000564078,0.92622,0.00021512,0.000196148,8.83308e-05,-6.94029e-06,1.48651e-05,1.62918e-06,1.47755e-05,5.99037e-06,5.35961e-06,4.46006e-06,2.97209e-06
0.537592,0.763443,0.000568937,8.14707e-05,0.000563073,0.926234,0.000218407,0.000199752,8.83238e-05,-6.95285e-06,1.49724e-05,1.62895e-06,1.48835e-05,6.23845e-06,5.41433e-06,4.53825e-06,2.95284e-06
0.538021,0.763363,0.000567815,8.05784e-05,0.000562068,0.926247,0.000221212,0.000202817,8.83167e-05,-6.96526e-06,1.50798e-05,1.62877e-06,1.49916e-05,6.46799e-06,5.46237e-06,4.60778e-06,2.93357e-06
0.53845,0.763296,0.000566717,7.98539e-05,0.000561062,0.926258,0.000223455,0.000205264,8.83097e-05,-6.97752e-06,1.51873e-05,1.62863e-06,1.50997e-05,6.67818e-06,5.50299e-06,4.66796e-06,2.9143e-06
0.53888,0.763245,0.000565631,7.92235e-05,0.000560056,0.926269,0.00022506,0.000207014,8.83027e-05,-6.98962e-06,1.52949e-05,1.62852e-06,1.52079e-05,6.86821e-06,5.53547e-06,4.71809e-06,2.895e-06
0.539309,0.763212,0.000564547,7.86053e-05,0.000559048,0.926277,0.000225957,0.000207992,8.82956e-05,-7.00157e-06,1.54026e-05,1.62846e-06,1.53163e-05,7.03727e-06,5.55911e-06,4.75753e-06,2.87569e-06
0.53974,0.763201,0.000563454,7.79191e-05,0.00055804,0.926285,0.000226093,0.000208143,8.82886e-05,-7.01336e-06,1.55104e-05,1.62844e-06,1.54247e-05,7.18453e-06,5.57327e-06,4.78566e-06,2.85637e-06
0.54017,0.763213,0.000562341,7.70952e-05,0.000557031,0.926291,0.000225484,0.000207483,8.82815e-05,-7.025e-06,1.56183e-05,1.62845e-06,1.55332e-05,7.30921e-06,5.57735e-06,4.80189e-06,2.83703e-06
0.540601,0.763252,0.000561202,7.60815e-05,0.000556021,0.926295,0.000224166,0.000206053,8.82744e-05,-7.03649e-06,1.57263e-05,1.6285e-06,1.56418e-05,7.41117e-06,5.57115e-06,4.80609e-06,2.81767e-06
0.541032,0.763317,0.000560035,7.48497e-05,0.00055501,0.926298,0.000222181,0.000203895,8.82674e-05,-7.04782e-06,1.58344e-05,1.62858e-06,1.57504e-05,7.49116e-06,5.55498e-06,4.79868e-06,2.7983e-06
0.541464,0.763409,0.00055884,7.33987e-05,0.000553999,0.9263,0.000219576,0.000201056,8.82603e-05,-7.059e-06,1.59426e-05,1.6287e-06,1.58592e-05,7.54998e-06,5.52922e-06,4.78016e-06,2.77891e-06
0.541896,0.763528,0.000557623,7.1757e-05,0.000552986,0.9263,0.000216401,0.000197588,8.82532e-05,-7.07003e-06,1.60509e-05,1.62886e-06,1.5968e-05,7.58844e-06,5.4943e-06,4.75104e-06,2.75951e-06
0.542328,0.763673,0.000556392,6.99835e-05,0.000551973,0.926299,0.000212711,0.000193542,8.82461e-05,-7.0809e-06,1.61593e-05,1.62904e-06,1.60769e-05,7.60735e-06,5.45068e-06,4.71188e-06,2.74009e-06
0.542761,0.763843,0.00055516,6.81656e-05,0.000550959,0.926297,0.00020856,0.000188974,8.8239e-05,-7.09162e-06,1.62677e-05,1.62926e-06,1.6186e-05,7.6075e-06,5.39886e-06,4.66322e-06,2.72066e-06
0.543194,0.764036,0.000552106,6.64147e-05,0.000548097,0.926294,0.000204059,0.000183941,8.83507e-05,-7.10218e-06,1.6315e-05,1.62951e-06,1.62334e-05,7.58971e-06,5.34251e-06,4.60566e-06,2.70744e-06
0.543627,0.764249,0.000547164,6.48582e-05,0.000543307,0.926289,0.000199276,0.000178504,8.85861e-05,-7.11259e-06,1.62983e-05,1.6298e-06,1.62166e-05,7.55478e-06,5.28238e-06,4.53979e-06,2.70071e-06
0.544061,0.764478,0.000542259,6.36268e-05,0.000538513,0.926284,0.000194222,0.000172722,8.88217e-05,-7.12284e-06,1.62816e-05,1.63011e-06,1.61998e-05,7.50351e-06,5.21581e-06,4.46622e-06,2.69398e-06
0.544495,0.764722,0.000537402,6.28378e-05,0.000533716,0.926277,0.000188962,0.00016666,8.90575e-05,-7.13294e-06,1.6265e-05,1.63044e-06,1.6183e-05,7.43671e-06,5.14341e-06,4.38559e-06,2.68724e-06
0.544929,0.764975,0.000532604,6.25757e-05,0.000528915,0.926269,0.000183564,0.000160382,8.92935e-05,-7.14288e-06,1.62483e-05,1.63081e-06,1.61662e-05,7.35519e-06,5.06581e-06,4.29854e-06,2.68049e-06
0.545364,0.765233,0.000527868,6.28771e-05,0.00052411,0.926259,0.000178094,0.000153954,8.95297e-05,-7.15267e-06,1.62316e-05,1.6312e-06,1.61494e-05,7.25975e-06,4.98368e-06,4.20574e-06,2.67374e-06
0.545799,0.765493,0.000523196,6.37211e-05,0.000519301,0.926249,0.00017262,0.000147444,8.97661e-05,-7.16231e-06,1.62149e-05,1.63162e-06,1.61326e-05,7.1512e-06,4.89768e-06,4.10786e-06,2.66698e-06
0.546234,0.76575,0.000518582,6.50323e-05,0.000514488,0.926238,0.000167211,0.000140923,9.00027e-05,-7.17179e-06,1.61981e-05,1.63206e-06,1.61157e-05,7.03033e-06,4.80851e-06,4.00562e-06,2.66022e-06
0.54667,0.765999,0.000514017,6.66918e-05,0.000509672,0.926226,0.000161933,0.000134458,9.02394e-05,-7.18111e-06,1.61814e-05,1.63252e-06,1.60988e-05,6.89796e-06,4.71685e-06,3.89973e-06,2.65345e-06
0.547106,0.766237,0.000509485,6.85541e-05,0.000504851,0.926213,0.000156847,0.000128122,9.04764e-05,-7.19028e-06,1.61647e-05,1.63301e-06,1.6082e-05,6.75489e-06,4.62342e-06,3.79092e-06,2.64667e-06
0.547542,0.766459,0.000504968,7.0464e-05,0.000500027,0.926199,0.000152015,0.000121982,9.07135e-05,-7.1993e-06,1.61479e-05,1.63352e-06,1.60651e-05,6.60193e-06,4.52893e-06,3.67997e-06,2.63989e-06
0.547979,0.766662,0.000500445,7.22707e-05,0.000495199,0.926184,0.000147488,0.000116107,9.09508e-05,-7.20816e-06,1.61312e-05,1.63404e-06,1.60482e-05,6.43988e-06,4.43412e-06,3.56765e-06,2.63311e-06
0.548416,0.766843,0.000495895,7.38373e-05,0.000490367,0.926168,0.000143313,0.000110559,9.11883e-05,-7.21686e-06,1.61144e-05,1.63459e-06,1.60313e-05,6.26955e-06,4.3397e-06,3.45477e-06,2.62632e-06
0.548854,0.766999,0.000491297,7.50475e-05,0.000485531,0.926151,0.000139523,0.000105394,9.1426e-05,-7.22541e-06,1.60976e-05,1.63515e-06,1.60143e-05,6.09173e-06,4.24639e-06,3.34214e-06,2.61952e-06
0.549292,0.767127,0.000486633,7.58085e-05,0.000480692,0.926133,0.000136142,0.000100659,9.16639e-05,-7.2338e-06,1.60808e-05,1.63573e-06,1.59974e-05,5.90725e-06,4.1549e-06,3.23062e-06,2.61272e-06
0.54973,0.767227,0.000481888,7.60527e-05,0.000475848,0.926115,0.000133178,9.63869e-05,9.1902e-05,-7.24203e-06,1.6064e-05,1.63633e-06,1.59804e-05,5.7169e-06,4.06592e-06,3.12105e-06,2.60592e-06
0.550168,0.767296,0.000477052,7.57383e-05,0.000471001,0.926096,0.000130626,9.25924e-05,9.21402e-05,-7.25011e-06,1.60472e-05,1.63694e-06,1.59635e-05,5.52148e-06,3.98012e-06,3.0143e-06,2.59911e-06
0.550607,0.767336,0.000472121,7.48492e-05,0.00046615,0.926076,0.000128465,8.9272e-05,9.23787e-05,-7.25804e-06,1.60303e-05,1.63756e-06,1.59465e-05,5.32181e-06,3.89811e-06,2.91124e-06,2.59229e-06
0.551046,0.767345,0.000467097,7.3394e-05,0.000461295,0.926055,0.00012666,8.63995e-05,9.26173e-05,-7.26581e-06,1.60135e-05,1.6382e-06,1.59295e-05,5.11868e-06,3.82047e-06,2.81272e-06,2.58547e-06
0.551486,0.767326,0.000461988,7.1407e-05,0.000456436,0.926034,0.000125164,8.39272e-05,9.28562e-05,-7.27342e-06,1.59966e-05,1.63884e-06,1.59125e-05,4.91291e-06,3.74773e-06,2.71958e-06,2.57864e-06
0.551926,0.767279,0.000458761,6.89479e-05,0.00045355,0.926012,0.000123749,8.17871e-05,9.28686e-05,-7.28087e-06,1.59895e-05,1.6395e-06,1.59052e-05,4.70529e-06,3.68238e-06,2.63259e-06,2.57476e-06
0.552366,0.767207,0.000458257,6.60989e-05,0.000453465,0.925989,0.000122272,7.9895e-05,9.25597e-05,-7.28817e-06,1.59961e-05,1.64016e-06,1.59118e-05,4.49664e-06,3.62575e-06,2.55248e-06,2.57506e-06
0.552807,0.767114,0.000457731,6.29626e-05,0.00045338,0.925966,0.000120907,7.81552e-05,9.22506e-05,-7.29531e-06,1.60028e-05,1.64083e-06,1.59184e-05,4.28775e-06,3.57521e-06,2.47985e-06,2.57537e-06
0.553248,0.767001,0.000457205,5.96601e-05,0.000453295,0.925942,0.000119584,7.64668e-05,9.19412e-05,-7.3023e-06,1.60094e-05,1.64151e-06,1.5925e-05,4.07944e-06,3.53089e-06,2.41519e-06,2.57567e-06
0.553689,0.766873,0.000456697,5.63272e-05,0.00045321,0.925918,0.00011824,7.47291e-05,9.16315e-05,-7.30912e-06,1.60161e-05,1.6422e-06,1.59316e-05,3.87251e-06,3.49281e-06,2.35883e-06,2.57598e-06
0.554131,0.766734,0.000456227,5.31089e-05,0.000453125,0.925893,0.000116826,7.28607e-05,9.13216e-05,-7.3158e-06,1.60227e-05,1.64288e-06,1.59383e-05,3.66776e-06,3.46087e-06,2.31092e-06,2.57628e-06
0.554573,0.766589,0.000455808,5.01501e-05,0.00045304,0.925868,0.000115327,7.08316e-05,9.10115e-05,-7.32231e-06,1.60294e-05,1.64357e-06,1.59449e-05,3.466e-06,3.43484e-06,2.27141e-06,2.57659e-06
0.555015,0.766441,0.000455448,4.75831e-05,0.000452955,0.925843,0.000113747,6.86418e-05,9.07011e-05,-7.32867e-06,1.6036e-05,1.64426e-06,1.59515e-05,3.26803e-06,3.41439e-06,2.24002e-06,2.57689e-06
0.555458,0.766295,0.000455151,4.551e-05,0.00045287,0.925817,0.000112107,6.63138e-05,9.03905e-05,-7.33487e-06,1.60427e-05,1.64496e-06,1.59582e-05,3.07467e-06,3.39911e-06,2.2163e-06,2.5772e-06
0.555901,0.766155,0.000454916,4.39852e-05,0.000452785,0.92579,0.000110438,6.38915e-05,9.00796e-05,-7.34091e-06,1.60494e-05,1.64565e-06,1.59648e-05,2.88671e-06,3.38845e-06,2.19957e-06,2.5775e-06
0.556344,0.766026,0.000454737,4.30038e-05,0.000452699,0.925764,0.000108781,6.14399e-05,8.97685e-05,-7.34679e-06,1.60561e-05,1.64634e-06,1.59714e-05,2.70495e-06,3.38185e-06,2.18901e-06,2.57781e-06
0.556788,0.765912,0.000454605,4.25005e-05,0.000452614,0.925737,0.000107186,5.9045e-05,8.94571e-05,-7.35252e-06,1.60628e-05,1.64702e-06,1.59781e-05,2.53022e-06,3.37864e-06,2.18369e-06,2.57812e-06
0.557232,0.765817,0.000454507,4.23636e-05,0.000452528,0.92571,0.00010571,5.68131e-05,8.91455e-05,-7.35809e-06,1.60695e-05,1.64771e-06,1.59848e-05,2.3633e-06,3.37814e-06,2.18256e-06,2.57842e-06
0.557677,0.765743,0.00045443,4.24562e-05,0.000452443,0.925683,0.000104412,5.48682e-05,8.88336e-05,-7.3635e-06,1.60762e-05,1.64838e-06,1.59914e-05,2.20501e-06,3.37965e-06,2.18454e-06,2.57873e-06
0.558122,0.765693,0.000454362,4.26406e-05,0.000452357,0.925656,0.000103353,5.33463e-05,8.85215e-05,-7.36876e-06,1.60829e-05,1.64905e-06,1.59981e-05,2.05614e-06,3.38249e-06,2.18855e-06,2.57904e-06
0.558567,0.765671,0.000454292,4.27968e-05,0.000452271,0.925629,0.000102591,5.23843e-05,8.82092e-05,-7.37386e-06,1.60896e-05,1.64971e-06,1.60048e-05,1.91752e-06,3.38595e-06,2.19355e-06,2.57935e-06
0.559013,0.765676,0.00045421,4.28347e-05,0.000452186,0.925602,0.000102179,5.21035e-05,8.78965e-05,-7.37879e-06,1.60963e-05,1.65037e-06,1.60114e-05,1.78993e-06,3.38942e-06,2.19854e-06,2.57965e-06
0.559458,0.765711,0.000454112,4.27011e-05,0.0004521,0.925575,0.000102161,5.25915e-05,8.75837e-05,-7.38357e-06,1.6103e-05,1.65101e-06,1.60181e-05,1.67419e-06,3.39231e-06,2.20263e-06,2.57996e-06
0.559905,0.765776,0.000453997,4.23825e-05,0.000452014,0.925548,0.000102567,5.38871e-05,8.72706e-05,-7.3882e-06,1.61097e-05,1.65164e-06,1.60248e-05,1.5711e-06,3.39411e-06,2.20504e-06,2.58027e-06
0.560351,0.76587,0.000453867,4.19054e-05,0.000451928,0.925522,0.000103416,5.59753e-05,8.69572e-05,-7.39266e-06,1.61164e-05,1.65226e-06,1.60315e-05,1.48137e-06,3.39444e-06,2.20519e-06,2.58058e-06
0.560798,0.765992,0.000453515,4.13351e-05,0.000451627,0.925495,0.000104785,5.87934e-05,8.67369e-05,-7.39696e-06,1.61179e-05,1.65287e-06,1.60329e-05,1.40492e-06,3.39101e-06,2.20305e-06,2.57789e-06
0.561246,0.766141,0.000452745,4.07717e-05,0.000450905,0.925469,0.000106731,6.22461e-05,8.66999e-05,-7.40111e-06,1.61089e-05,1.65346e-06,1.60238e-05,1.34132e-06,3.38181e-06,2.19892e-06,2.56931e-06
0.561693,0.766314,0.000451986,4.03425e-05,0.000450182,0.925443,0.000109067,6.62209e-05,8.66629e-05,-7.4051e-06,1.60999e-05,1.65403e-06,1.60147e-05,1.29014e-06,3.37161e-06,2.19327e-06,2.56073e-06
0.562141,0.766509,0.000451252,4.01875e-05,0.000449459,0.925418,0.000111752,7.06011e-05,8.66259e-05,-7.40893e-06,1.60909e-05,1.65459e-06,1.60056e-05,1.25095e-06,3.3608e-06,2.18669e-06,2.55213e-06
0.56259,0.766722,0.000450554,4.04392e-05,0.000448735,0.925393,0.000114734,7.52748e-05,8.65888e-05,-7.4126e-06,1.60819e-05,1.65513e-06,1.59965e-05,1.2233e-06,3.34982e-06,2.17985e-06,2.54353e-06
0.563039,0.76695,0.000449901,4.11985e-05,0.000448011,0.925368,0.000117955,8.01381e-05,8.65516e-05,-7.41611e-06,1.60728e-05,1.65565e-06,1.59873e-05,1.20676e-06,3.33917e-06,2.17352e-06,2.53493e-06
0.563488,0.767188,0.000449301,4.25134e-05,0.000447286,0.925344,0.000121352,8.50973e-05,8.65145e-05,-7.41946e-06,1.60638e-05,1.65614e-06,1.59782e-05,1.20091e-06,3.32937e-06,2.16851e-06,2.52631e-06
0.563937,0.767433,0.000448759,4.43704e-05,0.00044656,0.925321,0.000124862,9.00679e-05,8.64773e-05,-7.42265e-06,1.60548e-05,1.65662e-06,1.59691e-05,1.2053e-06,3.32097e-06,2.16566e-06,2.51769e-06
0.564387,0.76768,0.000448273,4.66996e-05,0.000445834,0.925298,0.000128421,9.49742e-05,8.64401e-05,-7.42568e-06,1.60457e-05,1.65707e-06,1.59599e-05,1.2195e-06,3.31453e-06,2.16581e-06,2.50907e-06
0.564837,0.767924,0.000447839,4.93909e-05,0.000445107,0.925276,0.000131966,9.97482e-05,8.64029e-05,-7.42856e-06,1.60367e-05,1.6575e-06,1.59508e-05,1.24308e-06,3.3106e-06,2.16977e-06,2.50043e-06
0.565288,0.768161,0.000447448,5.23135e-05,0.000444379,0.925255,0.000135438,0.000104328,8.63656e-05,-7.43127e-06,1.60276e-05,1.65791e-06,1.59416e-05,1.2756e-06,3.30969e-06,2.17831e-06,2.49179e-06
0.565739,0.768387,0.000447089,5.53327e-05,0.000443651,0.925234,0.000138778,0.000108659,8.63283e-05,-7.43383e-06,1.60185e-05,1.65828e-06,1.59324e-05,1.31663e-06,3.31228e-06,2.19208e-06,2.48314e-06
0.56619,0.768597,0.000446746,5.83215e-05,0.000442923,0.925214,0.000141933,0.000112689,8.6291e-05,-7.43622e-06,1.60094e-05,1.65863e-06,1.59233e-05,1.36573e-06,3.3188e-06,2.21163e-06,2.47449e-06
0.566642,0.768788,0.000446404,6.1168e-05,0.000442194,0.925195,0.000144854,0.000116375,8.62536e-05,-7.43846e-06,1.60003e-05,1.65895e-06,1.59141e-05,1.42247e-06,3.32959e-06,2.23738e-06,2.46583e-06
0.567094,0.768956,0.000446047,6.3779e-05,0.000441464,0.925177,0.000147497,0.000119675,8.62162e-05,-7.44053e-06,1.59912e-05,1.65924e-06,1.59049e-05,1.48641e-06,3.34493e-06,2.26956e-06,2.45716e-06
0.567546,0.769099,0.00044566,6.60823e-05,0.000440734,0.92516,0.000149821,0.000122554,8.61788e-05,-7.44245e-06,1.59821e-05,1.6595e-06,1.58957e-05,1.55712e-06,3.365e-06,2.30827e-06,2.44848e-06
0.567999,0.769214,0.000445231,6.80279e-05,0.000440003,0.925144,0.000151793,0.000124983,8.61414e-05,-7.4442e-06,1.5973e-05,1.65973e-06,1.58865e-05,1.63417e-06,3.38989e-06,2.35344e-06,2.4398e-06
0.568452,0.7693,0.000444749,6.9588e-05,0.000439271,0.925129,0.000153387,0.00012694,8.61039e-05,-7.4458e-06,1.59638e-05,1.65992e-06,1.58773e-05,1.71712e-06,3.41958e-06,2.40484e-06,2.43111e-06
0.568906,0.769354,0.000444211,7.07576e-05,0.000438539,0.925116,0.000154584,0.000128409,8.60664e-05,-7.44723e-06,1.59547e-05,1.66008e-06,1.58681e-05,1.80554e-06,3.45398e-06,2.46209e-06,2.42242e-06
0.569359,0.769377,0.000443615,7.15539e-05,0.000437807,0.925103,0.000155395,0.000129408,8.60289e-05,-7.4485e-06,1.59455e-05,1.66021e-06,1.58588e-05,1.89899e-06,3.49288e-06,2.52472e-06,2.41371e-06
0.569814,0.769369,0.000442942,7.20154e-05,0.000437049,0.925091,0.000155966,0.000130002,8.61674e-05,-7.44962e-06,1.58961e-05,1.66029e-06,1.58092e-05,1.99703e-06,3.53734e-06,2.59213e-06,2.407e-06
