filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,em_telescope_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp,gf_resp_sd,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_lst,gf_sigma_pbrr,gf_rel_sigma_lst,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field,u_scirad_out_of_field
ERF_Log_File_20250603_1524.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433021079.csv,1.43302e+09,3.27029,0.000181041,0.542775,0.000328017,29.115,0.303254,0.000131114,0.292357,1,0.00183352,9.21549e-05,0.304,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.47334e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000118702,4.04e-05,0.00922972,0.000132522,15.6397,0.0137927,0.00104896,0.000182189,-0.000430239,0.000275177,0.0895541,0.304017,-0.793307,0.304226,-0.000633574,0.000364064,0.0143745,0.0451352,0.0995873,1.11864,66,7,0.982134,2.10161e-06
ERF_Log_File_20250603_1544.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433022286.csv,1.43302e+09,2.86003,0.000195702,0.431737,0.00113343,29.1089,0.311878,0.000127522,0.483414,1,0.00192805,5.49819e-05,0.312,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.56602e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000106233,4.04e-05,0.00953776,0.000136748,13.6113,0.0194321,0.000974021,0.000293989,-0.000420405,0.000436826,0.0298578,0.30264,0.0674569,0.302642,-0.000811947,0.00057028,0.0128683,0.0636113,0.0991288,1.11864,66,7,0.982364,2.0599e-06
ERF_Log_File_20250603_1611.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433023899.csv,1.43302e+09,3.25788,0.000125256,0.415272,0.000271221,29.1033,0.314876,0.000126431,0.726426,1,0.00196378,3.72528e-05,0.315,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.60321e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000101898,4.04e-05,0.00997506,9.49176e-05,15.6444,0.0174223,0.000421425,0.000228919,-0.00058937,0.000336938,0.102183,0.200476,0.296097,0.200493,-0.00101526,0.000436374,0.0102465,0.057037,0.0656574,1.11864,66,7,0.982445,2.11582e-06
ERF_Log_File_20250603_1631.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433025086.csv,1.43303e+09,4.98537,0.000532394,0.343435,0.00062452,29.0965,0.327142,0.000125672,1.17518,1,0.00208601,1.60142e-05,0.327,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.74634e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.6899e-05,4.04e-05,0.00358736,6.91148e-05,24.0765,0.0174392,0.000213358,0.000149808,-0.000404416,0.000227769,0.896127,0.408777,0.221878,0.408435,-0.000321849,0.000302831,0.0115535,0.0570871,0.133779,1.11864,66,7,0.982776,7.08091e-07
ERF_Log_File_20250603_1650.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433026263.csv,1.43303e+09,2.36387,0.000208717,0.308381,0.000628098,29.095,0.335075,0.00012556,1.05903,1,0.00208786,9.43288e-06,0.335,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.83691e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.55574e-05,4.04e-05,0.0155728,6.33253e-05,28.4949,0.0156623,-1.8307e-07,0.000112767,-0.000312648,0.000164182,-0.0876154,0.0854708,-0.136427,0.0854718,-0.000182307,0.000210648,0.0124219,0.0512763,0.0279934,1.11864,66,7,0.98299,2.93866e-06
ERF_Log_File_20250604_0831.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433082717.csv,1.43308e+09,2.33695,0.000188197,0.310502,0.00142529,28.9909,0.33513,0.000125554,1.04516,1,0.00209279,8.92466e-06,0.335,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.8374e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.55481e-05,4.04e-05,0.0158244,5.18774e-05,28.1725,0.0189458,5.00843e-05,0.000136829,0.000173778,0.000189657,-0.0980754,0.0680656,-0.0859783,0.0680653,0.000234082,0.000231769,0.00993842,0.0620314,0.0222928,1.11864,66,7,0.982992,2.98525e-06
ERF_Log_File_20250604_0851.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433083891.csv,1.43308e+09,2.23941,0.000329047,0.292812,0.000528585,28.9907,0.340319,0.000125549,1.13041,1,0.00211343,8.50483e-06,0.34,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.8939e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.46707e-05,4.04e-05,0.0594554,6.17304e-05,27.0588,0.0140355,-0.00015131,0.000102945,0.00031644,0.000117578,-0.0223808,0.0190796,-0.00717139,0.0190795,0.000141841,0.000100278,0.0100532,0.0459653,0.00624893,1.11864,66,7,0.983132,1.08981e-05
ERF_Log_File_20250604_0910.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433085062.csv,1.43309e+09,2.61812,0.000146007,0.276395,0.00067148,28.9934,0.345985,0.000125529,1.1814,1,0.00212174,6.60804e-06,0.346,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.95733e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.37126e-05,4.04e-05,0.149294,0.000110617,31.7815,0.0214388,-0.00022784,0.000132281,-6.72351e-05,0.000134028,0.00157764,0.006502,-0.00495682,0.00650198,0.000116208,3.81058e-05,0.0101041,0.0702175,0.00212952,1.11864,66,7,0.983285,2.65345e-05
ERF_Log_File_20250604_0930.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433086233.csv,1.43309e+09,2.9423,0.000223722,0.272103,0.000499077,28.9937,0.350863,0.000125518,1.11101,1,0.00213749,5.18477e-06,0.351,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,4.01054e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.33663e-05,4.04e-05,0.254548,0.000141559,36.0835,0.0192653,-8.33418e-05,0.000104443,0.000129332,0.00010502,-0.00260831,0.00330071,0.00798614,0.0033007,6.54786e-05,1.94453e-05,0.00992935,0.0630987,0.00108104,1.11864,66,7,0.983416,4.40756e-05
ERF_Log_File_20250604_0949.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433087402.csv,1.43309e+09,3.32066,0.000186741,0.273768,0.000968803,28.9976,0.356913,0.000125519,1.05818,1,0.0021791,5.3061e-06,0.357,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,4.08194e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.56985e-05,4.04e-05,0.395565,0.000257979,41.4111,0.0268603,-3.49221e-05,0.000124249,0.000208356,0.00012434,-0.00260636,0.00144213,0.00170476,0.00144212,9.47858e-05,8.52409e-06,0.00773643,0.0880044,0.000472288,1.11864,66,7,0.983579,6.63533e-05
ERF_Log_File_20250604_1009.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433088569.csv,1.43309e+09,3.9928,0.000178916,0.284258,0.00105361,28.997,0.362925,0.00012552,1.03206,1,0.00220943,5.44902e-06,0.363,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,4.1528e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.80161e-05,4.04e-05,0.513731,0.000219515,50.7167,0.0214855,-0.000175782,8.18527e-05,0.000130885,8.19464e-05,-0.000627825,0.00118375,0.0020274,0.00118375,5.2413e-05,6.99406e-06,0.0101014,0.070371,0.000387699,1.11864,66,7,0.983739,8.35511e-05
ERF_Log_File_20250604_1028.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433089738.csv,1.43309e+09,2.54128,0.000120581,0.287522,0.00040412,29.0012,0.36803,0.000125516,1.0149,1,0.00224443,4.82931e-06,0.368,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,4.21204e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.99844e-05,4.04e-05,0.585222,0.000226816,64.4739,0.0248316,-0.000474149,7.40049e-05,0.00012824,7.40667e-05,-0.00110049,0.0009193,-0.00253637,0.000919296,4.37456e-05,5.43327e-06,0.0113623,0.0812705,0.000301136,1.11864,66,7,0.983875,9.2753e-05
ERF_Log_File_20250604_1048.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433090906.csv,1.43309e+09,2.99355,0.000158472,0.292654,0.00036985,29.0011,0.373869,0.000125514,1.20756,1,0.00228424,4.64585e-06,0.374,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,4.27385e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.22352e-05,4.04e-05,0.656469,0.000221601,73.4717,0.0246286,-0.000279093,6.4544e-05,0.00037404,6.46042e-05,-0.00223818,0.000844081,-0.00229115,0.000844078,4.2126e-05,4.98793e-06,0.0133383,0.0805407,0.000276546,1.11863,66,7,0.98403,0.000101075
ERF_Log_File_20250604_1107.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433092074.csv,1.43309e+09,3.28107,7.31956e-05,0.298568,0.00034088,29.0059,0.380663,0.000125516,1.08897,1,0.00234918,4.88377e-06,0.381,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,4.35466e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.64725e-05,4.04e-05,0.743416,8.67967e-05,75.6134,0.00853465,-0.000326288,2.20635e-05,0.000223368,2.21641e-05,-0.00046395,0.000633332,-0.00110552,0.00063333,3.08686e-05,3.73327e-06,0.0116691,0.0278536,0.000207591,1.11829,66,7,0.984209,0.000110743
ERF_Log_File_20250604_1127.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433093243.csv,1.43309e+09,3.98887,0.000212279,0.312379,0.000524244,29.0057,0.401129,0.000125524,1.1994,1,0.00253126,5.98073e-06,0.401,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,4.59315e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.50385e-05,4.04e-05,0.864463,0.000352785,77.2063,0.0313097,-0.00062049,7.79266e-05,0.000156939,7.79916e-05,-0.00263134,0.000969032,-0.00246253,0.000969029,3.67715e-05,5.72605e-06,0.0211875,0.102432,0.000317454,1.11863,66,7,0.984739,0.000117072
ERF_Log_File_20250604_1212.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1212.csv,1.4331e+09,3.88089,0.000515132,0.502373,0.000498199,29.0099,1.01185,1.28915e-05,0.00100486,2,0.0104625,7.92175e-05,1.01,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00011612,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.12716e-05,4.04e-05,0.898925,0.000130286,222.782,0.0194416,-0.000172559,1.72454e-05,4.58775e-05,1.88659e-05,0.00104967,0.00245473,0.00126468,0.00245473,-5.84979e-05,1.35033e-05,0.161075,0.0635496,0.000804311,1.11862,66,7,0.993405,4.26664e-05
ERF_Log_File_20250604_1253.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1253.csv,1.4331e+09,4.34126,0.000112903,0.43635,0.000230296,29.0123,1.05571,1.02927e-05,0.000852867,2,0.00856743,0.000246217,1.056,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000120538,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.0652e-05,4.04e-05,0.905766,0.00011428,225.018,0.0279652,-0.00013229,2.41713e-05,9.99727e-05,2.42199e-05,-0.000922501,0.000461503,0.000122163,0.000461501,-1.07052e-05,2.72525e-06,0.030833,0.0912373,0.00015128,1.1185,66,7,0.993665,4.27611e-05
ERF_Log_File_20250604_1313.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1313.csv,1.4331e+09,3.58865,0.000135318,0.406579,0.000244912,29.0126,1.07685,1.43735e-05,0.000796701,2,0.0092619,0.00027274,1.081,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000123155,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.03535e-05,4.04e-05,0.9087,0.000158829,176.774,0.0302809,-9.68861e-05,3.33906e-05,3.60222e-05,3.34806e-05,0.000129353,0.00073723,0.00170068,0.000737227,-3.06183e-05,4.35115e-06,0.0387855,0.0991839,0.000241452,1.11864,66,7,0.99378,4.28071e-05
ERF_Log_File_20250604_1333.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1333.csv,1.4331e+09,4.46051,0.000208876,0.379162,0.000262971,29.0154,1.10871,9.3152e-06,0.000920021,2,0.00951285,0.000218506,1.107,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000126779,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.97161e-06,4.04e-05,0.912485,8.89727e-05,203.215,0.0195097,-0.000122595,1.86766e-05,6.65391e-05,1.87153e-05,-0.000549925,0.000361498,0.000327548,0.000361496,2.10817e-05,2.13463e-06,0.0219544,0.0638992,0.000118397,1.11864,66,7,0.993943,4.286e-05
ERF_Log_File_20250604_1354.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1354.csv,1.4331e+09,2.76699,0.000136495,0.355381,0.000297016,29.0148,1.13529,7.98212e-06,0.00115278,2,0.00975357,0.000213665,1.134,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000130038,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.80399e-06,4.04e-05,0.915235,0.000104845,236.007,0.0267216,-7.70023e-05,2.19646e-05,0.000100593,2.19988e-05,-0.0010579,0.000369368,0.00105716,0.000369367,1.10049e-06,2.18164e-06,0.0261321,0.0874997,0.000120981,1.11864,66,7,0.99407,4.2892e-05
ERF_Log_File_20250604_1414.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1414.csv,1.4331e+09,5.19065,0.000146202,0.332731,0.000239162,29.018,1.16053,9.64458e-06,0.00119585,2,0.0101669,0.000194,1.163,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000133232,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.64488e-06,4.04e-05,0.917387,0.000169581,205.6,0.0378626,-0.000139478,3.49121e-05,5.13982e-06,3.49297e-05,-3.32362e-05,0.000339849,-0.000447711,0.000339848,1.96757e-05,2.00875e-06,0.0209926,0.124045,0.000111299,1.11864,66,7,0.994183,4.29038e-05
ERF_Log_File_20250604_1434.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1434.csv,1.43311e+09,5.14002,0.000208675,0.311617,0.000207628,29.0183,1.19214,8.89856e-06,0.00117977,2,0.0110299,0.000240556,1.193,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000136176,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.44558e-06,4.04e-05,0.9214,0.00017078,187.075,0.0339898,-5.9207e-05,3.54138e-05,7.49288e-05,3.55081e-05,-0.000767633,0.000777171,0.00106628,0.000777168,-2.65578e-05,4.58654e-06,0.0438747,0.111325,0.000254537,1.11864,66,7,0.994314,4.29811e-05
ERF_Log_File_20250604_1454.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1454.csv,1.43311e+09,3.03507,8.06337e-05,0.308704,0.000197276,29.0201,1.22718,8.92343e-06,0.00124597,2,0.0116188,0.000208002,1.225,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000140497,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.00097e-06,4.04e-05,0.923759,0.000118765,201.762,0.0254611,-6.44267e-05,2.45851e-05,0.000128511,2.46463e-05,-0.000445293,0.0005217,0.00110864,0.000521698,2.451e-05,3.07922e-06,0.0318459,0.083391,0.000170866,1.11864,66,7,0.994448,4.29672e-05
ERF_Log_File_20250604_1514.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1514.csv,1.43311e+09,3.32746,7.16029e-05,0.310713,0.000130722,29.0219,1.25604,8.83166e-06,0.00136439,2,0.0121476,0.000227457,1.259,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000143311,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.58135e-06,4.04e-05,0.926514,0.000112989,204.885,0.0244711,-6.05792e-05,2.32868e-05,3.40237e-05,2.33516e-05,-0.000450019,0.00052242,0.000505098,0.000522418,1.79879e-06,3.08293e-06,0.0324801,0.0801488,0.000171102,1.11864,66,7,0.99455,4.2991e-05
ERF_Log_File_20250604_1535.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1535.csv,1.43311e+09,3.70354,0.000180608,0.312122,0.000284339,29.0215,1.2916,7.65163e-06,0.00148363,2,0.0128806,0.000187204,1.295,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000147911,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.06448e-06,4.04e-05,0.92908,0.000173313,207.769,0.0382184,-1.84613e-05,3.57516e-05,2.58514e-05,3.58184e-05,-0.00065629,0.000657852,0.00139864,0.00065785,1.8711e-05,3.88515e-06,0.0415908,0.125175,0.000215458,1.11864,66,7,0.994666,4.29786e-05
ERF_Log_File_20250604_1555.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250604_1555.csv,1.43311e+09,4.39142,0.000309142,0.316363,0.000249887,29.0244,1.3299,8.75334e-06,0.00165852,2,0.0134879,0.000219077,1.332,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000151849,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.50775e-06,4.04e-05,0.93146,0.000112715,225.571,0.0235825,3.61e-06,2.05245e-05,-1.55271e-06,2.09629e-05,-0.00270945,0.00129265,-0.00183325,0.00129265,5.27369e-06,7.52976e-06,0.0889534,0.0772376,0.000423366,1.11864,66,7,0.994779,4.2945e-05
ERF_Log_File_20250605_0912.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_0912.csv,1.43317e+09,3.87067,0.000321382,0.320041,0.000877609,28.9691,1.37172,2.06053e-05,0.00156008,2,0.0134813,0.000287907,1.372,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000157422,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.8998e-06,4.04e-05,0.933582,0.000110715,192.683,0.0218267,-1.3236e-05,2.21686e-05,-1.96397e-05,2.23068e-05,0.000140018,0.000744635,0.00157464,0.000744631,0.00013468,4.38533e-06,0.0438705,0.0714895,0.00024388,1.11864,66,7,0.99489,4.28872e-05
ERF_Log_File_20250605_0932.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_0932.csv,1.43317e+09,4.20042,0.000254929,0.319501,0.00100849,28.9693,1.41258,4.16816e-06,0.00449329,2,0.0151416,0.000110482,1.415,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000161927,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.43041e-06,4.04e-05,0.936465,0.000221932,196.55,0.0463411,8.06227e-05,4.50989e-05,-3.25488e-05,4.51304e-05,-0.000161665,0.000508705,-0.000344373,0.000508703,-7.25323e-05,3.03617e-06,0.030666,0.15179,0.000166607,1.11864,66,7,0.994986,4.28744e-05
ERF_Log_File_20250605_0952.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_0952.csv,1.43317e+09,4.93613,0.000319434,0.317758,0.00080335,28.9748,1.45603,4.47202e-06,0.00475348,2,0.0161052,0.000111829,1.461,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000166865,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.22905e-06,4.04e-05,0.938094,8.20553e-05,209.803,0.0127555,3.4692e-05,1.19809e-05,8.90224e-06,1.27193e-05,-0.000689959,0.00133402,0.00456435,0.00133402,-3.74218e-05,7.53937e-06,0.0859917,0.0417751,0.000436917,1.11864,66,7,0.995078,4.28101e-05
ERF_Log_File_20250605_1012.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1012.csv,1.43318e+09,2.27442,0.000202404,0.319838,0.000271667,28.9726,1.50253,4.9515e-06,0.00521271,2,0.0172031,0.000123036,1.509,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000172331,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.01356e-06,4.04e-05,0.940712,0.00011476,216.067,0.0260884,8.23927e-05,2.33878e-05,1.09196e-05,2.34199e-05,0.000243669,0.000369607,-4.9731e-05,0.000369606,-1.7656e-05,2.18384e-06,0.0246048,0.0854459,0.000121053,1.11864,66,7,0.995164,4.28089e-05
ERF_Log_File_20250605_1032.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1032.csv,1.43318e+09,2.49802,7.4163e-05,0.320819,0.000288737,28.9774,1.55342,4.86105e-06,0.00507944,2,0.018657,0.000125667,1.561,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000177264,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,5.77769e-06,4.04e-05,0.942752,0.000133183,209.826,0.0294801,6.54936e-05,2.69161e-05,-5.09193e-05,2.69358e-05,-0.000140382,0.000313083,0.000663848,0.000313082,8.57243e-06,1.85064e-06,0.0202839,0.0965537,0.00010254,1.11864,66,7,0.995246,4.28175e-05
ERF_Log_File_20250605_1052.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1052.csv,1.43318e+09,2.62138,5.35867e-05,0.326084,9.81965e-05,28.9789,1.61416,4.95752e-06,0.00562407,2,0.0202666,0.000124372,1.617,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000184843,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.3817e-06,4.04e-05,0.944324,0.000114855,191.872,0.0230993,3.96569e-05,2.33172e-05,-9.83717e-06,2.33489e-05,0.000147942,0.000367226,0.000781788,0.000367225,-1.59303e-05,2.17024e-06,0.0217921,0.0756575,0.000120272,1.11864,66,7,0.995327,4.28763e-05
ERF_Log_File_20250605_1112.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1112.csv,1.43318e+09,2.87413,7.10439e-05,0.347043,0.000122858,28.9837,1.67375,4.37225e-06,0.00623369,2,0.0218593,0.000107972,1.678,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000191274,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.83092e-06,4.04e-05,0.946216,0.000187686,177.469,0.0351348,0.000113539,3.63676e-05,4.3264e-05,3.6377e-05,-0.00080006,0.000259254,0.00107882,0.000259253,1.01667e-05,1.53299e-06,0.0142583,0.115082,8.49091e-05,1.11864,66,7,0.995392,4.30668e-05
ERF_Log_File_20250605_1132.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1132.csv,1.43318e+09,3.18029,9.20948e-05,0.373157,0.000263533,28.984,1.73334,6.22294e-06,0.00669816,2,0.0235987,0.000133745,1.743,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000197974,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,3.67955e-05,4.04e-05,0.948079,0.000105464,171.811,0.0188791,0.000105317,2.13279e-05,-5.37705e-06,2.13628e-05,-1.86074e-05,0.000367372,-6.59427e-05,0.000367369,5.7028e-06,2.17018e-06,0.0195996,0.0618256,0.000120324,1.11864,66,7,0.995444,4.33908e-05
ERF_Log_File_20250605_1152.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1152.csv,1.43318e+09,3.32001,0.000321894,0.410136,0.00398529,28.988,1.80722,5.99398e-06,0.00711607,2,0.0255286,0.00015158,1.814,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000206972,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.31764e-05,4.04e-05,0.950365,0.000190535,160.239,0.0290437,9.94863e-05,3.55492e-05,4.93135e-05,3.60561e-05,-0.00202329,0.00181774,0.00317763,0.00181773,-9.19933e-07,1.06464e-05,0.0906632,0.0951193,0.000595348,1.11864,66,7,0.995491,4.40014e-05
ERF_Log_File_20250605_1212.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1212.csv,1.43318e+09,3.08408,0.000321331,0.50246,0.00231462,28.9886,1.88073,7.75854e-06,0.00923614,2,0.0278653,0.00016285,1.89,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00021471,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000149269,4.04e-05,0.952,0.000285706,135.501,0.0401854,0.00013645,5.75432e-05,4.86849e-06,5.76342e-05,0.0022559,0.000975178,0.00295776,0.000975174,0.000138809,5.76129e-06,0.0411998,0.131619,0.000319388,1.11864,66,7,0.995523,4.4817e-05
ERF_Log_File_20250605_1232.csv,sp,13,p02,2,0,filled_square,prism,ERF_OSA207_Spectra_20250605_1232.csv,1.43318e+09,3.74417,0.000156446,0.654265,0.000377929,28.9904,1.96922,7.43789e-06,0.0113055,2,0.0310017,0.000165429,1.975,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000225141,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000216801,4.04e-05,0.953379,0.000385187,157.37,0.0635234,9.81384e-05,6.96191e-05,3.50802e-05,6.96279e-05,-0.000986419,0.000365414,0.00113689,0.000365413,-4.79295e-05,2.16067e-06,0.0179494,0.208394,0.000119636,1.11863,66,7,0.995543,4.60814e-05
